,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",4525340,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"This Is America","Childish Gambino",4492729,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
3,"One Kiss (with Dua Lipa)","Calvin Harris",4269328,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
4,"Nice For What",Drake,4135235,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
5,"God's Plan",Drake,3666391,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
6,"no tears left to cry","Ariana Grande",3418898,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
7,"Psycho (feat. Ty Dolla $ign)","Post Malone",3225272,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
8,X,"Nicky Jam",3035788,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
9,FRIENDS,Marshmello,2967928,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
10,"I Like It","Cardi B",2850356,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
11,"Te Boté - Remix","Nio Garcia",2837427,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
12,"Yes Indeed","Lil Baby",2664433,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
13,"rockstar (feat. 21 Savage)","Post Malone",2521604,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
14,"The Middle",Zedd,2423771,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
15,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2287827,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
16,"Love Lies (with Normani)",Khalid,2273769,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
17,"FAKE LOVE",BTS,2187668,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
18,"Look Alive (feat. Drake)","BlocBoy JB",2159263,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
19,"Back To You","Selena Gomez",2156279,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
20,Nevermind,"Dennis Lloyd",2104633,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
21,"Call Out My Name","The Weeknd",2019850,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
22,IDGAF,"Dua Lipa",1996985,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
23,Paranoid,"Post Malone",1975168,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
24,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1966929,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
25,Flames,"David Guetta",1928605,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
26,OTW,Khalid,1778996,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
27,"Me Niego",Reik,1746056,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
28,"Remind Me to Forget",Kygo,1724525,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
29,"In My Blood","Shawn Mendes",1698468,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
