,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,3018533,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,1953221,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
3,"Lucid Dreams","Juice WRLD",1582492,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
4,"Taste (feat. Offset)",Tyga,1332457,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
5,SAD!,XXXTENTACION,1289628,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
6,"I Like It","Cardi B",1236008,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
7,Nonstop,Drake,1166558,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
8,Moonlight,XXXTENTACION,1073106,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
9,"God is a woman","Ariana Grande",1064432,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
10,"Better Now","Post Malone",1030653,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
11,"Girls Like You (feat. Cardi B)","Maroon 5",1003895,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
12,"Eastside (with Halsey & Khalid)","benny blanco",987828,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
13,"Yes Indeed","Lil Baby",920197,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
14,"Nice For What",Drake,909949,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
15,"God's Plan",Drake,808549,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
16,"Don’t Matter To Me (with Michael Jackson)",Drake,791775,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
17,Youngblood,"5 Seconds of Summer",762744,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
18,"I'm Upset",Drake,744817,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
19,"Psycho (feat. Ty Dolla $ign)","Post Malone",728898,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
20,"Jackie Chan",Tiësto,724027,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
21,"Jocelyn Flores",XXXTENTACION,672523,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
22,changes,XXXTENTACION,638167,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
23,"All Girls Are The Same","Juice WRLD",636950,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
24,"Mob Ties",Drake,635823,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
25,"you should see me in a crown","Billie Eilish",621870,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
26,"Look Alive (feat. Drake)","BlocBoy JB",607659,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
27,"Summertime Magic","Childish Gambino",603928,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
28,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,601194,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
29,"I Might Need Security","Chance the Rapper",596728,https://open.spotify.com/track/3EApebexZ7YqDIqw2EMTDh
30,Body,"Loud Luxury",591777,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
31,"rockstar (feat. 21 Savage)","Post Malone",591102,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
32,"Ocean (feat. Khalid)","Martin Garrix",566146,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
33,"Boo'd Up","Ella Mai",556974,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
34,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",556093,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
35,Rise,"Jonas Blue",556010,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
36,"Praise The Lord (Da Shine)","A$AP Rocky",551509,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
37,APESHIT,"The Carters",534142,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
38,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",520842,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
39,"Solo (feat. Demi Lovato)","Clean Bandit",513455,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
40,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,513249,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
41,"Ball For Me (feat. Nicki Minaj)","Post Malone",495692,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
42,"lovely (with Khalid)","Billie Eilish",492058,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
43,"no tears left to cry","Ariana Grande",478690,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
44,"Te Boté - Remix","Nio Garcia",474607,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
45,"I Fall Apart","Post Malone",472284,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
46,"High Hopes","Panic! At The Disco",467823,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
47,"Plug Walk","Rich The Kid",462363,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
48,"All Mine","Kanye West",456634,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
49,Sober,"Demi Lovato",453879,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5
50,"Everybody Dies In Their Nightmares",XXXTENTACION,453370,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
51,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",446712,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
52,"Bed (feat. Ariana Grande)","Nicki Minaj",441181,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
53,Natural,"Imagine Dragons",439748,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
54,"One Kiss (with Dua Lipa)","Calvin Harris",423144,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
55,"Ric Flair Drip (& Metro Boomin)",Offset,413880,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
56,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",410425,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
57,"Love Lies (with Normani)",Khalid,409716,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
