,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
110,Legends,"Juice WRLD",296717,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
111,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",295962,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
112,"The Middle",Zedd,294052,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
113,Congratulations,"Post Malone",291286,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
114,goosebumps,"Travis Scott",291232,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
115,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",289954,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
116,Together,"Trippie Redd",285902,https://open.spotify.com/track/6m3LlhdZ0HWn4D7Nnm06MQ
117,"Side Effects","The Chainsmokers",284724,https://open.spotify.com/track/5yNEdBlZMxpcVtGKz5NFk5
118,"This Is America","Childish Gambino",282284,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
119,APESHIT,"The Carters",279167,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
120,"Nowadays (feat. Landon Cube)","Lil Skies",278319,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
121,Heaven,"Kane Brown",277607,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
122,"Nephew (feat. Lil Pump)",Smokepurpp,276653,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
123,"Call Out My Name","The Weeknd",276125,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
124,HUMBLE.,"Kendrick Lamar",274357,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
125,"Bird Shit","Trippie Redd",273284,https://open.spotify.com/track/1j2l6jMz85PaXuDiF08Vcv
126,"Thought I Knew You (feat. The Weeknd)","Nicki Minaj",271635,https://open.spotify.com/track/5vAEnWrHxLv78uwZrAJcX6
127,"Red Roses (feat. Landon Cube)","Lil Skies",269147,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
128,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",267586,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
129,"Beautiful Crazy","Luke Combs",263711,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
130,"Life Goes On","Lil Baby",263205,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
131,Thunder,"Imagine Dragons",262203,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
132,"Champion (feat. Travis Scott)",NAV,261459,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
133,Stay,"Post Malone",261115,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
134,"Good Form","Nicki Minaj",260209,https://open.spotify.com/track/19Fcrc0nJiwMKom00gS9SW
135,"Kept Back (feat. Lil Pump)","Gucci Mane",259398,https://open.spotify.com/track/384Oc8MQzITdL2DGyCeivN
136,idontwannabeyouanymore,"Billie Eilish",258782,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
137,"COFFEE BEAN","Travis Scott",257094,https://open.spotify.com/track/6vnfObZ4Ys70SBAtti1xZ9
138,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",256506,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
139,"Playinwitme (feat. Kehlani)",KYLE,255878,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
140,Lie,NF,254024,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
141,"Young Dumb & Broke",Khalid,252688,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
142,Nevermind,"Dennis Lloyd",252171,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
143,Havana,"Camila Cabello",249600,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
144,Location,Khalid,248177,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
145,"Hard White","Nicki Minaj",246995,https://open.spotify.com/track/1hHbmfNfXIwHyHCYO8ae3I
146,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",246322,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
147,Believer,"Imagine Dragons",245198,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
148,"X - Remix","Nicky Jam",242515,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
149,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",239176,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
150,Paranoid,"Post Malone",238764,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
151,"Thunderclouds with Sia, Diplo & Labrinth",Sia,237856,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
152,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",237580,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
153,"Rich & Sad","Post Malone",237390,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
154,"Stir Fry",Migos,236770,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
155,"ocean eyes","Billie Eilish",236446,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
156,"Creeping (feat. Rich the Kid)","Lil Skies",236063,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
157,"All The Stars (with SZA)","Kendrick Lamar",236028,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
158,"Bank Account","21 Savage",234699,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
159,TATI,6ix9ine,234688,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
160,"Freaky Friday (feat. Chris Brown)","Lil Dicky",234262,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
161,Connection,OneRepublic,233031,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
162,"Sin Pijama","Becky G",232446,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
163,"You Make It Easy","Jason Aldean",231432,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
164,NUMB,XXXTENTACION,230413,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
165,"Bounce Out With That","YBN Nahmir",229982,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
166,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,229869,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf
167,Betrayed,"Lil Xan",229690,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
168,Narcos,Migos,229611,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
169,FRIENDS,Marshmello,229231,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
170,Speechless,"Dan + Shay",226203,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
171,"I Like Me Better",Lauv,224549,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
172,"L A M B T A L K",Quavo,224465,https://open.spotify.com/track/3nmfktGzQJe0B77Ilcce1o
173,"Black & White","Juice WRLD",223608,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
174,Africa,Toto,223451,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
175,"Summertime Magic","Childish Gambino",222971,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
176,2002,Anne-Marie,222360,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
177,"Bodak Yellow","Cardi B",220873,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
178,"UKA UKA","Trippie Redd",220517,https://open.spotify.com/track/5FTrzXtDMz3adIbLmVShk4
179,1-800-273-8255,Logic,219740,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
180,KOD,"J. Cole",218597,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
181,"LOVE. FEAT. ZACARI.","Kendrick Lamar",218224,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
182,"Shape of You","Ed Sheeran",217504,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
183,"Can’t Take A Joke",Drake,214495,https://open.spotify.com/track/1dUHF4RyMmMTveJ0Rby6Xm
184,"Plain Jane","A$AP Ferg",214100,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
185,"I Might Need Security","Chance the Rapper",213903,https://open.spotify.com/track/3EApebexZ7YqDIqw2EMTDh
186,Gore,"Trippie Redd",213582,https://open.spotify.com/track/4CWgevZ4xGjy6o5qMPgYR0
187,"Let You Down",NF,213322,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
188,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",213047,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
189,"Spoil My Night (feat. Swae Lee)","Post Malone",210950,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
190,Clandestino,Shakira,209511,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
191,"Up Down (feat. Florida Georgia Line)","Morgan Wallen",207976,https://open.spotify.com/track/6SkeXwlWEHhjSZPNVSpJae
192,"Leave Me Alone","Flipp Dinero",207628,https://open.spotify.com/track/5vDvBD3ReINP8dXUplj477
193,Delicate,"Taylor Swift",207136,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
194,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",206824,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
195,Perfect,"Ed Sheeran",205243,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
196,MotorSport,Migos,204857,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
197,"Nico And The Niners","Twenty One Pilots",202459,https://open.spotify.com/track/6ZIuit0z4eQg77F1RGkp0L
198,"Body Like A Back Road","Sam Hunt",202220,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
199,"Best Part",H.E.R.,201633,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
200,"Self Care","Mac Miller",201285,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
