,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,2705107,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,2126801,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
3,"Lucid Dreams","Juice WRLD",1556412,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
4,"No Brainer","DJ Khaled",1510233,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
5,SAD!,XXXTENTACION,1225893,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
6,"Taste (feat. Offset)",Tyga,1207567,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
7,"I Like It","Cardi B",1155931,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
8,Nonstop,Drake,1081975,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
9,Moonlight,XXXTENTACION,1045930,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
10,"Eastside (with Halsey & Khalid)","benny blanco",1025052,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
11,"Girls Like You (feat. Cardi B)","Maroon 5",989172,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
12,"Better Now","Post Malone",983422,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
13,"God is a woman","Ariana Grande",962127,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
14,"Yes Indeed","Lil Baby",856900,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
15,"Nice For What",Drake,820568,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
16,"God's Plan",Drake,736498,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
17,"Psycho (feat. Ty Dolla $ign)","Post Malone",702162,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
18,"Don’t Matter To Me (with Michael Jackson)",Drake,686378,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
19,Youngblood,"5 Seconds of Summer",684276,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
20,"I'm Upset",Drake,673657,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
21,"Jackie Chan",Tiësto,661701,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
22,"Jocelyn Flores",XXXTENTACION,657455,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
23,"All Girls Are The Same","Juice WRLD",638784,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
24,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",629486,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
25,changes,XXXTENTACION,612312,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
26,Body,"Loud Luxury",598642,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
27,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,582964,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
28,"Look Alive (feat. Drake)","BlocBoy JB",563099,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
29,Rise,"Jonas Blue",555545,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
30,"Mob Ties",Drake,554598,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
31,"Ocean (feat. Khalid)","Martin Garrix",545256,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
32,"rockstar (feat. 21 Savage)","Post Malone",541908,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
33,"you should see me in a crown","Billie Eilish",537150,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
34,"Praise The Lord (Da Shine)","A$AP Rocky",536602,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
35,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,506432,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
36,"One Day (feat. Ryan Tedder)",Logic,502941,https://open.spotify.com/track/6e2PtJYcltVk76nLwxBzRn
37,SWISH,Tyga,499287,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
38,"Boo'd Up","Ella Mai",497278,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
39,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",476398,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
40,"Solo (feat. Demi Lovato)","Clean Bandit",475758,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
41,"lovely (with Khalid)","Billie Eilish",471919,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
42,"Summertime Magic","Childish Gambino",466444,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
43,"High Hopes","Panic! At The Disco",462462,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
44,"I Fall Apart","Post Malone",462292,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
45,"Ball For Me (feat. Nicki Minaj)","Post Malone",458611,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
46,"Te Boté - Remix","Nio Garcia",458008,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
47,"Happy Now",Zedd,457325,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
48,"Plug Walk","Rich The Kid",442038,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
49,"Everybody Dies In Their Nightmares",XXXTENTACION,437273,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
50,"no tears left to cry","Ariana Grande",433537,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
51,"Bed (feat. Ariana Grande)","Nicki Minaj",405222,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
52,"Born To Be Yours",Kygo,393292,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
53,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",392192,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
54,"All Mine","Kanye West",391071,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
55,"Love Lies (with Normani)",Khalid,384587,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
56,"I Might Need Security","Chance the Rapper",384449,https://open.spotify.com/track/3EApebexZ7YqDIqw2EMTDh
57,JAPAN,"Famous Dex",380092,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
58,"Ric Flair Drip (& Metro Boomin)",Offset,379363,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
59,Tequila,"Dan + Shay",375672,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
60,"One Kiss (with Dua Lipa)","Calvin Harris",369486,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
61,Natural,"Imagine Dragons",368896,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
62,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,366728,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
63,APESHIT,"The Carters",366535,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
64,OTW,Khalid,366025,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
65,Mine,Bazzi,362943,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
66,"XO TOUR Llif3","Lil Uzi Vert",356813,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
67,"In My Mind",Dynoro,349615,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
68,"This Is America","Childish Gambino",347872,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
69,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",346985,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
70,Hope,XXXTENTACION,346864,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
71,"Look At Me!",XXXTENTACION,345819,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
72,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",343747,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
73,"Candy Paint","Post Malone",341739,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
74,Simple,"Florida Georgia Line",339795,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
75,"Walk It Talk It",Migos,338957,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
76,"The Middle",Zedd,326791,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
77,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",324477,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
78,Lie,NF,324212,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
79,"I'm a Mess","Bebe Rexha",318912,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
80,Legends,"Juice WRLD",315156,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
81,Lust,"Lil Skies",314550,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
82,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",314089,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
83,"Red Roses (feat. Landon Cube)","Lil Skies",308722,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
84,"Lean Wit Me","Juice WRLD",296187,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
