,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,4554487,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
2,Nonstop,Drake,2034260,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
3,"Lucid Dreams","Juice WRLD",1957608,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
4,"Don’t Matter To Me",Drake,1771036,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
5,SAD!,XXXTENTACION,1556659,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
6,"Taste (feat. Offset)",Tyga,1442624,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
7,"I Like It","Cardi B",1372706,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
8,"Nice For What",Drake,1338307,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
9,"I'm Upset",Drake,1292810,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1
10,"Summertime Magic","Childish Gambino",1256109,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
11,Moonlight,XXXTENTACION,1250745,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
12,"Girls Like You (feat. Cardi B)","Maroon 5",1249963,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
13,"Yes Indeed","Lil Baby",1199856,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
14,"Better Now","Post Malone",1178480,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
15,"God's Plan",Drake,1091472,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
16,"Mob Ties",Drake,1069808,https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG
17,"Ocean (feat. Khalid)","Martin Garrix",928374,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
18,Emotionless,Drake,899746,https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n
19,"Jackie Chan",Tiësto,859649,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
20,"Psycho (feat. Ty Dolla $ign)","Post Malone",794922,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
21,APESHIT,"The Carters",754429,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
22,"All Girls Are The Same","Juice WRLD",748783,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
23,"Jocelyn Flores",XXXTENTACION,740128,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
24,Youngblood,"5 Seconds of Summer",737755,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
25,"Look Alive (feat. Drake)","BlocBoy JB",734743,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
26,changes,XXXTENTACION,728819,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
27,"Boo'd Up","Ella Mai",724348,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
28,Elevate,Drake,719820,https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7
29,"Can’t Take A Joke",Drake,713944,https://open.spotify.com/track/7cfvP13Bqb1EyCZQiYsLum
30,"All Mine","Kanye West",686038,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
31,Jumpsuit,"Twenty One Pilots",682844,https://open.spotify.com/track/6cQnrSlTxhHCCiUpKrs7g3
32,"Nico And The Niners","Twenty One Pilots",667040,https://open.spotify.com/track/6ZIuit0z4eQg77F1RGkp0L
33,"Bed (feat. Ariana Grande)","Nicki Minaj",660795,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
34,"no tears left to cry","Ariana Grande",656264,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
35,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,635314,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
36,"rockstar (feat. 21 Savage)","Post Malone",631705,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
37,"Back To You","Selena Gomez",630603,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
38,"Blue Tint",Drake,573800,https://open.spotify.com/track/1Jrj3k5L36dPkU6KAclU7g
39,"Praise The Lord (Da Shine)","A$AP Rocky",566222,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
40,"One Kiss (with Dua Lipa)","Calvin Harris",565239,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
41,"Ball For Me (feat. Nicki Minaj)","Post Malone",548991,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
42,"8 Out Of 10",Drake,544721,https://open.spotify.com/track/5fcM0StdQxMjzulVGhFkHN
43,"After Dark",Drake,534813,https://open.spotify.com/track/4IvenHmD0spfFDOKphoUDp
44,Survival,Drake,529612,https://open.spotify.com/track/71SEHJPt1iDwGkBhUOAXDP
45,"Solo (feat. Demi Lovato)","Clean Bandit",527478,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
46,"Plug Walk","Rich The Kid",522189,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
47,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",520404,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
48,"Summer Games",Drake,515603,https://open.spotify.com/track/0w1ZtnzQmtmuuoKxHT0pLL
49,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,509718,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
50,"lovely (with Khalid)","Billie Eilish",508152,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
51,"Talk Up",Drake,507310,https://open.spotify.com/track/3Yw09dj3cTXsAzlLjgBfIP
52,"Sandra’s Rose",Drake,497219,https://open.spotify.com/track/1sPLURKAosM3Jampgp9AWq
53,"This Is America","Childish Gambino",494775,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
54,"High Hopes","Panic! At The Disco",492588,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
55,"Te Boté - Remix","Nio Garcia",489773,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
56,Body,"Loud Luxury",486813,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
57,"Ric Flair Drip (& Metro Boomin)",Offset,485898,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
58,"That’s How You Feel",Drake,483231,https://open.spotify.com/track/0SVsEdvot6vU4byv5yW0oj
59,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",482637,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
60,"Everybody Dies In Their Nightmares",XXXTENTACION,477698,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
61,"Feels Like Summer","Childish Gambino",472075,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
62,"I Fall Apart","Post Malone",470888,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
63,"Walk It Talk It",Migos,459901,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
64,"Born To Be Yours",Kygo,456783,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
65,JAPAN,"Famous Dex",438773,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
66,Rise,"Jonas Blue",438035,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
67,Jaded,Drake,435899,https://open.spotify.com/track/3jipFRgLyKK0oJoG1pKicx
68,Finesse,Drake,435417,https://open.spotify.com/track/590bUp2TKTfTS9NfiD4Nmn
69,"Love Lies (with Normani)",Khalid,433636,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
70,Mine,Bazzi,427699,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
71,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",426803,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
72,Simple,"Florida Georgia Line",424302,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
73,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,421909,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
74,"Drug Addicts","Lil Pump",407973,https://open.spotify.com/track/6tpHfEM8eaETzlPOARYWfZ
75,OTW,Khalid,402574,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
76,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",395662,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
77,"Playinwitme (feat. Kehlani)",KYLE,387800,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
78,"Look At Me!",XXXTENTACION,386445,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
79,Hope,XXXTENTACION,385952,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
80,"Candy Paint","Post Malone",385943,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
81,"WIFI LIT",Future,384795,https://open.spotify.com/track/6WlxcZKpEV6Bwe9InoVhMp
82,"31 DAYS",Future,379892,https://open.spotify.com/track/7MywASx2OFZngfoORjo1yy
83,"XO TOUR Llif3","Lil Uzi Vert",378726,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
84,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",377225,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
85,"The Middle",Zedd,373517,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
86,Peak,Drake,370314,https://open.spotify.com/track/2RAeY8dPj6KmStROfEigjV
87,"Is There More",Drake,356113,https://open.spotify.com/track/2QoOyCFpDo4NblMLP7vBRT
88,"Champion (feat. Travis Scott)",NAV,355338,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
89,Tequila,"Dan + Shay",354083,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
90,"Start Again (feat. Logic)",OneRepublic,348126,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
91,"Better Not (feat. Wafia)","Louis The Child",345693,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
92,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",342679,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
93,Yikes,"Kanye West",339443,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
94,"I'm a Mess","Bebe Rexha",337637,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
95,"Call Out My Name","The Weeknd",335686,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
96,"ocean eyes","Billie Eilish",335321,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
97,"Ratchet Happy Birthday",Drake,334911,https://open.spotify.com/track/16x6tqeSkIjoLEf7SJLlYy
98,Legends,"Juice WRLD",332442,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
99,"Final Fantasy",Drake,332195,https://open.spotify.com/track/7ijJ5crvsnCvCLJbHpyq3j
100,"Lean Wit Me","Juice WRLD",331130,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
101,Lust,"Lil Skies",327890,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
102,Nevermind,"Dennis Lloyd",326324,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
103,"Red Roses (feat. Landon Cube)","Lil Skies",323970,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
104,Enemies,Lauv,321666,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
105,KOD,"J. Cole",319090,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
106,"Spoil My Night (feat. Swae Lee)","Post Malone",318665,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
107,Stay,"Post Malone",317831,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
108,"Freaky Friday (feat. Chris Brown)","Lil Dicky",317410,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
109,Paranoid,"Post Malone",317045,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
110,Heaven,"Kane Brown",315441,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
111,"New Light","John Mayer",315191,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
112,"March 14",Drake,314993,https://open.spotify.com/track/40IiSjljbAhrSbdJ3HxSfH
113,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",313413,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
114,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",313223,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
115,HUMBLE.,"Kendrick Lamar",312863,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
116,"Stir Fry",Migos,312210,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
117,"Rich & Sad","Post Malone",311415,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
118,FRIENDS,Marshmello,311108,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
119,Congratulations,"Post Malone",310603,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
120,"All The Stars (with SZA)","Kendrick Lamar",310270,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
121,"Sin Pijama","Becky G",307254,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
122,Lie,NF,307069,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
123,"Nowadays (feat. Landon Cube)","Lil Skies",304484,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
124,NUMB,XXXTENTACION,302134,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
125,TATI,6ix9ine,300161,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
126,"Who Want The Smoke?","Lil Yachty",298027,https://open.spotify.com/track/3LR0t8XqZ1FUj6nj01sXN0
127,"Life Goes On","Lil Baby",293880,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
128,goosebumps,"Travis Scott",290333,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
129,"Millidelphia (feat. Swizz Beatz)","Meek Mill",287987,https://open.spotify.com/track/1dQ84P0W0lOckT02lPEhhP
