,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,2678524,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,2188635,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
3,"Lucid Dreams","Juice WRLD",1571072,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
4,"No Brainer","DJ Khaled",1484229,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
5,"Taste (feat. Offset)",Tyga,1246842,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
6,SAD!,XXXTENTACION,1245560,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
7,"I Like It","Cardi B",1171325,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
8,Nonstop,Drake,1098396,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
9,Moonlight,XXXTENTACION,1057535,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
10,"Eastside (with Halsey & Khalid)","benny blanco",1026084,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
11,"Girls Like You (feat. Cardi B)","Maroon 5",997168,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
12,"Better Now","Post Malone",988410,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
13,"God is a woman","Ariana Grande",954835,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
14,"Yes Indeed","Lil Baby",903384,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
15,"Nice For What",Drake,823838,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
16,"God's Plan",Drake,737943,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
17,"Psycho (feat. Ty Dolla $ign)","Post Malone",709621,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
18,Youngblood,"5 Seconds of Summer",691536,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
19,"I'm Upset",Drake,683200,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
