,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,8113104,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,3976824,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
3,"No Brainer","DJ Khaled",3486751,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
4,"Girls Like You (feat. Cardi B)","Maroon 5",3459110,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
5,"I Like It","Cardi B",3406079,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
6,"Lucid Dreams","Juice WRLD",3101032,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
7,"Taste (feat. Offset)",Tyga,2962338,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
8,"God is a woman","Ariana Grande",2905514,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
9,SAD!,XXXTENTACION,2890743,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
10,"Solo (feat. Demi Lovato)","Clean Bandit",2887670,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
11,"Better Now","Post Malone",2635235,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
12,Rise,"Jonas Blue",2616136,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
13,"Eastside (with Halsey & Khalid)","benny blanco",2579380,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
14,"Jackie Chan",Tiësto,2579027,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
15,"One Kiss (with Dua Lipa)","Calvin Harris",2558505,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
16,Youngblood,"5 Seconds of Summer",2363680,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
17,"Te Boté - Remix","Nio Garcia",2316281,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
18,"Don’t Matter To Me (with Michael Jackson)",Drake,2113389,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
19,Moonlight,XXXTENTACION,2069698,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
20,Nonstop,Drake,2000386,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
21,"God's Plan",Drake,1957317,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
22,"Sin Pijama","Becky G",1950610,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
23,Body,"Loud Luxury",1848645,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
24,"Ocean (feat. Khalid)","Martin Garrix",1836077,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
25,"In My Mind",Dynoro,1827130,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
26,"Nice For What",Drake,1770855,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
27,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1716006,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
28,2002,Anne-Marie,1656580,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
29,"Born To Be Yours",Kygo,1614428,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
30,"No Es Justo","J Balvin",1585887,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
31,"Vaina Loca",Ozuna,1554529,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
32,changes,XXXTENTACION,1536668,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
33,"Jocelyn Flores",XXXTENTACION,1530664,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
34,Nevermind,"Dennis Lloyd",1528139,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
35,"no tears left to cry","Ariana Grande",1499026,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
36,"Psycho (feat. Ty Dolla $ign)","Post Malone",1464266,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
37,"X - Remix","Nicky Jam",1417121,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
38,"rockstar (feat. 21 Savage)","Post Malone",1411195,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
39,"Praise The Lord (Da Shine)","A$AP Rocky",1348678,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
40,X,"Nicky Jam",1330564,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
41,Clandestino,Shakira,1320174,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
42,FRIENDS,Marshmello,1276867,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
