,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,5966554,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Psycho (feat. Ty Dolla $ign)","Post Malone",4464119,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
3,FRIENDS,Marshmello,3679813,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
4,SAD!,XXXTENTACION,3647944,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
5,X,"Nicky Jam",3613670,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
6,IDGAF,"Dua Lipa",3325002,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
7,"The Middle",Zedd,3162706,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
8,"All The Stars (with SZA)","Kendrick Lamar",3109436,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
9,"Love Lies (with Normani)",Khalid,2989897,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
10,"Look Alive (feat. Drake)","BlocBoy JB",2979012,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
11,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2917456,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
12,"In My Blood","Shawn Mendes",2837938,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
13,Mine,Bazzi,2788172,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
14,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2763463,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
15,rockstar,"Post Malone",2383842,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
16,Dura,"Daddy Yankee",2288270,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
17,Havana,"Camila Cabello",2218843,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
18,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",2163058,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
19,Moonlight,XXXTENTACION,2020931,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
