,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,5470229,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Call Out My Name","The Weeknd",4836883,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
3,"Psycho (feat. Ty Dolla $ign)","Post Malone",4082831,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
4,X,"Nicky Jam",3539530,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
5,FRIENDS,Marshmello,3516137,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
6,SAD!,XXXTENTACION,3095904,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
7,IDGAF,"Dua Lipa",3046682,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
8,"Freaky Friday (feat. Chris Brown)","Lil Dicky",3011833,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
9,"The Middle",Zedd,2959788,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
10,"Love Lies (with Normani)",Khalid,2878956,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
11,"Look Alive (feat. Drake)","BlocBoy JB",2851538,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
12,"All The Stars (with SZA)","Kendrick Lamar",2594156,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
13,Mine,Bazzi,2563697,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
14,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2554387,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
15,"Try Me","The Weeknd",2517003,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s
16,"Wasted Times","The Weeknd",2471896,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
17,"In My Blood","Shawn Mendes",2295691,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
18,rockstar,"Post Malone",2230804,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
19,"Plug Walk","Rich The Kid",2168469,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
20,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",2090657,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
21,Dura,"Daddy Yankee",2080483,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
22,Havana,"Camila Cabello",2046118,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
23,"Me Niego",Reik,1885641,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
24,Delicate,"Taylor Swift",1865975,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
25,"Never Be the Same","Camila Cabello",1764361,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
26,"Walk It Talk It",Migos,1761535,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
27,"Hurt You","The Weeknd",1748990,https://open.spotify.com/track/13wNEvWmBsWaWVtiLPRIW5
28,"Like I Do","David Guetta",1720796,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
29,"Pray For Me (with Kendrick Lamar)","The Weeknd",1699303,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
30,"I Was Never There","The Weeknd",1662856,https://open.spotify.com/track/56d6kYZhfhzpoC3s1dRU2V
31,"New Rules","Dua Lipa",1617136,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
32,Moonlight,XXXTENTACION,1594212,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
33,Nevermind,"Dennis Lloyd",1590517,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
34,Bella,Wolfine,1549315,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
35,"Échame La Culpa","Luis Fonsi",1541358,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
36,"Say Something","Justin Timberlake",1504532,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
37,"Ric Flair Drip (& Metro Boomin)",Offset,1493559,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
38,"Remind Me to Forget",Kygo,1457429,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
39,"Shape of You","Ed Sheeran",1452133,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
40,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",1435481,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
41,Amorfoda,"Bad Bunny",1433569,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
