,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"This Is America","Childish Gambino",5762441,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
2,"Better Now","Post Malone",4852080,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,"Nice For What",Drake,4391052,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
4,"One Kiss (with Dua Lipa)","Calvin Harris",4222503,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
5,"God's Plan",Drake,3920793,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
6,"Psycho (feat. Ty Dolla $ign)","Post Malone",3787703,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
7,"no tears left to cry","Ariana Grande",3782970,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
8,FRIENDS,Marshmello,3141591,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
9,X,"Nicky Jam",3123229,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
10,"I Like It","Cardi B",2870078,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
11,"rockstar (feat. 21 Savage)","Post Malone",2854669,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
12,"Te Boté - Remix","Nio Garcia",2652577,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
13,"The Middle",Zedd,2569448,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
14,Paranoid,"Post Malone",2473422,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
15,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2464859,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
16,"Love Lies (with Normani)",Khalid,2328176,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
17,"Four Out Of Five","Arctic Monkeys",2299291,https://open.spotify.com/track/5Z5nbOXhsSbySVC7WUc6y9
18,"Look Alive (feat. Drake)","BlocBoy JB",2247054,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
19,"Star Treatment","Arctic Monkeys",2235484,https://open.spotify.com/track/0b93tWwuoAC0nXe1CfR30I
20,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",2213990,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
21,"Call Out My Name","The Weeknd",2200123,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
22,IDGAF,"Dua Lipa",2098800,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
23,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2083354,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
24,"One Point Perspective","Arctic Monkeys",1994438,https://open.spotify.com/track/1t67WYNfUxfOiwaz7SJ66b
25,Nevermind,"Dennis Lloyd",1991387,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
26,Stay,"Post Malone",1984277,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
27,"Spoil My Night (feat. Swae Lee)","Post Malone",1909286,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
28,SAD!,XXXTENTACION,1881675,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
29,"Tranquility Base Hotel & Casino","Arctic Monkeys",1852011,https://open.spotify.com/track/2URDbWGmPz3vhagl25p8OC
30,Flames,"David Guetta",1816319,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
31,"Rich & Sad","Post Malone",1795436,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
32,"Me Niego",Reik,1751371,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
33,"Ball For Me (feat. Nicki Minaj)","Post Malone",1749062,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
34,OTW,Khalid,1728184,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
35,"Youth (feat. Khalid)","Shawn Mendes",1715873,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
36,"American Sports","Arctic Monkeys",1707017,https://open.spotify.com/track/2HbYLDA1SigY1ilC94ieVu
37,"Remind Me to Forget",Kygo,1695407,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
38,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1686417,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
39,"All The Stars (with SZA)","Kendrick Lamar",1662224,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
40,"In My Blood","Shawn Mendes",1659473,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
41,Havana,"Camila Cabello",1633221,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
42,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",1629822,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
43,Mine,Bazzi,1603569,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
44,"Candy Paint","Post Malone",1595952,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
45,"Golden Trunks","Arctic Monkeys",1586394,https://open.spotify.com/track/0U6Vg6RUmzADUO0Y9fVKft
46,"Plug Walk","Rich The Kid",1582431,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
47,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Rita Ora",1572600,https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
48,"Over Now","Post Malone",1557077,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
49,"Walk It Talk It",Migos,1551797,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
50,KOD,"J. Cole",1541398,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
51,"Playinwitme (feat. Kehlani)",KYLE,1503326,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
52,"Like I Do","David Guetta",1451661,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
53,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1445784,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
54,Dura,"Daddy Yankee",1445518,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
55,"The World's First Ever Monster Truck Front Flip","Arctic Monkeys",1419097,https://open.spotify.com/track/5rqQTEIVK2PTuXU9GI2wT0
56,"Zack And Codeine","Post Malone",1416499,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
57,"Same Bitches (feat. G-Eazy & YG)","Post Malone",1383294,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
58,"92 Explorer","Post Malone",1361459,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
59,Youngblood,"5 Seconds of Summer",1359726,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
60,"Shape of You","Ed Sheeran",1333660,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
61,"New Rules","Dua Lipa",1313585,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
62,"She Looks Like Fun","Arctic Monkeys",1303493,https://open.spotify.com/track/60T4FDF1tTcFlXkI08FFhL
63,"Science Fiction","Arctic Monkeys",1301772,https://open.spotify.com/track/6hkfgHhYXyDVYahUOZhGRd
64,2002,Anne-Marie,1281786,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
65,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",1255880,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
66,"Takin' Shots","Post Malone",1252858,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
67,"Ric Flair Drip (& Metro Boomin)",Offset,1250517,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
68,"Échame La Culpa","Luis Fonsi",1237448,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
69,"Mad Love","Sean Paul",1215697,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
70,Batphone,"Arctic Monkeys",1198964,https://open.spotify.com/track/7aiKdAM9WYW3GzWSA9OXIl
71,"Wake Me Up - Radio Edit",Avicii,1195790,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
72,JAPAN,"Famous Dex",1185813,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
73,"The Ultracheese","Arctic Monkeys",1179368,https://open.spotify.com/track/3PhbzvTllkq1rkULafc6ns
74,"Síguelo Bailando",Ozuna,1167100,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
75,"I Fall Apart","Post Malone",1134298,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
76,Perfect,"Ed Sheeran",1125241,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
