,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",4346724,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"One Kiss (with Dua Lipa)","Calvin Harris",3934622,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
3,"I Like It","Cardi B",3549364,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
4,"Back To You","Selena Gomez",3360277,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
5,"Lucid Dreams","Juice WRLD",3208670,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
6,"Girls Like You (feat. Cardi B)","Maroon 5",3130613,https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W
7,"no tears left to cry","Ariana Grande",3093399,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
8,"Nice For What",Drake,3027609,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
9,"All Mine","Kanye West",2803091,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
10,"Solo (feat. Demi Lovato)","Clean Bandit",2735711,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
11,Youngblood,"5 Seconds of Summer",2633841,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
12,"Te Boté - Remix","Nio Garcia",2625800,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
13,"God's Plan",Drake,2618926,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
14,X,"Nicky Jam",2466462,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
15,"Psycho (feat. Ty Dolla $ign)","Post Malone",2405256,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
16,FRIENDS,Marshmello,2186029,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
17,"This Is America","Childish Gambino",2120358,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
18,Reborn,"KIDS SEE GHOSTS",2104892,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
19,Nevermind,"Dennis Lloyd",2085594,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
20,"Taste (feat. Offset)",Tyga,2012815,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
21,"Yes Indeed","Lil Baby",1979379,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
22,"rockstar (feat. 21 Savage)","Post Malone",1972495,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
23,Flames,"David Guetta",1962649,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
24,"Praise The Lord (Da Shine)","A$AP Rocky",1913314,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
25,"lovely (with Khalid)","Billie Eilish",1912050,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
26,"Love Lies (with Normani)",Khalid,1826999,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
27,2002,Anne-Marie,1815877,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
28,"I'm Upset",Drake,1780275,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
29,"The Middle",Zedd,1738509,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
30,"In My Blood","Shawn Mendes",1676227,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
31,"Ghost Town","Kanye West",1645272,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
32,Yikes,"Kanye West",1631582,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
33,"Look Alive (feat. Drake)","BlocBoy JB",1623246,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
34,"Feel The Love","KIDS SEE GHOSTS",1622751,https://open.spotify.com/track/3aUFrxO1B8EW63QchEl3wX
35,IDGAF,"Dua Lipa",1611588,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
36,"4th Dimension","KIDS SEE GHOSTS",1589799,https://open.spotify.com/track/6JyEh4kl9DLwmSAoNDRn5b
37,"Sin Pijama","Becky G",1567930,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
38,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1546733,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
39,"Playinwitme (feat. Kehlani)",KYLE,1538343,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
40,"Jackie Chan",Tiësto,1506339,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
41,"Youth feat. Khalid","Shawn Mendes",1495950,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
42,OTW,Khalid,1490820,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
43,"Call Out My Name","The Weeknd",1475768,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
44,"Me Niego",Reik,1448294,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
45,SAD!,XXXTENTACION,1399323,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
46,"Freaky Friday (feat. Chris Brown)","Lil Dicky",1392562,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
47,"Remind Me to Forget",Kygo,1353615,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
48,"Freeee (Ghost Town Pt. 2)","KIDS SEE GHOSTS",1347081,https://open.spotify.com/track/7GRTrWsP3yo2Fx8umJfA1X
49,Fire,"KIDS SEE GHOSTS",1341702,https://open.spotify.com/track/7oHkit3F3vimtsBbnZkU0G
50,"Plug Walk","Rich The Kid",1330215,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
51,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1248328,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
52,Havana,"Camila Cabello",1240157,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
53,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1225608,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
54,"All Girls Are The Same","Juice WRLD",1223387,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
55,"Kids See Ghosts","KIDS SEE GHOSTS",1208515,https://open.spotify.com/track/2I3dW2dCBZAJGj5X21E53k
56,"Cudi Montage","KIDS SEE GHOSTS",1173483,https://open.spotify.com/track/4kUZvXB3LC3an3HX6h0s17
57,"Shape of You","Ed Sheeran",1140203,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
58,"Dura - Remix","Daddy Yankee",1126441,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
59,Mine,Bazzi,1123075,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
60,"New Rules","Dua Lipa",1110370,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
61,"All The Stars (with SZA)","Kendrick Lamar",1106574,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
62,"Ball For Me (feat. Nicki Minaj)","Post Malone",1102755,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
63,Somebody,"The Chainsmokers",1085418,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
64,"Walk It Talk It",Migos,1081633,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
65,"I'll Be There","Jess Glynne",1081146,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
