,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,5054452,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Call Out My Name","The Weeknd",4906301,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
3,"Psycho (feat. Ty Dolla $ign)","Post Malone",3504087,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
4,X,"Nicky Jam",3201490,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
5,"Try Me","The Weeknd",3046361,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s
6,FRIENDS,Marshmello,3001553,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
7,SAD!,XXXTENTACION,2783310,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
8,"Wasted Times","The Weeknd",2598004,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
9,IDGAF,"Dua Lipa",2563912,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
10,"The Middle",Zedd,2495411,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
11,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2444503,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
12,"Look Alive (feat. Drake)","BlocBoy JB",2370777,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
13,"Love Lies (with Normani)",Khalid,2331898,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
14,"All The Stars (with SZA)","Kendrick Lamar",2329868,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
15,"I Was Never There","The Weeknd",2224830,https://open.spotify.com/track/56d6kYZhfhzpoC3s1dRU2V
16,Mine,Bazzi,2209338,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
17,"Hurt You","The Weeknd",2199924,https://open.spotify.com/track/13wNEvWmBsWaWVtiLPRIW5
18,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2165263,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
19,rockstar,"Post Malone",2001413,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
20,"In My Blood","Shawn Mendes",1985928,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
21,Dura,"Daddy Yankee",1973361,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
22,Havana,"Camila Cabello",1888971,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
23,Privilege,"The Weeknd",1868963,https://open.spotify.com/track/26Fqtv4Aa7kyd1WWGHai6A
24,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1728628,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
25,"Me Niego",Reik,1621049,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
26,"Plug Walk","Rich The Kid",1601489,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
27,"Pray For Me (with Kendrick Lamar)","The Weeknd",1558231,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
28,"Never Be the Same","Camila Cabello",1509409,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
29,Bella,Wolfine,1496509,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
30,Moonlight,XXXTENTACION,1467362,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
31,Delicate,"Taylor Swift",1446352,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
32,"Like I Do","David Guetta",1431520,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
33,"Walk It Talk It",Migos,1421134,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
34,"Échame La Culpa","Luis Fonsi",1413556,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
35,"New Rules","Dua Lipa",1393339,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
36,Amorfoda,"Bad Bunny",1339008,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
37,"Shape of You","Ed Sheeran",1334707,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
38,Perfect,"Ed Sheeran",1318429,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
39,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",1314012,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
40,"Say Something","Justin Timberlake",1257357,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
41,"Ric Flair Drip (& Metro Boomin)",Offset,1254137,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
42,"Síguelo Bailando",Ozuna,1234979,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
43,"I Fall Apart","Post Malone",1210322,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
44,Wolves,"Selena Gomez",1208037,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
45,"River (feat. Ed Sheeran)",Eminem,1178575,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
46,"Stir Fry",Migos,1176917,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
47,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",1168211,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
48,"Lost In Japan","Shawn Mendes",1144952,https://open.spotify.com/track/7wvYmO5QscgIDDT0eNwbYX
49,Everyday,Logic,1134365,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
50,"Mad Love","Sean Paul",1131595,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
51,Nevermind,"Dennis Lloyd",1086685,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
