,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
114,Calypso,"Luis Fonsi",700904,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
115,"Síguelo Bailando",Ozuna,694151,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
116,Happier,"Ed Sheeran",693902,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
117,"Blue Tint",Drake,684807,https://open.spotify.com/track/1Jrj3k5L36dPkU6KAclU7g
118,"After Dark",Drake,680777,https://open.spotify.com/track/4IvenHmD0spfFDOKphoUDp
119,"Te Amo","Piso 21",679915,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
120,"I'll Be There","Jess Glynne",676391,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
121,Enemies,Lauv,676232,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
122,"All The Stars (with SZA)","Kendrick Lamar",674902,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
123,Survival,Drake,669833,https://open.spotify.com/track/71SEHJPt1iDwGkBhUOAXDP
124,Hope,XXXTENTACION,668764,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
125,"Wake Me Up - Radio Edit",Avicii,664899,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
126,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,664457,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
127,"Drug Addicts","Lil Pump",663579,https://open.spotify.com/track/6tpHfEM8eaETzlPOARYWfZ
128,"8 Out Of 10",Drake,651154,https://open.spotify.com/track/5fcM0StdQxMjzulVGhFkHN
129,"Remind Me to Forget",Kygo,645973,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
130,Familiar,"Liam Payne",645319,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
131,Closer,"The Chainsmokers",643482,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
132,JAPAN,"Famous Dex",641206,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
133,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",634015,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
134,Ambiente,"J Balvin",626324,https://open.spotify.com/track/6VrBWh90BiwWmwKtvwWFcq
135,"Better Not (feat. Wafia)","Louis The Child",626101,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
136,"Candy Paint","Post Malone",621591,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
137,Halo,Beyoncé,613288,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr
138,HUMBLE.,"Kendrick Lamar",605229,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
139,"Duro y Suave","Leslie Grace",602994,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
140,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",602898,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
141,Congratulations,"Post Malone",600157,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
142,Dembow,"Danny Ocean",597226,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
143,"Summer Games",Drake,590958,https://open.spotify.com/track/0w1ZtnzQmtmuuoKxHT0pLL
144,"Talk Up",Drake,589809,https://open.spotify.com/track/3Yw09dj3cTXsAzlLjgBfIP
145,"Échame La Culpa","Luis Fonsi",586824,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
146,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",585531,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
147,"All of Me","John Legend",584763,https://open.spotify.com/track/3uhBIQ7tv8j1FME8cFGEfG
148,"One Dance",Drake,584038,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
149,Africa,Toto,582366,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
150,"Like To Be You feat. Julia Michaels","Shawn Mendes",582203,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
151,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",580620,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
152,"I Like Me Better",Lauv,577782,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
153,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",577592,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
154,"Sandra’s Rose",Drake,570695,https://open.spotify.com/track/1sPLURKAosM3Jampgp9AWq
155,"Mad Love","Sean Paul",568378,https://open.spotify.com/track/4dSoDnmR9opAQ8KxUc9SbC
156,Connection,OneRepublic,565247,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
157,"Take Me to Church",Hozier,563804,https://open.spotify.com/track/3KYOGt8IO6j8wptkG9THag
158,Esskeetit,"Lil Pump",563570,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
159,"That’s How You Feel",Drake,563306,https://open.spotify.com/track/0SVsEdvot6vU4byv5yW0oj
160,"Say You Won't Let Go","James Arthur",563297,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
161,"Without You (feat. Sandro Cavazza)",Avicii,558185,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
162,"No Quiero Amarte (feat. Zion & Lennox)","Justin Quiles",556924,https://open.spotify.com/track/5bITfqKGaPakO1l99hOMsI
163,Unforgettable,"French Montana",556521,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
164,"Ao Vivo E A Cores","Matheus & Kauan",555055,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
165,Wolves,"Selena Gomez",554355,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
166,"Feel It Still","Portugal. The Man",553801,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
167,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",549188,https://open.spotify.com/track/7CUYHcu0RnbOnMz4RuN07w
168,Somebody,"The Chainsmokers",548330,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
169,NUMB,XXXTENTACION,547697,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
170,"Something Just Like This","The Chainsmokers",541546,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
171,Finesse,Drake,540847,https://open.spotify.com/track/590bUp2TKTfTS9NfiD4Nmn
172,"Young Dumb & Broke",Khalid,535896,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
173,"Never Be the Same","Camila Cabello",534640,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
174,Lie,NF,534471,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
175,Silence,Marshmello,532657,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
176,Simple,"Florida Georgia Line",527602,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
177,"Feels Like Summer","Childish Gambino",527339,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
178,"Like I Do","David Guetta",527028,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
179,"Mi Gente","J Balvin",526618,https://open.spotify.com/track/7COfe3P7KgfwDwIRB8LIDw
180,"Sorry Not Sorry","Demi Lovato",526334,https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0
181,Criminal,"Natti Natasha",525416,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
182,goosebumps,"Travis Scott",525110,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
183,"Let Her Go",Passenger,524707,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
184,"That's What I Like","Bruno Mars",523771,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
185,"More Than You Know","Axwell /\ Ingrosso",523472,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
186,"Counting Stars",OneRepublic,522900,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
187,"What Lovers Do (feat. SZA)","Maroon 5",521653,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
188,Paranoid,"Post Malone",518380,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
189,Narcos,Migos,518172,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
190,Solita,Ozuna,516910,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
191,1-800-273-8255,Logic,515930,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
192,"Let Me Live (feat. Anne-Marie & Mr Eazi)",Rudimental,512054,https://open.spotify.com/track/3D1rlKmZdpYUeMtRRLNawc
193,"Guatemala - From Swaecation","Rae Sremmurd",512018,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
194,"Let You Down",NF,511095,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
195,"Propaganda - Ao Vivo","Jorge & Mateus",510188,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
196,Jaded,Drake,509959,https://open.spotify.com/track/3jipFRgLyKK0oJoG1pKicx
197,"Thinking Out Loud","Ed Sheeran",501748,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
198,"Wonderwall - Remastered",Oasis,500148,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
199,"Bank Account","21 Savage",499162,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
200,Riptide,"Vance Joy",499139,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
