,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Lucid Dreams","Juice WRLD",1827627,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
2,"All Mine","Kanye West",1583009,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
3,"Nice For What",Drake,1474641,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
4,"Yes Indeed","Lil Baby",1396285,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
5,"Better Now","Post Malone",1375061,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
6,"Ghost Town","Kanye West",1344148,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
7,"I Like It","Cardi B",1285917,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
8,Yikes,"Kanye West",1256042,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
9,"Psycho (feat. Ty Dolla $ign)","Post Malone",1129597,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
10,"This Is America","Childish Gambino",1033464,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
11,"God's Plan",Drake,1033035,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
12,"Look Alive (feat. Drake)","BlocBoy JB",929115,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
13,"I'm Upset",Drake,869627,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
14,"Girls Like You (feat. Cardi B)","Maroon 5",868043,https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W
15,"Taste (feat. Offset)",Tyga,860837,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
16,"All Girls Are The Same","Juice WRLD",858488,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
17,"Back To You","Selena Gomez",853000,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
18,"Violent Crimes","Kanye West",833142,https://open.spotify.com/track/2VYb3Fb5iK5Y8HGZ8oEEkp
19,"Wouldn't Leave","Kanye West",823603,https://open.spotify.com/track/3dG6tjetoR4GMmUGZUprLt
20,"rockstar (feat. 21 Savage)","Post Malone",796545,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
21,"Praise The Lord (Da Shine)","A$AP Rocky",788956,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
22,SAD!,XXXTENTACION,729857,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
23,"Plug Walk","Rich The Kid",726716,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
24,"Playinwitme (feat. Kehlani)",KYLE,712677,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
25,"lovely (with Khalid)","Billie Eilish",705038,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
26,"no tears left to cry","Ariana Grande",703731,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
27,"Ric Flair Drip (& Metro Boomin)",Offset,690249,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
28,Youngblood,"5 Seconds of Summer",685398,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
29,"I Thought About Killing You","Kanye West",679430,https://open.spotify.com/track/6EuE9M1viu9gkdFSafia9o
30,"Ball For Me (feat. Nicki Minaj)","Post Malone",678050,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
31,"No Mistakes","Kanye West",677581,https://open.spotify.com/track/1DdgqEZk4Hqfpl3drdXJun
32,OTW,Khalid,671821,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
33,Paranoid,"Post Malone",631313,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
34,"Love Lies (with Normani)",Khalid,627924,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
35,"Walk It Talk It",Migos,622947,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
36,"I Fall Apart","Post Malone",603986,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
37,JAPAN,"Famous Dex",601083,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
38,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",590648,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
39,"Spoil My Night (feat. Swae Lee)","Post Malone",590642,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
40,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",580563,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
41,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",577348,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
42,"One Kiss (with Dua Lipa)","Calvin Harris",574121,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
43,"Candy Paint","Post Malone",569971,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
44,"Call Out My Name","The Weeknd",562349,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
45,Stay,"Post Malone",547640,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
46,"Rich & Sad","Post Malone",543790,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
47,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",540441,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
48,"New Light","John Mayer",531756,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
49,"Te Boté - Remix","Nio Garcia",519494,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
50,KOD,"J. Cole",515036,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
51,"Solo (feat. Demi Lovato)","Clean Bandit",509498,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
52,"The Middle",Zedd,473521,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
53,"All The Stars (with SZA)","Kendrick Lamar",468812,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
54,Mine,Bazzi,463086,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
55,"In My Blood","Shawn Mendes",457784,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
56,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",455449,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
57,"Freaky Friday (feat. Chris Brown)","Lil Dicky",451807,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
58,"Youth feat. Khalid","Shawn Mendes",446054,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
59,TATI,6ix9ine,443609,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
60,"Champion (feat. Travis Scott)",NAV,441082,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
61,"XO TOUR Llif3","Lil Uzi Vert",428196,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
62,FRIENDS,Marshmello,418251,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
63,"92 Explorer","Post Malone",412886,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
64,"Over Now","Post Malone",410877,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
65,"Stir Fry",Migos,402020,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
66,"Jackie Chan",Tiësto,400843,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
67,Heaven,"Kane Brown",397060,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
68,Congratulations,"Post Malone",395378,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
69,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",394111,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
70,"Be Careful","Cardi B",385096,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
71,Moonlight,XXXTENTACION,383102,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
72,HUMBLE.,"Kendrick Lamar",381285,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
73,"Red Roses (feat. Landon Cube)","Lil Skies",373568,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
74,"Zack And Codeine","Post Malone",373024,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
75,Nervous,"Shawn Mendes",372537,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
76,Somebody,"The Chainsmokers",365571,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
77,Chun-Li,"Nicki Minaj",353946,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
78,1942,G-Eazy,353036,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
79,"Audio - with Sia, Diplo & Labrinth",Sia,350606,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
80,"Takin' Shots","Post Malone",349174,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
81,"Same Bitches (feat. G-Eazy & YG)","Post Malone",347281,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
82,Esskeetit,"Lil Pump",347087,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
83,goosebumps,"Travis Scott",343766,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
84,"Young Dumb & Broke",Khalid,343535,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
85,"Boo'd Up","Ella Mai",342184,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
86,Lust,"Lil Skies",333724,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
87,Havana,"Camila Cabello",331682,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
88,"FAKE LOVE",BTS,330987,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
89,"Nowadays (feat. Landon Cube)","Lil Skies",328654,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
