,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",2791819,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"Psycho (feat. Ty Dolla $ign)","Post Malone",2298462,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
3,Paranoid,"Post Malone",2040897,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
4,"Nice For What",Drake,2035927,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
5,Stay,"Post Malone",1737326,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
6,"Rich & Sad","Post Malone",1733689,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
7,"Spoil My Night (feat. Swae Lee)","Post Malone",1701288,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
8,"Ball For Me (feat. Nicki Minaj)","Post Malone",1554775,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
9,"Over Now","Post Malone",1518921,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
10,"rockstar (feat. 21 Savage)","Post Malone",1508749,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
11,"Zack And Codeine","Post Malone",1474638,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
12,"God's Plan",Drake,1413062,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
13,"Takin' Shots","Post Malone",1370305,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
14,"Same Bitches (feat. G-Eazy & YG)","Post Malone",1359909,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
15,"92 Explorer","Post Malone",1330986,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
16,"Candy Paint","Post Malone",1267545,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
17,KOD,"J. Cole",1203047,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
18,"I Like It","Cardi B",1202698,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
19,Otherside,"Post Malone",1199790,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
20,"Blame It On Me","Post Malone",1137148,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
21,"Look Alive (feat. Drake)","BlocBoy JB",1136514,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
22,"no tears left to cry","Ariana Grande",1070211,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
23,SAD!,XXXTENTACION,1008829,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
24,"Sugar Wraith","Post Malone",987792,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
25,"Plug Walk","Rich The Kid",947896,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
26,"Call Out My Name","The Weeknd",880354,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
27,"Walk It Talk It",Migos,875408,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
28,OTW,Khalid,867083,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
29,"Kevin’s Heart","J. Cole",840648,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
30,"Freaky Friday (feat. Chris Brown)","Lil Dicky",839776,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
31,"Love Lies (with Normani)",Khalid,825007,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
32,JAPAN,"Famous Dex",818328,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
33,ATM,"J. Cole",759378,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
34,"Ric Flair Drip (& Metro Boomin)",Offset,756639,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
35,"Playinwitme (feat. Kehlani)",KYLE,739790,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
36,"Jonestown (Interlude)","Post Malone",731329,https://open.spotify.com/track/0R6Jlsq25eZB3Wftpxi3oF
37,"Powerglide (feat. Juicy J)","Rae Sremmurd",719296,https://open.spotify.com/track/2yUbCEiaolfSMluDo9RMmG
38,"I Fall Apart","Post Malone",715746,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
39,Famous,"Mason Ramsey",708124,https://open.spotify.com/track/2HGymMoOdB4ZYv0AAqYmgF
40,"The Middle",Zedd,703027,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
41,Motiv8,"J. Cole",703011,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
42,"One Kiss (with Dua Lipa)","Calvin Harris",702759,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
43,"Lift Yourself","Kanye West",672882,https://open.spotify.com/track/3uYDO9dPLTVrgfwg7EYXSf
44,"Be Careful","Cardi B",663397,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
45,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",628309,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
46,"1985 - Intro to “The Fall Off”","J. Cole",611651,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
47,Mine,Bazzi,608475,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
48,FRIENDS,Marshmello,607416,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
49,Moonlight,XXXTENTACION,595569,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
50,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",572268,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
51,Photograph,"J. Cole",551291,https://open.spotify.com/track/0bhnUFDQFCEHCBlsQfHnj5
52,"Stir Fry",Migos,540028,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
53,"All The Stars (with SZA)","Kendrick Lamar",536485,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
54,Esskeetit,"Lil Pump",481574,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
55,"XO TOUR Llif3","Lil Uzi Vert",461789,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
56,Nevermind,"Dennis Lloyd",458621,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
57,Chun-Li,"Nicki Minaj",456363,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
58,"Red Roses (feat. Landon Cube)","Lil Skies",456349,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
59,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",437772,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
60,"lovely (with Khalid)","Billie Eilish",430548,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
61,Congratulations,"Post Malone",427641,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
62,"Remind Me to Forget",Kygo,426471,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
63,1942,G-Eazy,420764,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
64,"In My Blood","Shawn Mendes",416248,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
65,Youngblood,"5 Seconds of Summer",414870,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
66,BRACKETS,"J. Cole",406404,https://open.spotify.com/track/5sWbwccBcyHsg5LEKWGZo9
67,Delicate,"Taylor Swift",403874,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
68,"Jocelyn Flores",XXXTENTACION,399132,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
69,"I Wanna Know (feat. Bea Miller)",NOTD,398807,https://open.spotify.com/track/2og9I9rQwr2XdTLJUupfT1
70,Tequila,"Dan + Shay",394515,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
71,"The Cut Off (feat. kiLL edward)","J. Cole",392775,https://open.spotify.com/track/3rFF7kSm5qBOOPs6ljFgPp
