,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",3169617,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"Psycho (feat. Ty Dolla $ign)","Post Malone",2580928,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
3,Paranoid,"Post Malone",2422411,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
4,Stay,"Post Malone",2138995,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
5,"Rich & Sad","Post Malone",2133677,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
6,"Spoil My Night (feat. Swae Lee)","Post Malone",2100946,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
7,"Nice For What",Drake,1987762,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
8,"Over Now","Post Malone",1897433,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
9,"Zack And Codeine","Post Malone",1889608,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
10,"Ball For Me (feat. Nicki Minaj)","Post Malone",1875962,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
11,"rockstar (feat. 21 Savage)","Post Malone",1753651,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
12,"Takin' Shots","Post Malone",1749791,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
13,"Same Bitches (feat. G-Eazy & YG)","Post Malone",1737240,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
14,"92 Explorer","Post Malone",1634377,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
15,Otherside,"Post Malone",1546265,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
16,"Candy Paint","Post Malone",1511884,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
17,"Blame It On Me","Post Malone",1470368,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
18,"God's Plan",Drake,1377531,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
19,KOD,"J. Cole",1277170,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
20,"Sugar Wraith","Post Malone",1247903,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
21,"I Like It","Cardi B",1169232,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
22,"Look Alive (feat. Drake)","BlocBoy JB",1088062,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
23,"no tears left to cry","Ariana Grande",1059171,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
24,SAD!,XXXTENTACION,1029791,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
25,"Jonestown (Interlude)","Post Malone",985037,https://open.spotify.com/track/0R6Jlsq25eZB3Wftpxi3oF
26,"Kevin’s Heart","J. Cole",977134,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
27,"Plug Walk","Rich The Kid",930059,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
28,"Call Out My Name","The Weeknd",927510,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
29,ATM,"J. Cole",865460,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
30,"Walk It Talk It",Migos,862468,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
31,"Freaky Friday (feat. Chris Brown)","Lil Dicky",816471,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
32,JAPAN,"Famous Dex",802990,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
33,Motiv8,"J. Cole",792006,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
34,"Love Lies (with Normani)",Khalid,775732,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
35,OTW,Khalid,771387,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
36,Famous,"Mason Ramsey",754087,https://open.spotify.com/track/2HGymMoOdB4ZYv0AAqYmgF
