,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,4321552,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
2,Nonstop,Drake,2013323,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
3,"Lucid Dreams","Juice WRLD",1910872,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
4,"Don’t Matter To Me",Drake,1744508,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
5,SAD!,XXXTENTACION,1576170,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
6,"I'm Upset",Drake,1338073,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1
7,"Nice For What",Drake,1320838,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
8,"Taste (feat. Offset)",Tyga,1301626,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
9,"I Like It","Cardi B",1301430,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
10,Moonlight,XXXTENTACION,1252507,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
11,"Girls Like You (feat. Cardi B)","Maroon 5",1175173,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
12,"Yes Indeed","Lil Baby",1135558,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
13,"Better Now","Post Malone",1116373,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
14,"God's Plan",Drake,1101300,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
15,"Mob Ties",Drake,1086098,https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG
16,Emotionless,Drake,931022,https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n
17,"Summertime Magic","Childish Gambino",925221,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
