,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"This Is America","Childish Gambino",2270990,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
2,"Better Now","Post Malone",2068421,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,"Nice For What",Drake,1913280,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
4,"Psycho (feat. Ty Dolla $ign)","Post Malone",1699298,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
5,Paranoid,"Post Malone",1409590,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
6,"God's Plan",Drake,1345811,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
7,Stay,"Post Malone",1309895,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
8,"Rich & Sad","Post Malone",1185333,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
9,"Spoil My Night (feat. Swae Lee)","Post Malone",1157814,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
10,"rockstar (feat. 21 Savage)","Post Malone",1139952,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
11,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",1139293,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
12,"Look Alive (feat. Drake)","BlocBoy JB",1114620,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
13,"I Like It","Cardi B",1100439,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
14,"Ball For Me (feat. Nicki Minaj)","Post Malone",1074091,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
15,"no tears left to cry","Ariana Grande",1049297,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
16,"Over Now","Post Malone",979177,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
17,SAD!,XXXTENTACION,978310,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
18,"Zack And Codeine","Post Malone",966148,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
19,KOD,"J. Cole",958297,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
20,"Candy Paint","Post Malone",942148,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
21,"92 Explorer","Post Malone",909504,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
22,"Takin' Shots","Post Malone",885548,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
23,"Plug Walk","Rich The Kid",879953,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
24,"Same Bitches (feat. G-Eazy & YG)","Post Malone",879034,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
25,"Walk It Talk It",Migos,800490,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
26,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",799589,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
27,OTW,Khalid,794223,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
28,"Call Out My Name","The Weeknd",780852,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
29,"Freaky Friday (feat. Chris Brown)","Lil Dicky",773119,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
30,Otherside,"Post Malone",758621,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
31,JAPAN,"Famous Dex",751900,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
32,"Love Lies (with Normani)",Khalid,712841,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
33,"Ric Flair Drip (& Metro Boomin)",Offset,712612,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
34,"Blame It On Me","Post Malone",712551,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
35,"The Middle",Zedd,676634,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
36,"Sugar Wraith","Post Malone",642847,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
37,"Kevin’s Heart","J. Cole",639380,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
38,"One Kiss (with Dua Lipa)","Calvin Harris",637996,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
39,"I Fall Apart","Post Malone",626028,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
40,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",606695,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
41,"Playinwitme (feat. Kehlani)",KYLE,601668,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
42,"Youth (feat. Khalid)","Shawn Mendes",579003,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
43,"Be Careful","Cardi B",573113,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
44,FRIENDS,Marshmello,573072,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
45,ATM,"J. Cole",570312,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
46,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",566095,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
47,Mine,Bazzi,561185,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
48,Moonlight,XXXTENTACION,553781,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
49,"All The Stars (with SZA)","Kendrick Lamar",542704,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
50,"Stir Fry",Migos,524791,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
51,Famous,"Mason Ramsey",514681,https://open.spotify.com/track/2HGymMoOdB4ZYv0AAqYmgF
52,Motiv8,"J. Cole",511030,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
53,"CLOSE (feat. Travis Scott) - From SR3MM","Rae Sremmurd",486688,https://open.spotify.com/track/1oUudyBYVGMIC8JXeIsFzq
54,Chun-Li,"Nicki Minaj",481471,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
55,"1985 - Intro to “The Fall Off”","J. Cole",459201,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
56,"XO TOUR Llif3","Lil Uzi Vert",436950,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
57,"Lift Yourself","Kanye West",434949,https://open.spotify.com/track/3uYDO9dPLTVrgfwg7EYXSf
58,Esskeetit,"Lil Pump",424955,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
59,"Te Boté - Remix","Nio Garcia",418871,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
60,"Jonestown (Interlude)","Post Malone",417985,https://open.spotify.com/track/0R6Jlsq25eZB3Wftpxi3oF
61,"In My Blood","Shawn Mendes",415172,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
62,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",414194,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
63,"Red Roses (feat. Landon Cube)","Lil Skies",412328,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
64,Heaven,"Kane Brown",409728,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
65,"Remind Me to Forget",Kygo,403269,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
66,Youngblood,"5 Seconds of Summer",401085,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
67,1942,G-Eazy,400668,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
68,"lovely (with Khalid)","Billie Eilish",399040,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
69,Nevermind,"Dennis Lloyd",398758,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
70,Photograph,"J. Cole",395664,https://open.spotify.com/track/0bhnUFDQFCEHCBlsQfHnj5
71,"Jocelyn Flores",XXXTENTACION,387912,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
72,Redbone,"Childish Gambino",386021,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
73,Congratulations,"Post Malone",384092,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
74,HUMBLE.,"Kendrick Lamar",382326,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
75,Tequila,"Dan + Shay",381403,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
76,"Young Dumb & Broke",Khalid,362155,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
77,changes,XXXTENTACION,356834,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
78,"Guatemala - From Swaecation","Rae Sremmurd",356426,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
79,"I Wanna Know (feat. Bea Miller)",NOTD,354997,https://open.spotify.com/track/2og9I9rQwr2XdTLJUupfT1
80,goosebumps,"Travis Scott",354943,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
81,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,350725,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
82,"Nowadays (feat. Landon Cube)","Lil Skies",350441,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
83,"Marry Me","Thomas Rhett",347480,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
84,"Pray For Me (with Kendrick Lamar)","The Weeknd",344823,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
85,"Bartier Cardi (feat. 21 Savage)","Cardi B",344014,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
86,"Plain Jane","A$AP Ferg",343255,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
