,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Nice For What",Drake,1497274,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
2,"This Is America","Childish Gambino",1436916,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
3,"Better Now","Post Malone",1276860,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
4,"Yes Indeed","Lil Baby",1268912,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
5,"God's Plan",Drake,1155824,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
6,"Psycho (feat. Ty Dolla $ign)","Post Malone",1146027,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
7,"Look Alive (feat. Drake)","BlocBoy JB",967577,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
8,"I Like It","Cardi B",932040,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
9,"rockstar (feat. 21 Savage)","Post Malone",807441,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
10,Paranoid,"Post Malone",755069,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
11,"Walk It Talk It",Migos,752142,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
12,"Ball For Me (feat. Nicki Minaj)","Post Malone",739022,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
13,SAD!,XXXTENTACION,717836,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
14,"Plug Walk","Rich The Kid",714031,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
15,"Lucid Dreams","Juice WRLD",702106,https://open.spotify.com/track/32iYwQ4OYiurnGnOfJ1aEh
16,"Ric Flair Drip (& Metro Boomin)",Offset,649991,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
17,"Spoil My Night (feat. Swae Lee)","Post Malone",643364,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
18,Stay,"Post Malone",639041,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
19,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",634740,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
20,"Rich & Sad","Post Malone",631121,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
21,"no tears left to cry","Ariana Grande",617525,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
22,JAPAN,"Famous Dex",598681,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
23,"Playinwitme (feat. Kehlani)",KYLE,598024,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
24,KOD,"J. Cole",593312,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
25,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",591628,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
26,"FAKE LOVE",BTS,577717,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
27,OTW,Khalid,573530,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
28,"Freaky Friday (feat. Chris Brown)","Lil Dicky",572852,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
29,"Candy Paint","Post Malone",567032,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
30,"Call Out My Name","The Weeknd",564591,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
31,"Love Lies (with Normani)",Khalid,542471,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
32,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",538194,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
33,"I Fall Apart","Post Malone",524280,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
34,"The Middle",Zedd,514572,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
35,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",506422,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
36,"Over Now","Post Malone",496673,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
37,"Back To You","Selena Gomez",494965,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
38,"Zack And Codeine","Post Malone",484152,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
