,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",4522825,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"This Is America","Childish Gambino",3926168,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
3,"One Kiss (with Dua Lipa)","Calvin Harris",3915589,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
4,"Nice For What",Drake,3786349,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
5,"no tears left to cry","Ariana Grande",3383431,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
6,"God's Plan",Drake,3282309,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
7,"Psycho (feat. Ty Dolla $ign)","Post Malone",2946737,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
8,FRIENDS,Marshmello,2704275,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
9,"I Like It","Cardi B",2698765,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
10,X,"Nicky Jam",2691525,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
11,"Te Boté - Remix","Nio Garcia",2667172,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
12,"Back To You","Selena Gomez",2556961,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
13,"Yes Indeed","Lil Baby",2346261,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
14,"Love Lies (with Normani)",Khalid,2333109,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
15,"The Middle",Zedd,2323099,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
16,"rockstar (feat. 21 Savage)","Post Malone",2264895,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
17,Nevermind,"Dennis Lloyd",2087840,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
18,"FAKE LOVE",BTS,2051974,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
19,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2004082,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
20,"Look Alive (feat. Drake)","BlocBoy JB",1983931,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
21,"Call Out My Name","The Weeknd",1948848,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
22,IDGAF,"Dua Lipa",1920264,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
23,Flames,"David Guetta",1917255,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
24,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1844271,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
25,Youngblood,"5 Seconds of Summer",1813595,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
26,Paranoid,"Post Malone",1791117,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
27,OTW,Khalid,1779017,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
28,"Playinwitme (feat. Kehlani)",KYLE,1762521,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
29,"In My Blood","Shawn Mendes",1691070,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
30,"Remind Me to Forget",Kygo,1678676,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
31,"Solo (feat. Demi Lovato)","Clean Bandit",1656476,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
32,"Me Niego",Reik,1611109,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
33,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1589283,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
34,SAD!,XXXTENTACION,1562524,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
35,"Youth (feat. Khalid)","Shawn Mendes",1555911,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
36,"Walk It Talk It",Migos,1524513,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
37,2002,Anne-Marie,1522348,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
38,"All The Stars (with SZA)","Kendrick Lamar",1485469,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
39,"Ball For Me (feat. Nicki Minaj)","Post Malone",1479742,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
40,"lovely (with Khalid)","Billie Eilish",1439136,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
41,"Lucid Dreams","Juice WRLD",1436202,https://open.spotify.com/track/32iYwQ4OYiurnGnOfJ1aEh
42,Havana,"Camila Cabello",1427924,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
43,Mine,Bazzi,1425557,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
44,"Spoil My Night (feat. Swae Lee)","Post Malone",1406677,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
45,"Plug Walk","Rich The Kid",1406019,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
46,Stay,"Post Malone",1376882,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
47,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1354421,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
