,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"SICKO MODE","Travis Scott",3134294,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
2,STARGAZING,"Travis Scott",2642823,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
3,"In My Feelings",Drake,2607637,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
4,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,1969986,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
5,CAROUSEL,"Travis Scott",1836988,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI
6,"R.I.P. SCREW","Travis Scott",1556564,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb
7,"NO BYSTANDERS","Travis Scott",1528054,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn
8,YOSEMITE,"Travis Scott",1504675,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
9,"WAKE UP","Travis Scott",1503300,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
10,"5% TINT","Travis Scott",1441656,https://open.spotify.com/track/11kDth1aKUEUMq9r1pqyds
11,"STOP TRYING TO BE GOD","Travis Scott",1434122,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
12,"Lucid Dreams","Juice WRLD",1405732,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
13,NC-17,"Travis Scott",1325261,https://open.spotify.com/track/6BJbOXDlgVAXSaq6wYFYT2
14,SKELETONS,"Travis Scott",1270046,https://open.spotify.com/track/6NMtzpDQBTOfJwMzgMX0zl
15,"CAN'T SAY","Travis Scott",1258342,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
16,"WHO? WHAT!","Travis Scott",1229887,https://open.spotify.com/track/4KYS9GK68yeuUJ8vJfPxrq
17,ASTROTHUNDER,"Travis Scott",1207621,https://open.spotify.com/track/4MXhiYIRDMGAuvZc5IFTwC
18,"No Brainer","DJ Khaled",1164700,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
19,"BUTTERFLY EFFECT","Travis Scott",1150741,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
20,SAD!,XXXTENTACION,1110054,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
21,"I Like It","Cardi B",1105353,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
22,HOUSTONFORNICATION,"Travis Scott",1104241,https://open.spotify.com/track/58TaFP5j5i9swOf584yon2
23,"Taste (feat. Offset)",Tyga,1080768,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
24,Nonstop,Drake,1037942,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
25,"Eastside (with Halsey & Khalid)","benny blanco",984000,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
26,Moonlight,XXXTENTACION,943376,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
27,"Girls Like You (feat. Cardi B)","Maroon 5",937329,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
28,"Better Now","Post Malone",934711,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
29,"COFFEE BEAN","Travis Scott",879527,https://open.spotify.com/track/6vnfObZ4Ys70SBAtti1xZ9
30,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,837499,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
31,"God is a woman","Ariana Grande",819851,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
32,"Yes Indeed","Lil Baby",819773,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
33,"Nice For What",Drake,801367,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
34,"God's Plan",Drake,719035,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
35,"Psycho (feat. Ty Dolla $ign)","Post Malone",680100,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
36,Youngblood,"5 Seconds of Summer",657569,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
37,"Jocelyn Flores",XXXTENTACION,597559,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
38,"I'm Upset",Drake,593818,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
39,"All Girls Are The Same","Juice WRLD",588488,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
40,"Jackie Chan",Tiësto,587008,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
41,Body,"Loud Luxury",585757,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
42,"Don’t Matter To Me (with Michael Jackson)",Drake,568449,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
43,changes,XXXTENTACION,550655,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
44,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",545078,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
45,SWISH,Tyga,542161,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
46,"Look Alive (feat. Drake)","BlocBoy JB",540017,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
47,"rockstar (feat. 21 Savage)","Post Malone",539820,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
