,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,5663288,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Call Out My Name","The Weeknd",5422066,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
3,"Psycho (feat. Ty Dolla $ign)","Post Malone",3962789,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
4,"Try Me","The Weeknd",3589920,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s
5,X,"Nicky Jam",3468533,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
6,FRIENDS,Marshmello,3372932,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
7,"Wasted Times","The Weeknd",3157369,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
8,SAD!,XXXTENTACION,3092869,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
9,IDGAF,"Dua Lipa",2872958,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
10,"The Middle",Zedd,2824869,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
11,"I Was Never There","The Weeknd",2756462,https://open.spotify.com/track/56d6kYZhfhzpoC3s1dRU2V
12,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2746899,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
13,"Hurt You","The Weeknd",2712216,https://open.spotify.com/track/13wNEvWmBsWaWVtiLPRIW5
14,"Look Alive (feat. Drake)","BlocBoy JB",2709955,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
15,"All The Stars (with SZA)","Kendrick Lamar",2636156,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
16,"Love Lies (with Normani)",Khalid,2567850,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
17,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2479160,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
18,Mine,Bazzi,2442724,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
19,Privilege,"The Weeknd",2324020,https://open.spotify.com/track/26Fqtv4Aa7kyd1WWGHai6A
20,rockstar,"Post Malone",2242961,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
21,"In My Blood","Shawn Mendes",2228353,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
22,Dura,"Daddy Yankee",2192880,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
23,Havana,"Camila Cabello",2097929,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
24,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1935394,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
25,"Pray For Me (with Kendrick Lamar)","The Weeknd",1807944,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
26,"Plug Walk","Rich The Kid",1769294,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
27,"Me Niego",Reik,1754721,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
28,"Never Be the Same","Camila Cabello",1672331,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
29,"Like I Do","David Guetta",1663016,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
30,Moonlight,XXXTENTACION,1652736,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
31,"Échame La Culpa","Luis Fonsi",1597292,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
32,Bella,Wolfine,1595316,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
33,"New Rules","Dua Lipa",1545326,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
34,Delicate,"Taylor Swift",1542524,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
35,"Walk It Talk It",Migos,1509620,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
36,"Shape of You","Ed Sheeran",1462715,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
37,Amorfoda,"Bad Bunny",1438963,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
38,"Say Something","Justin Timberlake",1431996,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
39,"Ric Flair Drip (& Metro Boomin)",Offset,1430848,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
40,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",1415033,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
41,Perfect,"Ed Sheeran",1394741,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
42,"Stir Fry",Migos,1363228,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
43,Everyday,Logic,1342285,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
44,"Síguelo Bailando",Ozuna,1330884,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
45,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",1327127,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
46,"I Fall Apart","Post Malone",1321395,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
47,Wolves,"Selena Gomez",1320030,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
48,"River (feat. Ed Sheeran)",Eminem,1318024,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
49,"Lost In Japan","Shawn Mendes",1316113,https://open.spotify.com/track/7wvYmO5QscgIDDT0eNwbYX
50,"Mad Love","Sean Paul",1293512,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
51,"Remind Me to Forget",Kygo,1290169,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
52,Nevermind,"Dennis Lloyd",1278788,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
53,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",1217799,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
54,"Let You Down",NF,1176544,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
55,"Powerglide (feat. Juicy J)","Rae Sremmurd",1163818,https://open.spotify.com/track/2yUbCEiaolfSMluDo9RMmG
56,"Sick Boy","The Chainsmokers",1161388,https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX
57,"Feel It Still","Portugal. The Man",1141131,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
58,Corazón,Maluma,1131463,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
59,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1130703,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
60,Criminal,"Natti Natasha",1121744,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
61,Downtown,Anitta,1110153,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
62,Breathe,"Jax Jones",1095594,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
63,Thunder,"Imagine Dragons",1077478,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
64,"Lemon - Drake Remix",N.E.R.D,1074855,https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB
65,"XO TOUR Llif3","Lil Uzi Vert",1028296,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
66,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",1024917,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
67,changes,XXXTENTACION,1011161,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
68,"Capital Letters","Hailee Steinfeld",979829,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
69,Heaven,"Julia Michaels",976129,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
70,"El Préstamo",Maluma,966763,https://open.spotify.com/track/0QS5rZpm5zN9wV9lJgjyUE
71,Believer,"Imagine Dragons",964654,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
72,Dembow,"Danny Ocean",963327,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
73,"EL BAÑO","Enrique Iglesias",956151,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
74,Sensualidad,"Bad Bunny",952710,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
75,Congratulations,"Post Malone",951091,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
76,"Him & I (with Halsey)",G-Eazy,944111,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
77,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",939006,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
78,"Too Good At Goodbyes","Sam Smith",935181,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
79,Silence,Marshmello,934631,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
80,"Bum Bum Tam Tam","MC Fioti",932768,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
81,Flames,"David Guetta",931259,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
82,HUMBLE.,"Kendrick Lamar",908414,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
83,"Jocelyn Flores",XXXTENTACION,900781,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
84,"I Miss You (feat. Julia Michaels)","Clean Bandit",892000,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
85,1950,"King Princess",875104,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
86,"Young Dumb & Broke",Khalid,863505,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
87,Machika,"J Balvin",854308,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
88,Unforgettable,"French Montana",832248,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
89,"Be Careful","Cardi B",827817,https://open.spotify.com/track/6J3YPOejivwLSjM2dru5Ad
90,"What Lovers Do (feat. SZA)","Maroon 5",822796,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
91,"This Is Me","Keala Settle",822728,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
92,"Everybody Hates Me","The Chainsmokers",815323,https://open.spotify.com/track/3pIigjAWkzwAonXpJ1fmSF
93,JAPAN,"Famous Dex",813565,https://open.spotify.com/track/4lTiuD1DwBKo4L7wqMkD7C
94,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",805244,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
95,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",804066,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
96,"Rewrite The Stars","Zac Efron",793575,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
97,"Candy Paint","Post Malone",790138,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
98,"Se Preparó",Ozuna,788512,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
99,"El Farsante - Remix",Ozuna,781902,https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4
100,Solita,Ozuna,779665,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
101,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",757371,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
102,"Nowadays (feat. Landon Cube)","Lil Skies",755906,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
103,"Dusk Till Dawn - Radio Edit",ZAYN,753311,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
104,"Me Rehúso","Danny Ocean",750279,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
105,"Bank Account","21 Savage",730899,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
106,"Something Just Like This","The Chainsmokers",729356,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
107,1-800-273-8255,Logic,719798,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
108,"Bad Company","A$AP Rocky",713100,https://open.spotify.com/track/3ZYwSDF9knZI0RVlKR4PHC
109,"Say You Won't Let Go","James Arthur",708477,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
110,Anywhere,"Rita Ora",707781,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
111,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,707105,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
112,Esperándote,"Manuel Turizo",704047,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
113,"I Like Me Better",Lauv,700157,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
114,"One Dance",Drake,699287,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
115,"How Long","Charlie Puth",693064,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
116,"Tip Toe (feat. French Montana)","Jason Derulo",692475,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
117,Betrayed,"Lil Xan",691888,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
118,goosebumps,"Travis Scott",691289,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
119,"Whatever It Takes","Imagine Dragons",690466,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
120,"44 More",Logic,690266,https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO
121,"Sorry Not Sorry","Demi Lovato",685540,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
122,Attention,"Charlie Puth",682228,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
123,"Mi Gente","J Balvin",680374,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
124,"No Limit",G-Eazy,674642,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
125,Location,Khalid,674538,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
126,Narcos,Migos,673903,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
127,Starboy,"The Weeknd",662519,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
128,"Gucci Gang","Lil Pump",661538,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
129,"All Falls Down","Alan Walker",654586,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
130,"Báilame - Remix",Nacho,653908,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
131,"Despacito - Remix","Luis Fonsi",651682,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
132,"Quiero Repetir",Ozuna,649128,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri
133,Indecente,Anitta,646288,https://open.spotify.com/track/5FOCkGt7bp22nBVfQ4WSIT
134,"More Than You Know","Axwell /\ Ingrosso",645436,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
135,Closer,"The Chainsmokers",644882,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
136,"So Far Away","Martin Garrix",644347,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
137,Beautiful,Bazzi,641378,https://open.spotify.com/track/1OilOIju6R9ia8vilNjChh
138,"Bounce Out With That","YBN Nahmir",641254,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq
139,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,638793,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
140,OKRA,"Tyler, The Creator",635852,https://open.spotify.com/track/74ZovzRxHBvCq5yIwe8boh
