,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",4208830,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"One Kiss (with Dua Lipa)","Calvin Harris",4115564,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
3,"Nice For What",Drake,3733162,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
4,"no tears left to cry","Ariana Grande",3163089,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
5,"God's Plan",Drake,3154063,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
6,"This Is America","Childish Gambino",2981087,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
7,"I Like It","Cardi B",2788608,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
8,"Te Boté - Remix","Nio Garcia",2745857,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
9,X,"Nicky Jam",2732014,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
10,"Psycho (feat. Ty Dolla $ign)","Post Malone",2583535,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
11,FRIENDS,Marshmello,2551236,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
12,"Back To You","Selena Gomez",2550005,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
13,"Yes Indeed","Lil Baby",2425647,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
14,"I'm Upset",Drake,2374847,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
15,"In My Blood","Shawn Mendes",2298434,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
16,"Lucid Dreams","Juice WRLD",2290573,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
17,"Love Lies (with Normani)",Khalid,2179226,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
18,"rockstar (feat. 21 Savage)","Post Malone",2094185,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
19,Youngblood,"5 Seconds of Summer",2085592,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
20,"The Middle",Zedd,2035233,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
21,Nevermind,"Dennis Lloyd",2000089,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
22,Flames,"David Guetta",1933947,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
23,"Youth feat. Khalid","Shawn Mendes",1928797,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
24,IDGAF,"Dua Lipa",1928754,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
25,"Look Alive (feat. Drake)","BlocBoy JB",1885626,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
26,"Freaky Friday (feat. Chris Brown)","Lil Dicky",1805187,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
27,"Praise The Lord (Da Shine)","A$AP Rocky",1788309,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
28,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1715254,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
29,"Call Out My Name","The Weeknd",1711544,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
30,"Solo (feat. Demi Lovato)","Clean Bandit",1696791,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
31,"lovely (with Khalid)","Billie Eilish",1637701,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
32,2002,Anne-Marie,1634365,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
33,"Playinwitme (feat. Kehlani)",KYLE,1629588,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
34,Nervous,"Shawn Mendes",1615176,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
35,OTW,Khalid,1598943,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
36,"Me Niego",Reik,1594301,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
37,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1525986,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
38,"FAKE LOVE",BTS,1516640,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
39,"Remind Me to Forget",Kygo,1483559,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
40,"Sin Pijama","Becky G",1463002,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
41,Paranoid,"Post Malone",1456749,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
42,SAD!,XXXTENTACION,1436533,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
43,Havana,"Camila Cabello",1393257,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
44,"All The Stars (with SZA)","Kendrick Lamar",1388782,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
45,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1370669,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
46,"New Rules","Dua Lipa",1331362,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
47,"Walk It Talk It",Migos,1297502,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
48,"Shape of You","Ed Sheeran",1281307,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
49,Mine,Bazzi,1263474,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
50,TATI,6ix9ine,1244965,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
51,"Ball For Me (feat. Nicki Minaj)","Post Malone",1232310,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
52,"Dura - Remix","Daddy Yankee",1217386,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
53,"Plug Walk","Rich The Kid",1206998,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
54,"Taste (feat. Offset)",Tyga,1155232,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
55,Somebody,"The Chainsmokers",1126313,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
56,"Jackie Chan",Tiësto,1125730,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
57,"Ric Flair Drip (& Metro Boomin)",Offset,1122066,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
58,"Like I Do","David Guetta",1106567,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
59,"Spoil My Night (feat. Swae Lee)","Post Malone",1091183,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
60,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",1080508,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
61,Stay,"Post Malone",1078079,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
62,"Síguelo Bailando",Ozuna,1071756,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
63,"El Préstamo",Maluma,1057167,https://open.spotify.com/track/2XVilv6s9GETnw9PG4T9Mz
64,"La Player (Bandolera)","Zion & Lennox",1049860,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
65,Dura,"Daddy Yankee",1047208,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
66,"All Girls Are The Same","Juice WRLD",1042472,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
67,Familiar,"Liam Payne",1040335,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
68,Perfect,"Ed Sheeran",1029816,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
69,"I Fall Apart","Post Malone",1013419,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
70,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,980700,https://open.spotify.com/track/5mqzhMuUpvnMfwNz6iepmO
71,"Échame La Culpa","Luis Fonsi",974024,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
72,"Rich & Sad","Post Malone",970544,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
73,"New Light","John Mayer",970371,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
74,"Candy Paint","Post Malone",957728,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
75,JAPAN,"Famous Dex",946693,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
76,"Where Were You In The Morning?","Shawn Mendes",940852,https://open.spotify.com/track/51wrmElSLxFzc0vSQPeTxs
77,"Lost In Japan","Shawn Mendes",934444,https://open.spotify.com/track/6WBTeFDEfAJbaSUUc1V1xQ
78,"Te Amo","Piso 21",933454,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
79,"Done For Me (feat. Kehlani)","Charlie Puth",932584,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
80,"Mad Love","Sean Paul",923794,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
81,Believer,"Imagine Dragons",921649,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
