,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"This Is America","Childish Gambino",2749514,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
2,"Better Now","Post Malone",1992383,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,"Nice For What",Drake,1944226,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
4,"Psycho (feat. Ty Dolla $ign)","Post Malone",1647259,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
5,"God's Plan",Drake,1333854,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
6,Paranoid,"Post Malone",1285763,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
7,Stay,"Post Malone",1217868,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
8,"Look Alive (feat. Drake)","BlocBoy JB",1163211,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
9,"I Like It","Cardi B",1119426,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
10,"rockstar (feat. 21 Savage)","Post Malone",1110229,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
11,"Rich & Sad","Post Malone",1107784,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
12,"Spoil My Night (feat. Swae Lee)","Post Malone",1104854,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
13,"no tears left to cry","Ariana Grande",1056605,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
14,"Ball For Me (feat. Nicki Minaj)","Post Malone",1009658,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
15,SAD!,XXXTENTACION,997065,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
16,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",992445,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
17,KOD,"J. Cole",982903,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
18,"Plug Walk","Rich The Kid",921377,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
19,"Over Now","Post Malone",901509,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
20,"Candy Paint","Post Malone",897854,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
21,"Zack And Codeine","Post Malone",884672,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
22,"92 Explorer","Post Malone",839945,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
23,OTW,Khalid,824949,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
24,"Walk It Talk It",Migos,824838,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
25,"Takin' Shots","Post Malone",815578,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
26,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",812485,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
27,"Same Bitches (feat. G-Eazy & YG)","Post Malone",806417,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
28,JAPAN,"Famous Dex",778479,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
