,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",5671922,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"Psycho (feat. Ty Dolla $ign)","Post Malone",4813137,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
3,"Nice For What",Drake,4458213,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
4,"God's Plan",Drake,4043409,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
5,"no tears left to cry","Ariana Grande",4039519,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
6,"One Kiss (with Dua Lipa)","Calvin Harris",3892506,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
7,Paranoid,"Post Malone",3642613,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
8,"rockstar (feat. 21 Savage)","Post Malone",3388324,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
9,FRIENDS,Marshmello,3128684,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
10,X,"Nicky Jam",2919431,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
11,"Spoil My Night (feat. Swae Lee)","Post Malone",2854829,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
12,Stay,"Post Malone",2844351,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
13,"I Like It","Cardi B",2819187,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
14,"Rich & Sad","Post Malone",2767782,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
15,"Call Out My Name","The Weeknd",2568348,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
16,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2560167,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
17,"Ball For Me (feat. Nicki Minaj)","Post Malone",2544446,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
18,"The Middle",Zedd,2526017,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
19,"Over Now","Post Malone",2508683,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
20,"Love Lies (with Normani)",Khalid,2462416,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
21,"Zack And Codeine","Post Malone",2299163,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
22,"Same Bitches (feat. G-Eazy & YG)","Post Malone",2232563,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
23,IDGAF,"Dua Lipa",2159880,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
24,"Candy Paint","Post Malone",2143582,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
25,"Takin' Shots","Post Malone",2142309,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
26,"Look Alive (feat. Drake)","BlocBoy JB",2118638,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
27,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2111243,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
28,"92 Explorer","Post Malone",2105992,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
29,SAD!,XXXTENTACION,2095613,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
30,Otherside,"Post Malone",1936345,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
31,KOD,"J. Cole",1916882,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
32,"Te Boté - Remix","Nio Garcia",1912135,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
33,Nevermind,"Dennis Lloyd",1875899,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
34,"Blame It On Me","Post Malone",1793914,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
35,"In My Blood","Shawn Mendes",1756517,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
36,Mine,Bazzi,1750272,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
37,OTW,Khalid,1735675,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
38,"Remind Me to Forget",Kygo,1712024,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
39,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1702688,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
40,"Me Niego",Reik,1638270,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
41,"All The Stars (with SZA)","Kendrick Lamar",1637506,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
42,"Walk It Talk It",Migos,1609958,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
43,"Plug Walk","Rich The Kid",1599890,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
44,Havana,"Camila Cabello",1596920,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
45,"Sugar Wraith","Post Malone",1586992,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
46,Dura,"Daddy Yankee",1561337,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
47,"Like I Do","David Guetta",1551759,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
48,"Playinwitme (feat. Kehlani)",KYLE,1533728,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
49,Flames,"David Guetta",1533117,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
50,"Wake Me Up - Radio Edit",Avicii,1445290,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
51,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1434605,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
52,"New Rules","Dua Lipa",1317621,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
53,2002,Anne-Marie,1291784,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
54,"Shape of You","Ed Sheeran",1275167,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
55,"I Fall Apart","Post Malone",1271891,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
56,JAPAN,"Famous Dex",1263572,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
57,"Mad Love","Sean Paul",1242615,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
58,"Ric Flair Drip (& Metro Boomin)",Offset,1238606,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
59,"Say Something","Justin Timberlake",1236995,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
60,"Without You (feat. Sandro Cavazza)",Avicii,1235168,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
61,Youngblood,"5 Seconds of Summer",1215735,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
62,"Let Me",ZAYN,1204807,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
63,"Échame La Culpa","Luis Fonsi",1159187,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
64,Bella,Wolfine,1156547,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
65,Perfect,"Ed Sheeran",1142761,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
66,"Jonestown (Interlude)","Post Malone",1129296,https://open.spotify.com/track/0R6Jlsq25eZB3Wftpxi3oF
67,"Powerglide (feat. Juicy J)","Rae Sremmurd",1124973,https://open.spotify.com/track/2yUbCEiaolfSMluDo9RMmG
68,"Be Careful","Cardi B",1119829,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
69,"Kevin’s Heart","J. Cole",1117445,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
70,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",1102082,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
71,Delicate,"Taylor Swift",1090040,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
72,ATM,"J. Cole",1088829,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
73,"Síguelo Bailando",Ozuna,1077344,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
74,Familiar,"Liam Payne",1065388,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
75,Wolves,"Selena Gomez",1056383,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
76,"Never Be the Same","Camila Cabello",1039265,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
77,Moonlight,XXXTENTACION,1029461,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
78,Famous,"Mason Ramsey",1029023,https://open.spotify.com/track/2HGymMoOdB4ZYv0AAqYmgF
79,"Lift Yourself","Kanye West",1027745,https://open.spotify.com/track/3uYDO9dPLTVrgfwg7EYXSf
80,"El Préstamo",Maluma,1023420,https://open.spotify.com/track/0QS5rZpm5zN9wV9lJgjyUE
81,Esskeetit,"Lil Pump",1019580,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
82,"I Wanna Know (feat. Bea Miller)",NOTD,988021,https://open.spotify.com/track/2og9I9rQwr2XdTLJUupfT1
83,1950,"King Princess",987971,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
84,Thunder,"Imagine Dragons",984338,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
85,"XO TOUR Llif3","Lil Uzi Vert",964342,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
86,Criminal,"Natti Natasha",959738,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
87,"La Player (Bandolera)","Zion & Lennox",955940,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
88,Motiv8,"J. Cole",946326,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
89,Believer,"Imagine Dragons",941188,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
90,"Feel It Still","Portugal. The Man",937407,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
91,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",929790,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
92,"Lonely Together (feat. Rita Ora)",Avicii,928203,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
93,"Too Good At Goodbyes","Sam Smith",922823,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
94,"lovely (with Khalid)","Billie Eilish",920479,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
95,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",919900,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
96,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",909604,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
97,Somebody,"The Chainsmokers",909031,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
98,Chun-Li,"Nicki Minaj",902503,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
99,"Te Amo","Piso 21",899908,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
100,"Pray For Me (with Kendrick Lamar)","The Weeknd",892840,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
101,Congratulations,"Post Malone",883376,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
102,"Levels - Radio Edit",Avicii,882765,https://open.spotify.com/track/5B03nSG8pLE48jh7kmasuL
103,"River (feat. Ed Sheeran)",Eminem,881772,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
104,Amorfoda,"Bad Bunny",877931,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
105,Dembow,"Danny Ocean",867244,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
106,"Youth (feat. Khalid)","Shawn Mendes",864595,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
107,"Jocelyn Flores",XXXTENTACION,863137,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
108,"Stir Fry",Migos,851094,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
109,HUMBLE.,"Kendrick Lamar",851085,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
110,Everyday,Logic,849091,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
111,Silence,Marshmello,848593,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
112,Corazón,Maluma,847004,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
113,"Young Dumb & Broke",Khalid,840076,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
114,"Let You Down",NF,837811,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
115,Downtown,Anitta,832952,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
116,"1985 - Intro to “The Fall Off”","J. Cole",820818,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
117,"Dura - Remix","Daddy Yankee",814606,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
118,"Sin Pijama","Becky G",812484,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
119,"Say You Won't Let Go","James Arthur",797620,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
120,Unforgettable,"French Montana",774306,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
121,Sensualidad,"Bad Bunny",766162,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
122,"Wasted Times","The Weeknd",763667,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
123,"Madura (feat. Bad Bunny)",Cosculluela,762627,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
124,"What Lovers Do (feat. SZA)","Maroon 5",762299,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
125,"Waiting For Love",Avicii,756296,https://open.spotify.com/track/6nsLzJfvp5OLd4mgqUJkpq
126,"Dusk Till Dawn - Radio Edit",ZAYN,755146,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
127,Breathe,"Jax Jones",750793,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
128,"Sick Boy","The Chainsmokers",740349,https://open.spotify.com/track/08hm0V6cTsWDX62hW42sEv
129,Photograph,"J. Cole",739859,https://open.spotify.com/track/0bhnUFDQFCEHCBlsQfHnj5
130,Happier,"Ed Sheeran",735535,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
131,changes,XXXTENTACION,734053,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
132,"One Dance",Drake,733691,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
133,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",729065,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
134,"I Miss You (feat. Julia Michaels)","Clean Bandit",728747,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
135,"Rewrite The Stars","Zac Efron",724694,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
136,"Bodak Yellow","Cardi B",720733,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
137,"This Is Me","Keala Settle",720104,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
138,"EL BAÑO","Enrique Iglesias",713648,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
139,Neymar,"Capital Bra",710010,https://open.spotify.com/track/0d0d2CuQSQDF7Q7vNhwA3i
140,"Something Just Like This","The Chainsmokers",709740,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
141,Solita,Ozuna,709711,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
142,goosebumps,"Travis Scott",707116,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
143,"Answerphone (feat. Yxng Bane)","Banx & Ranx",705006,https://open.spotify.com/track/1HagMz5nWk1HmevNCBOxF3
144,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",697530,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
145,1-800-273-8255,Logic,694503,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
146,Beautiful,Bazzi,694410,https://open.spotify.com/track/5TVirkSwFEXF1nLJEebe2I
147,Location,Khalid,692149,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
148,"Whatever It Takes","Imagine Dragons",690028,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
149,"El Farsante - Remix",Ozuna,687754,https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4
150,Ahora,"J Balvin",687687,https://open.spotify.com/track/54OB85nuxYGfl7qRQXuz7c
