,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Nice For What",Drake,5758268,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
2,"God's Plan",Drake,5465091,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
3,X,"Nicky Jam",3945044,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
4,"Psycho (feat. Ty Dolla $ign)","Post Malone",3809109,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
5,FRIENDS,Marshmello,3779652,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
6,"Call Out My Name","The Weeknd",3571146,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
7,"One Kiss (with Dua Lipa)","Calvin Harris",3540408,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
8,"Freaky Friday (feat. Chris Brown)","Lil Dicky",3373445,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
9,"The Middle",Zedd,2971259,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
10,IDGAF,"Dua Lipa",2918726,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
11,"I Like It","Cardi B",2864184,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
12,"Love Lies (with Normani)",Khalid,2815157,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
13,"Look Alive (feat. Drake)","BlocBoy JB",2803829,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
14,SAD!,XXXTENTACION,2706134,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
15,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2660588,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
16,Mine,Bazzi,2456920,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
17,Dura,"Daddy Yankee",2387139,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
18,"All The Stars (with SZA)","Kendrick Lamar",2290816,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
19,rockstar,"Post Malone",2201709,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
