,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Nice For What",Drake,5699211,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
2,"God's Plan",Drake,5090044,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
3,"no tears left to cry","Ariana Grande",4877021,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
4,"Wake Me Up - Radio Edit",Avicii,4470595,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
5,"Levels - Radio Edit",Avicii,4413377,https://open.spotify.com/track/5B03nSG8pLE48jh7kmasuL
6,"One Kiss (with Dua Lipa)","Calvin Harris",4370184,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
7,"Without You (feat. Sandro Cavazza)",Avicii,4297592,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
8,"Waiting For Love",Avicii,4250176,https://open.spotify.com/track/6nsLzJfvp5OLd4mgqUJkpq
9,X,"Nicky Jam",3860210,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
10,"Hey Brother",Avicii,3832301,https://open.spotify.com/track/3zKST4nk4QJE77oLjUZ0Ng
11,"Psycho (feat. Ty Dolla $ign)","Post Malone",3746695,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
12,KOD,"J. Cole",3679762,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
13,FRIENDS,Marshmello,3616090,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
14,"I Like It","Cardi B",3408077,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
15,"Freaky Friday (feat. Chris Brown)","Lil Dicky",3369530,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
16,"Call Out My Name","The Weeknd",3270388,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
17,"Lonely Together (feat. Rita Ora)",Avicii,3223513,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
18,ATM,"J. Cole",3136043,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
19,"The Middle",Zedd,2947061,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
20,Motiv8,"J. Cole",2935011,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
21,Photograph,"J. Cole",2792310,https://open.spotify.com/track/0bhnUFDQFCEHCBlsQfHnj5
22,"Love Lies (with Normani)",Khalid,2760722,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
23,"Kevin’s Heart","J. Cole",2729212,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
24,"The Nights",Avicii,2676227,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
25,"1985 - Intro to “The Fall Off”","J. Cole",2574282,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
26,IDGAF,"Dua Lipa",2540494,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
27,"Look Alive (feat. Drake)","BlocBoy JB",2516650,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
28,SAD!,XXXTENTACION,2499432,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
29,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2446500,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
30,Dura,"Daddy Yankee",2329905,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
31,"The Cut Off (feat. kiLL edward)","J. Cole",2273687,https://open.spotify.com/track/3rFF7kSm5qBOOPs6ljFgPp
32,Nevermind,"Dennis Lloyd",2219528,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
33,Mine,Bazzi,2202269,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
34,BRACKETS,"J. Cole",2185221,https://open.spotify.com/track/5sWbwccBcyHsg5LEKWGZo9
35,"All The Stars (with SZA)","Kendrick Lamar",2110830,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
36,rockstar,"Post Malone",2106003,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
37,"Walk It Talk It",Migos,2083719,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
38,"Like I Do","David Guetta",2054296,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
39,"Me Niego",Reik,1981451,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
40,"Broken Arrows",Avicii,1973843,https://open.spotify.com/track/2BVVmJQZv4fOPWavI9mkIj
41,Havana,"Camila Cabello",1929777,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
42,"Plug Walk","Rich The Kid",1924084,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
