,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Nice For What",Drake,5976019,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
2,"God's Plan",Drake,5288405,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
3,"Psycho (feat. Ty Dolla $ign)","Post Malone",3850851,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
4,"Call Out My Name","The Weeknd",3808684,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
5,FRIENDS,Marshmello,3635545,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
6,X,"Nicky Jam",3345853,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
7,"One Kiss (with Dua Lipa)","Calvin Harris",3206269,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
8,"Freaky Friday (feat. Chris Brown)","Lil Dicky",3187552,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
9,SAD!,XXXTENTACION,2992060,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
10,IDGAF,"Dua Lipa",2978756,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
11,"The Middle",Zedd,2961082,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
12,"Look Alive (feat. Drake)","BlocBoy JB",2877243,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
13,"Love Lies (with Normani)",Khalid,2837730,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
14,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2574448,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
15,Mine,Bazzi,2407162,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
16,"All The Stars (with SZA)","Kendrick Lamar",2391546,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
17,"I Like It","Cardi B",2225315,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
18,"In My Blood","Shawn Mendes",2221065,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
19,"Plug Walk","Rich The Kid",2187217,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
20,rockstar,"Post Malone",2104830,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
21,Dura,"Daddy Yankee",1982216,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
22,"Walk It Talk It",Migos,1978800,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
23,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1971612,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
24,Havana,"Camila Cabello",1902886,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
25,Nevermind,"Dennis Lloyd",1829949,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
26,"Me Niego",Reik,1818422,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
27,Delicate,"Taylor Swift",1663743,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
28,"Be Careful","Cardi B",1659435,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
29,"Wasted Times","The Weeknd",1640492,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
30,"Never Be the Same","Camila Cabello",1635570,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
31,"Remind Me to Forget",Kygo,1589632,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
