,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,SAD!,XXXTENTACION,3124836,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2,Moonlight,XXXTENTACION,2331719,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
3,"Jocelyn Flores",XXXTENTACION,2095952,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
4,"Lucid Dreams","Juice WRLD",2013610,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
5,changes,XXXTENTACION,1753704,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
6,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1616109,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
7,"Everybody Dies In Their Nightmares",XXXTENTACION,1340616,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
8,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,1289630,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
9,"Better Now","Post Malone",1268104,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
10,"Yes Indeed","Lil Baby",1251989,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
11,"I Like It","Cardi B",1227527,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
12,"Girls Like You (feat. Cardi B)","Maroon 5",1164373,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
13,"I'm Upset",Drake,1131799,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
14,"Nice For What",Drake,1108176,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
15,"All Mine","Kanye West",1046263,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
16,"Taste (feat. Offset)",Tyga,1009377,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
17,Hope,XXXTENTACION,986496,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
18,NUMB,XXXTENTACION,964596,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
19,"Psycho (feat. Ty Dolla $ign)","Post Malone",959948,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
20,"Look Alive (feat. Drake)","BlocBoy JB",871134,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
21,"God's Plan",Drake,840396,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
22,"All Girls Are The Same","Juice WRLD",832762,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
23,Youngblood,"5 Seconds of Summer",823414,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
24,"Back To You","Selena Gomez",775040,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
25,"Look At Me!",XXXTENTACION,764002,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
26,"no tears left to cry","Ariana Grande",756998,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
27,"lovely (with Khalid)","Billie Eilish",725798,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
28,Revenge,XXXTENTACION,714598,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
29,"Bed (feat. Ariana Grande)","Nicki Minaj",694851,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
30,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",689509,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
31,"Jackie Chan",Tiësto,685652,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
32,"rockstar (feat. 21 Savage)","Post Malone",685187,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
33,"Carry On",XXXTENTACION,681676,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2
34,"Praise The Lord (Da Shine)","A$AP Rocky",664769,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
35,"Ocean (feat. Khalid)","Martin Garrix",655710,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
36,"This Is America","Childish Gambino",649448,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
37,Reborn,"KIDS SEE GHOSTS",641813,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
38,"Plug Walk","Rich The Kid",612779,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
39,"Ball For Me (feat. Nicki Minaj)","Post Malone",612686,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
40,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",609361,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
41,"Depression & Obsession",XXXTENTACION,571543,https://open.spotify.com/track/2H3wWrnO758y0fPH7Ilerg
42,"Ric Flair Drip (& Metro Boomin)",Offset,571435,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
43,"I Don't Wanna Do This Anymore",XXXTENTACION,547184,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
44,"Walk It Talk It",Migos,536042,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
45,"I Fall Apart","Post Malone",534624,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
46,Yikes,"Kanye West",520953,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
47,OTW,Khalid,516836,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
48,JAPAN,"Famous Dex",513212,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
49,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",512787,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
50,"One Kiss (with Dua Lipa)","Calvin Harris",503545,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
51,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",498638,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
52,APESHIT,"The Carters",479945,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
53,"Love Lies (with Normani)",Khalid,477983,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
54,"Te Boté - Remix","Nio Garcia",476390,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
55,"Candy Paint","Post Malone",472120,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
56,"Solo (feat. Demi Lovato)","Clean Bandit",472099,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
57,"Born To Be Yours",Kygo,469131,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
58,"Playinwitme (feat. Kehlani)",KYLE,466988,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
59,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",466574,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
60,"ALONE, PART 3",XXXTENTACION,464111,https://open.spotify.com/track/2oe6dDthgthqUkfL3czpEd
61,Mine,Bazzi,454975,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
62,"infinity (888) - feat. Joey Bada$$",XXXTENTACION,439375,https://open.spotify.com/track/7J2gyNghNTzl4EsLhXp01Q
63,"Start Again (feat. Logic)",OneRepublic,437964,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
64,Simple,"Florida Georgia Line",429108,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
65,"Spoil My Night (feat. Swae Lee)","Post Malone",427505,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
66,"Champion (feat. Travis Scott)",NAV,422952,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
67,"before I close my eyes",XXXTENTACION,421019,https://open.spotify.com/track/16x9bQHw8TBNaGDyULvwad
68,"going down!",XXXTENTACION,419135,https://open.spotify.com/track/7CkbRn6S0itJqcqn88AtSV
