,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,9580274,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
2,"Girls Like You (feat. Cardi B)","Maroon 5",4329320,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
3,"God is a woman","Ariana Grande",4258244,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
4,"Don’t Matter To Me",Drake,3990465,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
5,"I Like It","Cardi B",3884446,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
6,"Lucid Dreams","Juice WRLD",3865626,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
7,SAD!,XXXTENTACION,3629386,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
8,"One Kiss (with Dua Lipa)","Calvin Harris",3539504,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
9,"Solo (feat. Demi Lovato)","Clean Bandit",3518874,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
10,"Taste (feat. Offset)",Tyga,3456828,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
11,"Better Now","Post Malone",3374450,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
12,Nonstop,Drake,3254535,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
13,"Jackie Chan",Tiësto,3152083,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
14,Youngblood,"5 Seconds of Summer",3121471,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
15,"Ocean (feat. Khalid)","Martin Garrix",2699645,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
16,Rise,"Jonas Blue",2654973,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
17,"God's Plan",Drake,2502462,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
18,Moonlight,XXXTENTACION,2490689,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
19,"Back To You","Selena Gomez",2447680,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
20,"Nice For What",Drake,2445173,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
21,"Te Boté - Remix","Nio Garcia",2444940,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
22,"Summertime Magic","Childish Gambino",2362219,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
23,"no tears left to cry","Ariana Grande",2336784,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
24,"Sin Pijama","Becky G",2086536,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
25,"Born To Be Yours",Kygo,2047298,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
26,"Bed (feat. Ariana Grande)","Nicki Minaj",2027492,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
27,2002,Anne-Marie,1889317,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
28,changes,XXXTENTACION,1874250,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
29,Body,"Loud Luxury",1864248,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
30,Nevermind,"Dennis Lloyd",1806328,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
31,"Jocelyn Flores",XXXTENTACION,1796052,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
32,"I'm Upset",Drake,1765699,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1
33,X,"Nicky Jam",1742635,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
34,"Eastside (with Halsey & Khalid)","benny blanco",1727133,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
35,"Psycho (feat. Ty Dolla $ign)","Post Malone",1692971,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
36,"rockstar (feat. 21 Savage)","Post Malone",1645016,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
37,APESHIT,"The Carters",1644375,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
38,"X - Remix","Nicky Jam",1612176,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
39,"No Es Justo","J Balvin",1602447,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
40,"La Cintura","Alvaro Soler",1591369,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
41,Flames,"David Guetta",1583540,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
42,"Praise The Lord (Da Shine)","A$AP Rocky",1562702,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
43,FRIENDS,Marshmello,1531452,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
44,"The Middle",Zedd,1510386,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
45,"Yes Indeed","Lil Baby",1502305,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
46,"lovely (with Khalid)","Billie Eilish",1449384,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
47,"Mob Ties",Drake,1432007,https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG
48,"Vaina Loca",Ozuna,1400894,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
49,"Me Niego",Reik,1392485,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
50,"Look Alive (feat. Drake)","BlocBoy JB",1321189,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
51,"Shape of You","Ed Sheeran",1288778,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
52,IDGAF,"Dua Lipa",1261131,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
53,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1254165,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
54,"Mi Cama","Karol G",1217286,https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj
55,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1214305,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
56,"Boo'd Up","Ella Mai",1154297,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
57,"All Mine","Kanye West",1152207,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
58,"La Player (Bandolera)","Zion & Lennox",1136658,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
59,Havana,"Camila Cabello",1136086,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
60,"If You're Over Me","Years & Years",1115896,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
61,"High Hopes","Panic! At The Disco",1081862,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
62,Clandestino,Shakira,1079556,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
63,"New Rules","Dua Lipa",1074981,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
64,"In My Mind",Dynoro,1071596,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
65,"Love Lies (with Normani)",Khalid,1067621,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
66,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1067163,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
67,"Dura - Remix","Daddy Yankee",1058622,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
68,"Playinwitme (feat. Kehlani)",KYLE,1058327,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
69,Unica,Ozuna,1055675,https://open.spotify.com/track/6752EZMgXswvRBH3N2PilO
70,"All Girls Are The Same","Juice WRLD",1050225,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
71,"This Is America","Childish Gambino",1044317,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
72,Emotionless,Drake,1028121,https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n
73,"Everybody Dies In Their Nightmares",XXXTENTACION,1015950,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
74,"Madura (feat. Bad Bunny)",Cosculluela,992331,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
75,Believer,"Imagine Dragons",989474,https://open.spotify.com/track/5VKSZDsidOFHrtlJb33Syo
76,"I'm a Mess","Bebe Rexha",981554,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
77,OTW,Khalid,963185,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
78,"Look At Me!",XXXTENTACION,961633,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
79,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",959905,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
80,Perfect,"Ed Sheeran",955965,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
81,Mine,Bazzi,955714,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
82,Jumpsuit,"Twenty One Pilots",940671,https://open.spotify.com/track/6cQnrSlTxhHCCiUpKrs7g3
83,"Por Perro","Sebastian Yatra",935992,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
84,Thunder,"Imagine Dragons",921925,https://open.spotify.com/track/7BrsBU0BAytRDvROM4yCbn
85,Elevate,Drake,918981,https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7
86,"In My Blood","Shawn Mendes",909943,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
87,"Only You (with Little Mix)","Cheat Codes",905206,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
88,"Audio - with Sia, Diplo & Labrinth",Sia,901929,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
89,"Live It Up - Official Song 2018 FIFA World Cup Russia","Nicky Jam",897758,https://open.spotify.com/track/4DnHUy01jEA4b5ydC3HgsT
90,"New Light","John Mayer",886617,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
91,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,884328,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
92,Shotgun,"George Ezra",883229,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
93,"Estamos Bien","Bad Bunny",878240,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
94,"Ball For Me (feat. Nicki Minaj)","Post Malone",874930,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
95,"Can’t Take A Joke",Drake,862679,https://open.spotify.com/track/7cfvP13Bqb1EyCZQiYsLum
96,Asesina,Brytiago,855225,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
