,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Lucid Dreams","Juice WRLD",1967330,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
2,SAD!,XXXTENTACION,1936227,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
3,Moonlight,XXXTENTACION,1506073,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
4,"I Like It","Cardi B",1306833,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
5,"Better Now","Post Malone",1160278,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
6,"Yes Indeed","Lil Baby",1153244,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
7,"Taste (feat. Offset)",Tyga,1137060,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
8,"Girls Like You (feat. Cardi B)","Maroon 5",1123313,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
9,"Jocelyn Flores",XXXTENTACION,1090126,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
10,"Nice For What",Drake,1067868,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
11,changes,XXXTENTACION,1055492,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
12,"I'm Upset",Drake,1014347,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
13,"Psycho (feat. Ty Dolla $ign)","Post Malone",910739,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
14,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,888013,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
15,"All Mine","Kanye West",855270,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
16,"All Girls Are The Same","Juice WRLD",854677,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
17,"Look Alive (feat. Drake)","BlocBoy JB",832124,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
18,"God's Plan",Drake,803877,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
19,"Ocean (feat. Khalid)","Martin Garrix",791859,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
20,"no tears left to cry","Ariana Grande",766364,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
21,"Jackie Chan",Tiësto,734896,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
22,"Back To You","Selena Gomez",711282,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
23,"rockstar (feat. 21 Savage)","Post Malone",704435,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
24,"Everybody Dies In Their Nightmares",XXXTENTACION,695136,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
25,"Bed (feat. Ariana Grande)","Nicki Minaj",678940,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
26,APESHIT,"The Carters",674699,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
27,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,651942,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
28,Youngblood,"5 Seconds of Summer",627462,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
29,Hope,XXXTENTACION,578714,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
30,"Praise The Lord (Da Shine)","A$AP Rocky",578441,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
31,"Ball For Me (feat. Nicki Minaj)","Post Malone",577468,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
32,"Ric Flair Drip (& Metro Boomin)",Offset,571415,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
33,"This Is America","Childish Gambino",570265,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
34,"One Kiss (with Dua Lipa)","Calvin Harris",562429,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
35,"Plug Walk","Rich The Kid",554998,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
36,"Walk It Talk It",Migos,547572,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
37,"lovely (with Khalid)","Billie Eilish",546385,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
38,"Boo'd Up","Ella Mai",528890,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
