,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,2183950,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"SICKO MODE","Travis Scott",2170123,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
3,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,1888843,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
4,STARGAZING,"Travis Scott",1581543,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
5,"Lucid Dreams","Juice WRLD",1429873,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,"No Brainer","DJ Khaled",1144752,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
7,SAD!,XXXTENTACION,1102462,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
8,"Taste (feat. Offset)",Tyga,1049802,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
9,"Eastside (with Halsey & Khalid)","benny blanco",1032260,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
10,"I Like It","Cardi B",1029879,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
11,Nonstop,Drake,977673,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
12,"Better Now","Post Malone",972897,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
13,Moonlight,XXXTENTACION,930158,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
14,"Girls Like You (feat. Cardi B)","Maroon 5",908761,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
15,CAROUSEL,"Travis Scott",860199,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI
16,YOSEMITE,"Travis Scott",834439,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
17,"Yes Indeed","Lil Baby",802703,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
18,"WAKE UP","Travis Scott",798463,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
19,"God is a woman","Ariana Grande",770515,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
20,"Nice For What",Drake,741718,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
21,"R.I.P. SCREW","Travis Scott",721410,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb
22,"NO BYSTANDERS","Travis Scott",720673,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn
23,"STOP TRYING TO BE GOD","Travis Scott",715638,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
24,"CAN'T SAY","Travis Scott",715313,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
25,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,696212,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
26,"God's Plan",Drake,682278,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
27,"5% TINT","Travis Scott",672384,https://open.spotify.com/track/11kDth1aKUEUMq9r1pqyds
28,"Psycho (feat. Ty Dolla $ign)","Post Malone",670244,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
29,Youngblood,"5 Seconds of Summer",659514,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
30,"BUTTERFLY EFFECT","Travis Scott",654892,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
31,"All Girls Are The Same","Juice WRLD",611712,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
32,"Jocelyn Flores",XXXTENTACION,609592,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
33,NC-17,"Travis Scott",603107,https://open.spotify.com/track/6BJbOXDlgVAXSaq6wYFYT2
34,"Body (feat. brando)","Loud Luxury",597168,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
35,"WHO? WHAT!","Travis Scott",590959,https://open.spotify.com/track/4KYS9GK68yeuUJ8vJfPxrq
36,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",583488,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
37,"Jackie Chan",Tiësto,574810,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
38,"rockstar (feat. 21 Savage)","Post Malone",558067,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
39,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,555963,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
40,changes,XXXTENTACION,551172,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
41,ASTROTHUNDER,"Travis Scott",545752,https://open.spotify.com/track/4MXhiYIRDMGAuvZc5IFTwC
42,HOUSTONFORNICATION,"Travis Scott",543369,https://open.spotify.com/track/58TaFP5j5i9swOf584yon2
43,"Look Alive (feat. Drake)","BlocBoy JB",542566,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
44,SKELETONS,"Travis Scott",539937,https://open.spotify.com/track/6NMtzpDQBTOfJwMzgMX0zl
45,SWISH,Tyga,529973,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
46,"I'm Upset",Drake,523877,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
47,"Don’t Matter To Me (with Michael Jackson)",Drake,507425,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
48,"Praise The Lord (Da Shine)","A$AP Rocky",505311,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
49,"Happy Now",Zedd,501684,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
50,"Beautiful (feat. Camila Cabello)",Bazzi,501541,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
51,"Taking A Walk","Trippie Redd",469818,https://open.spotify.com/track/6ArSQdZWckNt208EzsgUM5
