,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",4098496,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"One Kiss (with Dua Lipa)","Calvin Harris",4038039,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
3,"This Is America","Childish Gambino",3880051,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
4,"Nice For What",Drake,3812035,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
5,"God's Plan",Drake,3522967,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
6,"no tears left to cry","Ariana Grande",3098853,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
7,X,"Nicky Jam",3040908,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
8,"Psycho (feat. Ty Dolla $ign)","Post Malone",2934258,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
9,"Te Boté - Remix","Nio Garcia",2876669,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
10,FRIENDS,Marshmello,2804272,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
11,"I Like It","Cardi B",2709835,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
12,"rockstar (feat. 21 Savage)","Post Malone",2311530,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
13,"The Middle",Zedd,2248245,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
14,"FAKE LOVE",BTS,2247037,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
15,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2147540,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
16,"Yes Indeed","Lil Baby",2113423,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
17,"Love Lies (with Normani)",Khalid,2027848,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
18,"Look Alive (feat. Drake)","BlocBoy JB",1981166,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
19,"Back To You","Selena Gomez",1951482,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
20,Nevermind,"Dennis Lloyd",1927462,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
21,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1854965,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
22,IDGAF,"Dua Lipa",1850005,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
23,Flames,"David Guetta",1800640,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
24,"Call Out My Name","The Weeknd",1799671,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
25,"Me Niego",Reik,1738091,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
26,Paranoid,"Post Malone",1711593,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
27,"Playinwitme (feat. Kehlani)",KYLE,1587622,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
28,"Remind Me to Forget",Kygo,1563220,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
29,OTW,Khalid,1560188,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
30,Youngblood,"5 Seconds of Summer",1555963,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
31,"In My Blood","Shawn Mendes",1543501,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
32,"Walk It Talk It",Migos,1534769,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
33,SAD!,XXXTENTACION,1523145,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
34,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1487192,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
35,Havana,"Camila Cabello",1473235,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
36,"Ball For Me (feat. Nicki Minaj)","Post Malone",1452822,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
37,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1413985,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
38,"All The Stars (with SZA)","Kendrick Lamar",1398083,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
39,Mine,Bazzi,1387713,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
40,"Youth (feat. Khalid)","Shawn Mendes",1344963,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
41,"Shape of You","Ed Sheeran",1342589,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
42,"Plug Walk","Rich The Kid",1338337,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
43,"Like I Do","David Guetta",1297533,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
44,2002,Anne-Marie,1296862,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
45,Stay,"Post Malone",1284370,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
46,"Spoil My Night (feat. Swae Lee)","Post Malone",1281569,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
47,Dura,"Daddy Yankee",1254608,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
48,"Dura - Remix","Daddy Yankee",1254156,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
49,"Sin Pijama","Becky G",1249199,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
50,"Solo (feat. Demi Lovato)","Clean Bandit",1237999,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
51,"The Truth Untold",BTS,1228674,https://open.spotify.com/track/48XfojJC87VKLlUotYV0Gm
52,"New Rules","Dua Lipa",1221780,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
53,"El Préstamo",Maluma,1185069,https://open.spotify.com/track/2XVilv6s9GETnw9PG4T9Mz
54,"Síguelo Bailando",Ozuna,1184322,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
55,"Rich & Sad","Post Malone",1175191,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
56,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",1133094,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
57,"Ric Flair Drip (& Metro Boomin)",Offset,1118157,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
58,"Sangria Wine","Pharrell Williams",1110126,https://open.spotify.com/track/6XlSyYFTU1nodeWwwzVgTV
59,"Échame La Culpa","Luis Fonsi",1107694,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
60,"La Player (Bandolera)","Zion & Lennox",1102334,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
61,"Candy Paint","Post Malone",1102146,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
62,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",1084584,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
63,KOD,"J. Cole",1068730,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
64,Perfect,"Ed Sheeran",1043984,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
65,"Airplane pt.2",BTS,1026972,https://open.spotify.com/track/1trFxVLL8WKhYap543e74l
66,"Mad Love","Sean Paul",1020727,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
67,Familiar,"Liam Payne",1008920,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
68,JAPAN,"Famous Dex",1008812,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
69,"Lucid Dreams","Juice WRLD",1004459,https://open.spotify.com/track/32iYwQ4OYiurnGnOfJ1aEh
70,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",1001856,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
71,"Wake Me Up - Radio Edit",Avicii,979329,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
72,Somebody,"The Chainsmokers",977231,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
73,"I Fall Apart","Post Malone",968897,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
74,Criminal,"Natti Natasha",959620,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
75,"Over Now","Post Malone",954399,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
76,"Bella - Remix",Wolfine,946296,https://open.spotify.com/track/0SaYeGhSXN0dDWstyNTQ56
77,Thunder,"Imagine Dragons",929982,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
78,Believer,"Imagine Dragons",929469,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
79,"Madura (feat. Bad Bunny)",Cosculluela,920870,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
80,"Te Amo","Piso 21",920622,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
81,Paradise,BTS,918254,https://open.spotify.com/track/01dmH2IPkrLNWIMPNXlreE
82,Anpanman,BTS,916321,https://open.spotify.com/track/4lRwa7PKcGIuJMwtPIYKdy
83,"lovely (with Khalid)","Billie Eilish",914680,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
84,"XO TOUR Llif3","Lil Uzi Vert",913657,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
85,Corazón,Maluma,911860,https://open.spotify.com/track/5cepAtqnEQ6yVG6088zMMu
86,134340,BTS,907700,https://open.spotify.com/track/38td8VabuKlQt72Q2VnhbO
87,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Rita Ora",894887,https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
88,"Love Maze",BTS,893335,https://open.spotify.com/track/645YBsxhFPSOKxGep3uHLv
89,"Let Me",ZAYN,888911,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
90,"Magic Shop",BTS,887899,https://open.spotify.com/track/22ryCgQttpV7oCrn7llGRu
91,Dembow,"Danny Ocean",879781,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
