,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,3107769,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,2008262,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
3,"Lucid Dreams","Juice WRLD",1605029,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
4,"Taste (feat. Offset)",Tyga,1346732,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
5,SAD!,XXXTENTACION,1302755,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
6,"I Like It","Cardi B",1243654,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
7,Nonstop,Drake,1198918,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
8,Moonlight,XXXTENTACION,1095720,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
9,"God is a woman","Ariana Grande",1074321,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
10,"Better Now","Post Malone",1023533,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
11,"Girls Like You (feat. Cardi B)","Maroon 5",997391,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
12,"Eastside (with Halsey & Khalid)","benny blanco",965881,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
13,"Yes Indeed","Lil Baby",934344,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
14,"Nice For What",Drake,910339,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
15,"Don’t Matter To Me (with Michael Jackson)",Drake,826602,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
16,"God's Plan",Drake,805814,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
17,"I'm Upset",Drake,755398,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
18,Youngblood,"5 Seconds of Summer",744299,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
19,"Psycho (feat. Ty Dolla $ign)","Post Malone",724829,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
20,"Jackie Chan",Tiësto,720505,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
21,"Jocelyn Flores",XXXTENTACION,666671,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
22,"Mob Ties",Drake,651541,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
23,"All Girls Are The Same","Juice WRLD",635606,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
24,changes,XXXTENTACION,634542,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
25,"I Might Need Security","Chance the Rapper",633976,https://open.spotify.com/track/3EApebexZ7YqDIqw2EMTDh
26,"Look Alive (feat. Drake)","BlocBoy JB",606111,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
27,Body,"Loud Luxury",604610,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
28,"Summertime Magic","Childish Gambino",592113,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
29,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,589251,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
30,"you should see me in a crown","Billie Eilish",582107,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
31,"Boo'd Up","Ella Mai",572060,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
32,"Praise The Lord (Da Shine)","A$AP Rocky",570198,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
33,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",566006,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
34,"rockstar (feat. 21 Savage)","Post Malone",563355,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
35,"Ocean (feat. Khalid)","Martin Garrix",562390,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
36,APESHIT,"The Carters",545764,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
37,Rise,"Jonas Blue",541251,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
38,Sober,"Demi Lovato",538769,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5
39,"Solo (feat. Demi Lovato)","Clean Bandit",524015,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
40,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",515797,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
41,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,512764,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
42,"lovely (with Khalid)","Billie Eilish",501034,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
43,"Ball For Me (feat. Nicki Minaj)","Post Malone",495841,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
44,"no tears left to cry","Ariana Grande",482651,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
45,"Te Boté - Remix","Nio Garcia",473053,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
46,"I Fall Apart","Post Malone",464885,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
47,"Plug Walk","Rich The Kid",464868,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
48,"All Mine","Kanye West",462346,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
49,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",462176,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
50,"High Hopes","Panic! At The Disco",461161,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
51,"Bed (feat. Ariana Grande)","Nicki Minaj",451261,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
52,"Everybody Dies In Their Nightmares",XXXTENTACION,447233,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
53,"One Kiss (with Dua Lipa)","Calvin Harris",433766,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
54,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",430365,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
55,Natural,"Imagine Dragons",415098,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
56,OTW,Khalid,412706,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
57,"Love Lies (with Normani)",Khalid,412687,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
58,JAPAN,"Famous Dex",411367,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
59,"Ric Flair Drip (& Metro Boomin)",Offset,408527,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
60,Tequila,"Dan + Shay",388219,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
61,"This Is America","Childish Gambino",386644,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
62,"Born To Be Yours",Kygo,385272,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
63,Mine,Bazzi,380909,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
64,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,375381,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
65,"Playinwitme (feat. Kehlani)",KYLE,371235,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
66,"Happy Now",Zedd,362296,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
67,"XO TOUR Llif3","Lil Uzi Vert",361875,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
68,Lie,NF,361655,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
69,"Walk It Talk It",Migos,360471,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
70,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",359836,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
71,"The Middle",Zedd,357210,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
72,"Candy Paint","Post Malone",354370,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
73,"65th & Ingleside","Chance the Rapper",350808,https://open.spotify.com/track/5H0NU2sHWUnWCcZyYlX46X
74,Hope,XXXTENTACION,349541,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
75,Emotionless,Drake,348977,https://open.spotify.com/track/5Psnhdkyanjpgc2P8A5TSM
76,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",347806,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
77,Simple,"Florida Georgia Line",347507,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
78,"Look At Me!",XXXTENTACION,347445,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
79,"Can’t Take A Joke",Drake,340188,https://open.spotify.com/track/1dUHF4RyMmMTveJ0Rby6Xm
80,"X - Remix","Nicky Jam",338890,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
81,Elevate,Drake,332582,https://open.spotify.com/track/3szf2z1Cy1QMrtHrbn8rz9
82,"Leave Me","Rich The Kid",332240,https://open.spotify.com/track/2SqLCiXVl3JQ3sQjCTJ9pr
83,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",326263,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
84,Legends,"Juice WRLD",321371,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
85,Lust,"Lil Skies",317036,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
86,"Red Roses (feat. Landon Cube)","Lil Skies",316826,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
87,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",316561,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
88,"ocean eyes","Billie Eilish",316114,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
89,Connection,OneRepublic,309677,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
90,"Call Out My Name","The Weeknd",309213,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
91,"I'm a Mess","Bebe Rexha",301539,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
92,"Champion (feat. Travis Scott)",NAV,300698,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
93,HUMBLE.,"Kendrick Lamar",299506,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
94,2002,Anne-Marie,298701,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
95,"Nowadays (feat. Landon Cube)","Lil Skies",296476,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
96,"All The Stars (with SZA)","Kendrick Lamar",295303,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
97,"Lean Wit Me","Juice WRLD",294880,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
98,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",294469,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
99,Congratulations,"Post Malone",291552,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
100,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",290825,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
101,Stay,"Post Malone",289716,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
102,"Sin Pijama","Becky G",287015,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
103,"Creeping (feat. Rich the Kid)","Lil Skies",286645,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
104,Nevermind,"Dennis Lloyd",286011,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
105,"Life Goes On","Lil Baby",285080,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
106,Thunder,"Imagine Dragons",282233,https://open.spotify.com/track/7BrsBU0BAytRDvROM4yCbn
107,Paranoid,"Post Malone",281482,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
108,goosebumps,"Travis Scott",280378,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
109,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",279162,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
110,"Blue Tint",Drake,277325,https://open.spotify.com/track/4n1bdaKwynQndm47x5HqWX
111,"Rich & Sad","Post Malone",275773,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
112,"Freaky Friday (feat. Chris Brown)","Lil Dicky",275302,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
113,TATI,6ix9ine,274180,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
114,FRIENDS,Marshmello,271969,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
115,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",270625,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
116,"Stir Fry",Migos,270526,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
117,Narcos,Migos,265815,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
118,"Better Not (feat. Wafia)","Louis The Child",265386,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
119,Yikes,"Kanye West",265145,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
120,"Sorry Not Sorry","Demi Lovato",263445,https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0
121,"Young Dumb & Broke",Khalid,263314,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
122,NUMB,XXXTENTACION,262995,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
123,Havana,"Camila Cabello",260628,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
124,Believer,"Imagine Dragons",260182,https://open.spotify.com/track/5VKSZDsidOFHrtlJb33Syo
125,Location,Khalid,259170,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
126,Heaven,"Kane Brown",255363,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
127,"Bank Account","21 Savage",253497,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
128,"Bounce Out With That","YBN Nahmir",252409,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
129,"Spoil My Night (feat. Swae Lee)","Post Malone",251240,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
130,"Drug Addicts","Lil Pump",249720,https://open.spotify.com/track/6tpHfEM8eaETzlPOARYWfZ
131,"I Know You (feat. Yung Pinch)","Lil Skies",247810,https://open.spotify.com/track/5Cg98kiDYtCEHmjcKD0CJD
132,"Plain Jane","A$AP Ferg",246471,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
133,"Bodak Yellow","Cardi B",243711,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
134,KOD,"J. Cole",243514,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
135,idontwannabeyouanymore,"Billie Eilish",242837,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
136,Betrayed,"Lil Xan",241873,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
137,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,240523,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf
138,"Outside Today","YoungBoy Never Broke Again",238851,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
139,"I Like Me Better",Lauv,236327,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
140,"92 Explorer","Post Malone",235937,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
141,"After Dark (feat. Static Major &amp; Ty Dolla $ign)",Drake,233262,https://open.spotify.com/track/3mvYQKm8h6M5K5h0nVPY9S
142,Delicate,"Taylor Swift",232758,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
143,"Summer Games",Drake,232077,https://open.spotify.com/track/4HG1YiGBseVKzjyKcmAJen
144,Survival,Drake,231566,https://open.spotify.com/track/2yg9UN4eo5eMVJ7OB4RWj3
145,1-800-273-8255,Logic,231430,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
146,"Talk Up (feat. Jay-Z)",Drake,231194,https://open.spotify.com/track/4ksuI04WMvUnJbHQjgs3L5
147,"8 Out Of 10",Drake,230010,https://open.spotify.com/track/0zqy3ss4CwD6u4QPksS0nI
148,"You Make It Easy","Jason Aldean",229913,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
149,"Work Out","Chance the Rapper",229447,https://open.spotify.com/track/3PdgIdRXJjgxfOr7slldel
150,"Let You Down",NF,229265,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
151,"BUTTERFLY EFFECT","Travis Scott",228958,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
152,"LOVE. FEAT. ZACARI.","Kendrick Lamar",228621,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
153,"Shape of You","Ed Sheeran",228604,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
154,"Be Careful","Cardi B",228390,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
155,Africa,Toto,227789,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
156,Esskeetit,"Lil Pump",227118,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
157,"That’s How You Feel",Drake,224736,https://open.spotify.com/track/41a7dZcq30Ss5kPMayWRV0
158,"In My Blood","Shawn Mendes",224271,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
159,Reborn,"KIDS SEE GHOSTS",223891,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
160,"One Number Away","Luke Combs",222968,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
161,Everyday,Logic,222579,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
162,"No Limit",G-Eazy,222141,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
163,Enemies,Lauv,220749,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
164,"Tell Me You Love Me","Demi Lovato",219687,https://open.spotify.com/track/3hYvGiw2Q8QE2YWdIJLBz0
165,Clandestino,Shakira,217551,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
166,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",217012,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
167,"Only You (with Little Mix)","Cheat Codes",216599,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
168,"Beautiful Crazy","Luke Combs",216229,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
169,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",215529,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
170,Unforgettable,"French Montana",215370,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
171,"No Es Justo","J Balvin",214766,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
172,"Black & White","Juice WRLD",214352,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
173,"New Rules","Dua Lipa",213267,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
174,"Get Along","Kenny Chesney",213017,https://open.spotify.com/track/2ZFrEp20VO25BXYhMxh0GW
175,"Never Be the Same","Camila Cabello",212735,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
176,"Sandra’s Rose",Drake,212661,https://open.spotify.com/track/6cblRiEGDRNZgowcm951R3
177,Silence,Marshmello,212453,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
