,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",4591681,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"One Kiss (with Dua Lipa)","Calvin Harris",4010121,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
3,"I Like It","Cardi B",3771561,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
4,"Girls Like You (feat. Cardi B)","Maroon 5",3552216,https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W
5,"Back To You","Selena Gomez",3513051,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
6,"Lucid Dreams","Juice WRLD",3400327,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
7,"no tears left to cry","Ariana Grande",3226544,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
8,"Nice For What",Drake,3054986,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
9,"Solo (feat. Demi Lovato)","Clean Bandit",2952333,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
10,Youngblood,"5 Seconds of Summer",2861472,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
11,"All Mine","Kanye West",2796392,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
12,"Te Boté - Remix","Nio Garcia",2638683,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
13,"God's Plan",Drake,2622808,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
14,X,"Nicky Jam",2480293,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
15,"Psycho (feat. Ty Dolla $ign)","Post Malone",2409072,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
16,"Taste (feat. Offset)",Tyga,2194763,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
17,Reborn,"KIDS SEE GHOSTS",2192177,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
18,Flames,"David Guetta",2138878,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
19,FRIENDS,Marshmello,2128977,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
20,Nevermind,"Dennis Lloyd",2115963,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
21,"This Is America","Childish Gambino",2088904,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
22,"lovely (with Khalid)","Billie Eilish",2066746,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
23,"rockstar (feat. 21 Savage)","Post Malone",1992083,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
24,"Yes Indeed","Lil Baby",1973396,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
25,2002,Anne-Marie,1959957,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
26,"Love Lies (with Normani)",Khalid,1946129,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
27,"Praise The Lord (Da Shine)","A$AP Rocky",1890667,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
28,"I'm Upset",Drake,1796295,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
