,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,SAD!,XXXTENTACION,5597648,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2,Moonlight,XXXTENTACION,4058166,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
3,"Jocelyn Flores",XXXTENTACION,3811024,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
4,"One Kiss (with Dua Lipa)","Calvin Harris",3790061,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
5,"Better Now","Post Malone",3764903,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
6,"I Like It","Cardi B",3734560,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
7,"Lucid Dreams","Juice WRLD",3669132,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
8,"Girls Like You (feat. Cardi B)","Maroon 5",3633880,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
9,changes,XXXTENTACION,3361677,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
10,"Solo (feat. Demi Lovato)","Clean Bandit",3068874,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
11,"Back To You","Selena Gomez",2944042,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
12,"no tears left to cry","Ariana Grande",2862733,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
13,Youngblood,"5 Seconds of Summer",2815184,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
14,"Te Boté - Remix","Nio Garcia",2752702,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
15,"Taste (feat. Offset)",Tyga,2621861,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
16,X,"Nicky Jam",2605784,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
17,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,2515796,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
18,"Nice For What",Drake,2453158,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
19,"Jackie Chan",Tiësto,2437876,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
20,"God's Plan",Drake,2319409,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
21,"Everybody Dies In Their Nightmares",XXXTENTACION,2142495,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
22,"Ocean (feat. Khalid)","Martin Garrix",2080084,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
