,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",5843143,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"Psycho (feat. Ty Dolla $ign)","Post Malone",4960361,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
3,"Nice For What",Drake,4452768,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
4,"no tears left to cry","Ariana Grande",4088541,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
5,"God's Plan",Drake,3971044,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
6,"One Kiss (with Dua Lipa)","Calvin Harris",3915983,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
7,Paranoid,"Post Malone",3855223,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
8,"rockstar (feat. 21 Savage)","Post Malone",3436442,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
9,FRIENDS,Marshmello,3135948,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
10,"Spoil My Night (feat. Swae Lee)","Post Malone",2996761,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
11,Stay,"Post Malone",2945056,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
12,"Rich & Sad","Post Malone",2941217,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
13,X,"Nicky Jam",2855495,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
14,"I Like It","Cardi B",2844943,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
15,"Over Now","Post Malone",2678084,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
16,"Ball For Me (feat. Nicki Minaj)","Post Malone",2671397,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
17,"Call Out My Name","The Weeknd",2607796,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
