,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Don’t Matter To Me",Drake,5898868,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
2,Nonstop,Drake,5682922,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
3,SAD!,XXXTENTACION,4460183,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
4,"In My Feelings",Drake,4159034,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
5,"God's Plan",Drake,4158650,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
6,"I'm Upset",Drake,3675985,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1
7,Emotionless,Drake,3668823,https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n
8,"Lucid Dreams","Juice WRLD",3648803,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
9,"Nice For What",Drake,3545401,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
10,"Girls Like You (feat. Cardi B)","Maroon 5",3525975,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
11,"I Like It","Cardi B",3421553,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
12,"One Kiss (with Dua Lipa)","Calvin Harris",3373812,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
13,"Mob Ties",Drake,3362621,https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG
14,"Better Now","Post Malone",3230756,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
15,Elevate,Drake,3179487,https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7
16,"8 Out Of 10",Drake,3086519,https://open.spotify.com/track/5fcM0StdQxMjzulVGhFkHN
17,"Solo (feat. Demi Lovato)","Clean Bandit",3024191,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
18,Moonlight,XXXTENTACION,2869871,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
19,"Talk Up",Drake,2864413,https://open.spotify.com/track/3Yw09dj3cTXsAzlLjgBfIP
20,Survival,Drake,2859543,https://open.spotify.com/track/71SEHJPt1iDwGkBhUOAXDP
21,"Can’t Take A Joke",Drake,2760703,https://open.spotify.com/track/7cfvP13Bqb1EyCZQiYsLum
22,"Taste (feat. Offset)",Tyga,2650611,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
23,"Back To You","Selena Gomez",2528903,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
24,"no tears left to cry","Ariana Grande",2473488,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
25,Youngblood,"5 Seconds of Summer",2451891,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
26,"Jackie Chan",Tiësto,2434444,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
27,changes,XXXTENTACION,2431559,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
28,"Jocelyn Flores",XXXTENTACION,2344058,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
29,"Te Boté - Remix","Nio Garcia",2327752,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
30,"Sandra’s Rose",Drake,2263478,https://open.spotify.com/track/1sPLURKAosM3Jampgp9AWq
31,"Ocean (feat. Khalid)","Martin Garrix",2240486,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
32,"Summer Games",Drake,2168896,https://open.spotify.com/track/0w1ZtnzQmtmuuoKxHT0pLL
33,X,"Nicky Jam",2067341,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
34,"Blue Tint",Drake,2054807,https://open.spotify.com/track/1Jrj3k5L36dPkU6KAclU7g
35,Jaded,Drake,1916829,https://open.spotify.com/track/3jipFRgLyKK0oJoG1pKicx
36,"Sin Pijama","Becky G",1875939,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
37,"After Dark",Drake,1870526,https://open.spotify.com/track/4IvenHmD0spfFDOKphoUDp
38,Peak,Drake,1863186,https://open.spotify.com/track/2RAeY8dPj6KmStROfEigjV
39,"That’s How You Feel",Drake,1851673,https://open.spotify.com/track/0SVsEdvot6vU4byv5yW0oj
40,Finesse,Drake,1850443,https://open.spotify.com/track/590bUp2TKTfTS9NfiD4Nmn
41,"Is There More",Drake,1801992,https://open.spotify.com/track/2QoOyCFpDo4NblMLP7vBRT
42,Nevermind,"Dennis Lloyd",1760446,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
43,"Psycho (feat. Ty Dolla $ign)","Post Malone",1760196,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
44,"Born To Be Yours",Kygo,1749657,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
45,"Bed (feat. Ariana Grande)","Nicki Minaj",1740746,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
46,Rise,"Jonas Blue",1661297,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
47,Flames,"David Guetta",1658566,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
48,"rockstar (feat. 21 Savage)","Post Malone",1633470,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
49,FRIENDS,Marshmello,1602198,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
