,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Nice For What",Drake,4747134,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
2,"God's Plan",Drake,4608025,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
3,"Psycho (feat. Ty Dolla $ign)","Post Malone",3315786,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
4,"Call Out My Name","The Weeknd",3281890,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
5,X,"Nicky Jam",3278376,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
6,FRIENDS,Marshmello,3276396,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
7,"One Kiss (with Dua Lipa)","Calvin Harris",3016430,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
8,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2854657,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
9,"The Middle",Zedd,2558464,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
10,"I Like It","Cardi B",2534406,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
11,"Love Lies (with Normani)",Khalid,2516401,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
12,IDGAF,"Dua Lipa",2491058,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
13,SAD!,XXXTENTACION,2393739,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
14,"Look Alive (feat. Drake)","BlocBoy JB",2368939,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
15,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2229924,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
16,Mine,Bazzi,2199989,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
17,"All The Stars (with SZA)","Kendrick Lamar",1978585,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
18,Dura,"Daddy Yankee",1977945,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
19,rockstar,"Post Malone",1923338,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
20,"In My Blood","Shawn Mendes",1892634,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
21,"Plug Walk","Rich The Kid",1862650,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
