,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,SAD!,XXXTENTACION,4938607,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2,Moonlight,XXXTENTACION,3602296,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
3,"Lucid Dreams","Juice WRLD",3455736,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
4,"Better Now","Post Malone",3404579,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
5,"Jocelyn Flores",XXXTENTACION,3379254,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
6,"Girls Like You (feat. Cardi B)","Maroon 5",3352417,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
7,"I Like It","Cardi B",3305140,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
8,"One Kiss (with Dua Lipa)","Calvin Harris",3294945,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
9,changes,XXXTENTACION,3035867,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
10,"Solo (feat. Demi Lovato)","Clean Bandit",2765294,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
11,"Back To You","Selena Gomez",2720431,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
12,Youngblood,"5 Seconds of Summer",2593908,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
13,"no tears left to cry","Ariana Grande",2585649,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
14,"Te Boté - Remix","Nio Garcia",2367033,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
15,"Taste (feat. Offset)",Tyga,2359488,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
16,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,2238452,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
17,"Nice For What",Drake,2207566,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
18,"Jackie Chan",Tiësto,2202955,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
19,X,"Nicky Jam",2181987,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
20,"God's Plan",Drake,2102363,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
21,"Ocean (feat. Khalid)","Martin Garrix",1970129,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
22,"Psycho (feat. Ty Dolla $ign)","Post Malone",1918036,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
23,"Everybody Dies In Their Nightmares",XXXTENTACION,1901625,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
24,"Bed (feat. Ariana Grande)","Nicki Minaj",1854927,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
25,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,1818325,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
26,"Sin Pijama","Becky G",1754718,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
27,Flames,"David Guetta",1663562,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
28,"All Mine","Kanye West",1654618,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
