,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",2024256,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"Nice For What",Drake,2018686,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
3,"Psycho (feat. Ty Dolla $ign)","Post Malone",1762894,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
4,"God's Plan",Drake,1510936,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
5,Paranoid,"Post Malone",1408121,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
6,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",1250555,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
7,Stay,"Post Malone",1227945,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
8,"rockstar (feat. 21 Savage)","Post Malone",1226124,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
9,"Look Alive (feat. Drake)","BlocBoy JB",1209382,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
10,"I Like It","Cardi B",1192048,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
11,"Rich & Sad","Post Malone",1169416,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
12,"Spoil My Night (feat. Swae Lee)","Post Malone",1168008,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
13,"Ball For Me (feat. Nicki Minaj)","Post Malone",1066874,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
14,"no tears left to cry","Ariana Grande",1036423,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
15,SAD!,XXXTENTACION,991760,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
16,"Over Now","Post Malone",981026,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
17,"Zack And Codeine","Post Malone",980012,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
