,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",4620076,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"One Kiss (with Dua Lipa)","Calvin Harris",4071111,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
3,"This Is America","Childish Gambino",3940430,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
4,"Nice For What",Drake,3940078,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
5,"no tears left to cry","Ariana Grande",3497175,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
6,"God's Plan",Drake,3384000,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
7,"Psycho (feat. Ty Dolla $ign)","Post Malone",2982062,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
8,X,"Nicky Jam",2798540,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
9,"I Like It","Cardi B",2777730,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
10,FRIENDS,Marshmello,2763405,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
11,"Te Boté - Remix","Nio Garcia",2754321,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
12,"Back To You","Selena Gomez",2683016,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
13,"Yes Indeed","Lil Baby",2458243,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
14,"Love Lies (with Normani)",Khalid,2424324,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
15,"The Middle",Zedd,2379233,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
16,"rockstar (feat. 21 Savage)","Post Malone",2294385,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
17,Nevermind,"Dennis Lloyd",2149334,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
18,"Look Alive (feat. Drake)","BlocBoy JB",2045070,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
19,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2037603,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
