,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,3075095,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,2184793,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
3,"No Brainer","DJ Khaled",1503627,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
4,"Lucid Dreams","Juice WRLD",1492431,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
5,"Taste (feat. Offset)",Tyga,1289433,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
6,"I Like It","Cardi B",1261166,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
7,Nonstop,Drake,1214648,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
8,SAD!,XXXTENTACION,1204660,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
9,Moonlight,XXXTENTACION,1047678,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
10,"Better Now","Post Malone",993245,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
11,"God is a woman","Ariana Grande",974164,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
12,"Eastside (with Halsey & Khalid)","benny blanco",944615,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
13,"Nice For What",Drake,907246,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
14,"Girls Like You (feat. Cardi B)","Maroon 5",899907,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
15,"Yes Indeed","Lil Baby",887325,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
16,"God's Plan",Drake,793106,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
17,"Don’t Matter To Me (with Michael Jackson)",Drake,730099,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
18,"Psycho (feat. Ty Dolla $ign)","Post Malone",723483,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
19,"I'm Upset",Drake,712347,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
20,Youngblood,"5 Seconds of Summer",665609,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
21,"Jackie Chan",Tiësto,655530,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
22,"Jocelyn Flores",XXXTENTACION,634434,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
23,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",611665,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
24,"All Girls Are The Same","Juice WRLD",606923,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
25,"Look Alive (feat. Drake)","BlocBoy JB",597841,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
26,changes,XXXTENTACION,594399,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
27,"Mob Ties",Drake,589974,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
28,SWISH,Tyga,577156,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
29,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,566267,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
30,"you should see me in a crown","Billie Eilish",566177,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
31,Body,"Loud Luxury",562242,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
32,"rockstar (feat. 21 Savage)","Post Malone",559359,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
33,"Summertime Magic","Childish Gambino",558179,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
34,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,557862,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
35,"One Day (feat. Ryan Tedder)",Logic,540856,https://open.spotify.com/track/6e2PtJYcltVk76nLwxBzRn
36,"Praise The Lord (Da Shine)","A$AP Rocky",536768,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
37,Rise,"Jonas Blue",516244,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
38,"Te Boté - Remix","Nio Garcia",513333,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
39,"Boo'd Up","Ella Mai",504313,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
40,"Ocean (feat. Khalid)","Martin Garrix",495084,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
41,"Ball For Me (feat. Nicki Minaj)","Post Malone",488455,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
42,APESHIT,"The Carters",476334,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
43,"I Might Need Security","Chance the Rapper",465568,https://open.spotify.com/track/3EApebexZ7YqDIqw2EMTDh
