,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Psycho (feat. Ty Dolla $ign)","Post Malone",5041308,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
2,"Better Now","Post Malone",4961074,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,"Nice For What",Drake,4175357,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
4,"God's Plan",Drake,3935953,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
5,Paranoid,"Post Malone",3876957,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
6,"no tears left to cry","Ariana Grande",3819791,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
7,"rockstar (feat. 21 Savage)","Post Malone",3581844,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
8,"One Kiss (with Dua Lipa)","Calvin Harris",3515427,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
9,"Spoil My Night (feat. Swae Lee)","Post Malone",3084528,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
10,"Rich & Sad","Post Malone",2980805,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
11,FRIENDS,Marshmello,2980505,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
12,X,"Nicky Jam",2973752,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
13,Stay,"Post Malone",2903685,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
14,"Over Now","Post Malone",2739371,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
15,"Zack And Codeine","Post Malone",2731463,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
16,"I Like It","Cardi B",2723356,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
17,"Ball For Me (feat. Nicki Minaj)","Post Malone",2662432,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
18,"Call Out My Name","The Weeknd",2582634,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
19,"Same Bitches (feat. G-Eazy & YG)","Post Malone",2533628,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
20,"Takin' Shots","Post Malone",2511804,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
21,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2473508,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
22,"The Middle",Zedd,2358085,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
23,"Candy Paint","Post Malone",2331768,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
24,"92 Explorer","Post Malone",2247446,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
25,Otherside,"Post Malone",2199553,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
26,"Love Lies (with Normani)",Khalid,2182176,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
27,"Blame It On Me","Post Malone",2083747,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
28,SAD!,XXXTENTACION,2003052,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
29,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1950925,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
30,IDGAF,"Dua Lipa",1930663,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
31,"Look Alive (feat. Drake)","BlocBoy JB",1919767,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
32,KOD,"J. Cole",1851682,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
33,"Sugar Wraith","Post Malone",1795735,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
34,"Wake Me Up - Radio Edit",Avicii,1693394,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
35,Nevermind,"Dennis Lloyd",1689970,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
36,Mine,Bazzi,1674837,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
37,Dura,"Daddy Yankee",1613065,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
38,"In My Blood","Shawn Mendes",1585389,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
39,"Walk It Talk It",Migos,1569009,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
40,Havana,"Camila Cabello",1554702,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
41,"Me Niego",Reik,1533338,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
42,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1525201,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
43,"Te Boté - Remix","Nio Garcia",1504550,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
44,"All The Stars (with SZA)","Kendrick Lamar",1496290,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
45,"Remind Me to Forget",Kygo,1474279,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
46,"Plug Walk","Rich The Kid",1463186,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
47,"Jonestown (Interlude)","Post Malone",1452974,https://open.spotify.com/track/0R6Jlsq25eZB3Wftpxi3oF
48,"Like I Do","David Guetta",1441592,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
49,"Without You (feat. Sandro Cavazza)",Avicii,1399858,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
50,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1358289,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
51,OTW,Khalid,1341970,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
52,"Playinwitme (feat. Kehlani)",KYLE,1291403,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
53,Flames,"David Guetta",1291221,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
54,"Kevin’s Heart","J. Cole",1241462,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
55,"Say Something","Justin Timberlake",1205046,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
56,"Shape of You","Ed Sheeran",1200796,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
57,ATM,"J. Cole",1195512,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
58,"Mad Love","Sean Paul",1183480,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
59,Bella,Wolfine,1181058,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
60,JAPAN,"Famous Dex",1176470,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
61,"New Rules","Dua Lipa",1175650,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
62,"I Fall Apart","Post Malone",1171913,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
63,"Let Me",ZAYN,1148372,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
64,"Be Careful","Cardi B",1130477,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
65,"Ric Flair Drip (& Metro Boomin)",Offset,1113957,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
66,"Levels - Radio Edit",Avicii,1107428,https://open.spotify.com/track/5B03nSG8pLE48jh7kmasuL
67,"Échame La Culpa","Luis Fonsi",1100682,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
68,2002,Anne-Marie,1088187,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
69,"Síguelo Bailando",Ozuna,1078623,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
70,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",1077538,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
71,Perfect,"Ed Sheeran",1068106,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
72,Delicate,"Taylor Swift",1062505,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
73,Esskeetit,"Lil Pump",1037722,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
74,"Powerglide (feat. Juicy J)","Rae Sremmurd",1013248,https://open.spotify.com/track/2yUbCEiaolfSMluDo9RMmG
75,Motiv8,"J. Cole",1012172,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
76,"El Préstamo",Maluma,1005042,https://open.spotify.com/track/0QS5rZpm5zN9wV9lJgjyUE
77,"Waiting For Love",Avicii,976871,https://open.spotify.com/track/6nsLzJfvp5OLd4mgqUJkpq
78,Moonlight,XXXTENTACION,969109,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
79,"Lonely Together (feat. Rita Ora)",Avicii,964694,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
80,"I Wanna Know (feat. Bea Miller)",NOTD,961814,https://open.spotify.com/track/2og9I9rQwr2XdTLJUupfT1
81,Wolves,"Selena Gomez",961733,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
82,"Never Be the Same","Camila Cabello",955083,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
83,Youngblood,"5 Seconds of Summer",950882,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
84,Criminal,"Natti Natasha",946892,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
85,Famous,"Mason Ramsey",930756,https://open.spotify.com/track/2HGymMoOdB4ZYv0AAqYmgF
86,"1985 - Intro to “The Fall Off”","J. Cole",927962,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
87,Thunder,"Imagine Dragons",923601,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
88,"XO TOUR Llif3","Lil Uzi Vert",907037,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
89,Congratulations,"Post Malone",905756,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
90,1950,"King Princess",897270,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
91,Believer,"Imagine Dragons",879966,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
92,"La Player (Bandolera)","Zion & Lennox",878477,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
93,Familiar,"Liam Payne",866325,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
94,"Feel It Still","Portugal. The Man",866083,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
95,"Ye vs. the People (starring TI as the People)","Kanye West",847589,https://open.spotify.com/track/69b0SDYOymaqYwm3la237H
96,Photograph,"J. Cole",847292,https://open.spotify.com/track/0bhnUFDQFCEHCBlsQfHnj5
97,"River (feat. Ed Sheeran)",Eminem,846727,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
98,"Stir Fry",Migos,845265,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
99,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",838583,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
100,Chun-Li,"Nicki Minaj",834426,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
101,Corazón,Maluma,833813,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
102,Somebody,"The Chainsmokers",831885,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
103,Everyday,Logic,824889,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
104,Amorfoda,"Bad Bunny",822918,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
105,"Too Good At Goodbyes","Sam Smith",820687,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
106,Dembow,"Danny Ocean",820247,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
107,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",814547,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
108,"The Nights",Avicii,805882,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
109,"Jocelyn Flores",XXXTENTACION,801000,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
110,Downtown,Anitta,800880,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
111,"Hey Brother",Avicii,790482,https://open.spotify.com/track/3zKST4nk4QJE77oLjUZ0Ng
112,"Te Amo","Piso 21",785805,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
113,"Pray For Me (with Kendrick Lamar)","The Weeknd",784378,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
114,"Let You Down",NF,781016,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
115,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",780861,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
116,"Young Dumb & Broke",Khalid,773222,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
117,Silence,Marshmello,769084,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
118,HUMBLE.,"Kendrick Lamar",748233,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
119,Sensualidad,"Bad Bunny",735759,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
120,"Sick Boy","The Chainsmokers",722373,https://open.spotify.com/track/08hm0V6cTsWDX62hW42sEv
121,"Wasted Times","The Weeknd",712830,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
122,"Bodak Yellow","Cardi B",692474,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
123,changes,XXXTENTACION,689968,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
124,"EL BAÑO","Enrique Iglesias",687803,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
125,"What Lovers Do (feat. SZA)","Maroon 5",683095,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
126,"Bum Bum Tam Tam","MC Fioti",680297,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
127,"Say You Won't Let Go","James Arthur",679583,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
128,"Madura (feat. Bad Bunny)",Cosculluela,678254,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
129,Unforgettable,"French Montana",672359,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
130,"This Is Me","Keala Settle",670855,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
131,Breathe,"Jax Jones",670467,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
