,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"This Is America","Childish Gambino",1917414,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
2,"Yes Indeed","Lil Baby",1838350,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
3,"Nice For What",Drake,1799693,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
4,"Better Now","Post Malone",1577616,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
5,"Psycho (feat. Ty Dolla $ign)","Post Malone",1378407,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
6,"God's Plan",Drake,1290400,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
7,"Look Alive (feat. Drake)","BlocBoy JB",1158117,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
8,"I Like It","Cardi B",1084552,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
9,Paranoid,"Post Malone",968391,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
10,"rockstar (feat. 21 Savage)","Post Malone",954391,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
11,"Ball For Me (feat. Nicki Minaj)","Post Malone",876778,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
12,"Walk It Talk It",Migos,866743,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
13,"Plug Walk","Rich The Kid",847642,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
14,"Spoil My Night (feat. Swae Lee)","Post Malone",833103,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
15,Stay,"Post Malone",822269,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
16,"Rich & Sad","Post Malone",813834,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
17,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",813247,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
18,SAD!,XXXTENTACION,803328,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
19,"no tears left to cry","Ariana Grande",782467,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
20,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",775455,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
21,"Ric Flair Drip (& Metro Boomin)",Offset,773221,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
22,KOD,"J. Cole",770924,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
23,OTW,Khalid,745169,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
24,"Lucid Dreams","Juice WRLD",730545,https://open.spotify.com/track/32iYwQ4OYiurnGnOfJ1aEh
25,JAPAN,"Famous Dex",720286,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
26,"Playinwitme (feat. Kehlani)",KYLE,707466,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
27,"Candy Paint","Post Malone",700883,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
28,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",699726,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
29,"FAKE LOVE",BTS,697349,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
30,"Call Out My Name","The Weeknd",690616,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
31,"Freaky Friday (feat. Chris Brown)","Lil Dicky",685376,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
32,"Love Lies (with Normani)",Khalid,676710,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
33,"Over Now","Post Malone",636843,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
34,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",634228,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
35,"One Kiss (with Dua Lipa)","Calvin Harris",629940,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
36,"The Middle",Zedd,624828,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
37,"Zack And Codeine","Post Malone",624025,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
38,"92 Explorer","Post Malone",620190,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
39,"I Fall Apart","Post Malone",619026,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
40,"Back To You","Selena Gomez",618484,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
41,"Takin' Shots","Post Malone",580260,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
42,"Same Bitches (feat. G-Eazy & YG)","Post Malone",573528,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
43,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",572235,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
44,"All The Stars (with SZA)","Kendrick Lamar",559534,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
45,"All Girls Are The Same","Juice WRLD",551690,https://open.spotify.com/track/1dNyRyz1QBN9kO1etUs1PI
46,Mine,Bazzi,544898,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
47,"Champion (feat. Travis Scott)",NAV,520802,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
48,FRIENDS,Marshmello,517699,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
49,"Sangria Wine","Pharrell Williams",510266,https://open.spotify.com/track/6XlSyYFTU1nodeWwwzVgTV
50,"Be Careful","Cardi B",497174,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
51,Youngblood,"5 Seconds of Summer",496618,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
52,"Stir Fry",Migos,496589,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
53,"Te Boté - Remix","Nio Garcia",488890,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
54,Otherside,"Post Malone",488097,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
55,"Kevin’s Heart","J. Cole",482483,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
56,"Faith (feat. Quavo)",NAV,474746,https://open.spotify.com/track/3NelcGZ46JmV9LqOD1pnxA
57,"XO TOUR Llif3","Lil Uzi Vert",468096,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
58,Moonlight,XXXTENTACION,467074,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
59,"Wanted You (feat. Lil Uzi Vert)",NAV,455521,https://open.spotify.com/track/1Faq8G2y56A8fRv7HsLq25
60,"Solo (feat. Demi Lovato)","Clean Bandit",442459,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
61,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",440848,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
62,"Blame It On Me","Post Malone",435575,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
63,"Red Roses (feat. Landon Cube)","Lil Skies",433366,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
64,"Youth (feat. Khalid)","Shawn Mendes",432859,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
65,"lovely (with Khalid)","Billie Eilish",429238,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
66,ATM,"J. Cole",422821,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
67,Heaven,"Kane Brown",411663,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
68,HUMBLE.,"Kendrick Lamar",405948,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
69,Congratulations,"Post Malone",404502,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
70,"The Truth Untold",BTS,400378,https://open.spotify.com/track/48XfojJC87VKLlUotYV0Gm
71,"Sugar Wraith","Post Malone",399689,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
72,Motiv8,"J. Cole",392154,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
73,Chun-Li,"Nicki Minaj",390673,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
74,"Reckless Intro",NAV,383227,https://open.spotify.com/track/7GNlNNDvM7c9fsv3zsmVQX
75,1942,G-Eazy,381680,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
76,Esskeetit,"Lil Pump",381367,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
77,"In My Blood","Shawn Mendes",371650,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
78,"Jocelyn Flores",XXXTENTACION,370073,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
79,"Nowadays (feat. Landon Cube)","Lil Skies",367889,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
