,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Psycho (feat. Ty Dolla $ign)","Post Malone",6418506,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
2,Paranoid,"Post Malone",6268762,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
3,"Better Now","Post Malone",6083257,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
4,"Spoil My Night (feat. Swae Lee)","Post Malone",5359543,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
5,"Nice For What",Drake,5064019,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
6,"Rich & Sad","Post Malone",4869234,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
7,"rockstar (feat. 21 Savage)","Post Malone",4724851,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
8,"God's Plan",Drake,4625570,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
9,"no tears left to cry","Ariana Grande",4605346,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
10,"Zack And Codeine","Post Malone",4476065,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
11,"Over Now","Post Malone",4466112,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
12,"Ball For Me (feat. Nicki Minaj)","Post Malone",4295836,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
13,"Takin' Shots","Post Malone",4295775,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
14,"One Kiss (with Dua Lipa)","Calvin Harris",4268587,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
15,Stay,"Post Malone",4105429,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
16,"Same Bitches (feat. G-Eazy & YG)","Post Malone",3971526,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
17,X,"Nicky Jam",3543528,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
18,FRIENDS,Marshmello,3516641,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
19,Otherside,"Post Malone",3450532,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
20,"I Like It","Cardi B",3286419,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
21,"92 Explorer","Post Malone",3250200,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
22,"Blame It On Me","Post Malone",3211913,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
23,"Call Out My Name","The Weeknd",3128413,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
24,"Candy Paint","Post Malone",3007149,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
25,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2962107,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
26,"The Middle",Zedd,2748577,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
27,"Sugar Wraith","Post Malone",2702336,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
28,"Love Lies (with Normani)",Khalid,2589187,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
29,KOD,"J. Cole",2558231,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
30,"Jonestown (Interlude)","Post Malone",2495185,https://open.spotify.com/track/0R6Jlsq25eZB3Wftpxi3oF
31,SAD!,XXXTENTACION,2380477,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
32,"Wake Me Up - Radio Edit",Avicii,2347012,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
33,"Look Alive (feat. Drake)","BlocBoy JB",2345457,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
34,IDGAF,"Dua Lipa",2334003,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
35,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2305763,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
36,Nevermind,"Dennis Lloyd",2026045,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
37,Mine,Bazzi,2018480,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
38,Dura,"Daddy Yankee",1983855,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
39,"All The Stars (with SZA)","Kendrick Lamar",1946395,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
40,"Without You (feat. Sandro Cavazza)",Avicii,1882899,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
41,"Kevin’s Heart","J. Cole",1882646,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
42,"Walk It Talk It",Migos,1876233,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
43,"Me Niego",Reik,1859718,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
44,"In My Blood","Shawn Mendes",1829137,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
45,"Plug Walk","Rich The Kid",1826923,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
46,ATM,"J. Cole",1813345,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
47,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1809653,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
48,Havana,"Camila Cabello",1803127,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
49,"Like I Do","David Guetta",1774585,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
50,"Te Boté - Remix","Nio Garcia",1715614,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
51,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1644267,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
52,OTW,Khalid,1633541,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
53,"Remind Me to Forget",Kygo,1627072,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
54,"Levels - Radio Edit",Avicii,1572826,https://open.spotify.com/track/5B03nSG8pLE48jh7kmasuL
55,Flames,"David Guetta",1567436,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
56,Motiv8,"J. Cole",1566552,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
57,"Playinwitme (feat. Kehlani)",KYLE,1490849,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
58,"Mad Love","Sean Paul",1484846,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
59,"Say Something","Justin Timberlake",1477898,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
60,"1985 - Intro to “The Fall Off”","J. Cole",1452594,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
61,JAPAN,"Famous Dex",1452414,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
62,"Be Careful","Cardi B",1432656,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
63,"New Rules","Dua Lipa",1414016,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
64,"Shape of You","Ed Sheeran",1410515,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
65,"Waiting For Love",Avicii,1399478,https://open.spotify.com/track/6nsLzJfvp5OLd4mgqUJkpq
66,"Let Me",ZAYN,1392386,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
67,Bella,Wolfine,1375938,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
68,"I Fall Apart","Post Malone",1358490,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
69,"Échame La Culpa","Luis Fonsi",1348931,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
70,"Ric Flair Drip (& Metro Boomin)",Offset,1338244,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
71,"Lonely Together (feat. Rita Ora)",Avicii,1315014,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
72,Photograph,"J. Cole",1307205,https://open.spotify.com/track/0bhnUFDQFCEHCBlsQfHnj5
