,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Nice For What",Drake,5547376,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
2,"no tears left to cry","Ariana Grande",5362890,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
3,"God's Plan",Drake,4504632,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
4,"One Kiss (with Dua Lipa)","Calvin Harris",4239702,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
5,"Psycho (feat. Ty Dolla $ign)","Post Malone",3652685,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
6,KOD,"J. Cole",3520864,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
7,"Call Out My Name","The Weeknd",3395396,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
8,"I Like It","Cardi B",3391470,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
9,FRIENDS,Marshmello,3386777,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
10,X,"Nicky Jam",3204456,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
11,"Wake Me Up - Radio Edit",Avicii,3200341,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
12,"Freaky Friday (feat. Chris Brown)","Lil Dicky",3071391,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
13,ATM,"J. Cole",3046920,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
14,"The Middle",Zedd,2821222,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
15,Motiv8,"J. Cole",2689071,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
16,"Love Lies (with Normani)",Khalid,2678812,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
17,"Kevin’s Heart","J. Cole",2557140,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
18,SAD!,XXXTENTACION,2426158,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
19,"Without You (feat. Sandro Cavazza)",Avicii,2404283,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
20,Photograph,"J. Cole",2385617,https://open.spotify.com/track/0bhnUFDQFCEHCBlsQfHnj5
21,"Levels - Radio Edit",Avicii,2378829,https://open.spotify.com/track/5B03nSG8pLE48jh7kmasuL
22,"1985 - Intro to “The Fall Off”","J. Cole",2339611,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
23,"Look Alive (feat. Drake)","BlocBoy JB",2320412,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
24,IDGAF,"Dua Lipa",2293980,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
25,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2268360,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
26,"Waiting For Love",Avicii,2249649,https://open.spotify.com/track/6nsLzJfvp5OLd4mgqUJkpq
27,Mine,Bazzi,2151415,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
28,Nevermind,"Dennis Lloyd",2117753,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
29,"All The Stars (with SZA)","Kendrick Lamar",2051007,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
30,"Hey Brother",Avicii,1986808,https://open.spotify.com/track/3zKST4nk4QJE77oLjUZ0Ng
31,"Walk It Talk It",Migos,1950715,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
32,"Lonely Together (feat. Rita Ora)",Avicii,1922634,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
33,"In My Blood","Shawn Mendes",1891125,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
34,"Plug Walk","Rich The Kid",1873752,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
35,"Like I Do","David Guetta",1866292,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
