,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"SICKO MODE","Travis Scott",2312931,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
2,"In My Feelings",Drake,2218918,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
3,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,1892339,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
4,STARGAZING,"Travis Scott",1679586,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
5,"Lucid Dreams","Juice WRLD",1428662,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,"No Brainer","DJ Khaled",1156267,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
7,SAD!,XXXTENTACION,1094634,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
8,"Taste (feat. Offset)",Tyga,1039369,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
9,"I Like It","Cardi B",1023289,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
10,"Eastside (with Halsey & Khalid)","benny blanco",1020060,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
11,Nonstop,Drake,965928,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
12,"Better Now","Post Malone",955247,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
13,CAROUSEL,"Travis Scott",955173,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI
14,Moonlight,XXXTENTACION,923278,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
15,YOSEMITE,"Travis Scott",920468,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
16,"Girls Like You (feat. Cardi B)","Maroon 5",908249,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
17,"WAKE UP","Travis Scott",879899,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
18,"R.I.P. SCREW","Travis Scott",812327,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb
