,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",3784020,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"One Kiss (with Dua Lipa)","Calvin Harris",3546812,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
3,"This Is America","Childish Gambino",3440842,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
4,"Nice For What",Drake,3403415,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
5,"God's Plan",Drake,3168311,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
6,"no tears left to cry","Ariana Grande",2824713,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
7,"Psycho (feat. Ty Dolla $ign)","Post Malone",2681851,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
8,X,"Nicky Jam",2650482,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
9,"Te Boté - Remix","Nio Garcia",2537816,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
10,FRIENDS,Marshmello,2533142,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
11,"I Like It","Cardi B",2408320,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
12,"rockstar (feat. 21 Savage)","Post Malone",2113842,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
13,"The Middle",Zedd,2071508,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
14,"FAKE LOVE",BTS,2022240,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
15,"Freaky Friday (feat. Chris Brown)","Lil Dicky",1938298,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
16,"Love Lies (with Normani)",Khalid,1897868,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
17,"Back To You","Selena Gomez",1884714,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
18,"Yes Indeed","Lil Baby",1870480,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
19,Nevermind,"Dennis Lloyd",1782064,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
20,"Look Alive (feat. Drake)","BlocBoy JB",1781427,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
21,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1707978,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
22,IDGAF,"Dua Lipa",1700916,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
23,"Call Out My Name","The Weeknd",1673882,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
24,Flames,"David Guetta",1633978,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
25,Paranoid,"Post Malone",1563221,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
26,"Me Niego",Reik,1495165,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
27,"Remind Me to Forget",Kygo,1463145,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
28,"Playinwitme (feat. Kehlani)",KYLE,1457983,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
29,SAD!,XXXTENTACION,1449332,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
30,"In My Blood","Shawn Mendes",1446705,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
31,OTW,Khalid,1429840,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
32,Youngblood,"5 Seconds of Summer",1420116,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
33,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1402495,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
34,"Walk It Talk It",Migos,1374981,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
35,Havana,"Camila Cabello",1359975,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
36,"Ball For Me (feat. Nicki Minaj)","Post Malone",1333155,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
37,Mine,Bazzi,1296077,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
38,"All The Stars (with SZA)","Kendrick Lamar",1295947,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
39,2002,Anne-Marie,1255023,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
40,"Youth (feat. Khalid)","Shawn Mendes",1246308,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
41,"Shape of You","Ed Sheeran",1227923,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
