,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,SAD!,XXXTENTACION,4437612,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2,"Jocelyn Flores",XXXTENTACION,3175206,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
3,Moonlight,XXXTENTACION,3167290,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
4,changes,XXXTENTACION,2449891,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
5,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,2438715,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
6,"Everybody Dies In Their Nightmares",XXXTENTACION,2023396,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
7,"Lucid Dreams","Juice WRLD",1952709,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
8,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,1947379,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
9,NUMB,XXXTENTACION,1445168,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
10,Hope,XXXTENTACION,1443350,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
11,"Better Now","Post Malone",1268977,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
12,"Yes Indeed","Lil Baby",1228309,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
13,"I Like It","Cardi B",1224351,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
14,"Girls Like You (feat. Cardi B)","Maroon 5",1165995,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
15,"I'm Upset",Drake,1134931,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
16,Revenge,XXXTENTACION,1119765,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
17,"Nice For What",Drake,1095747,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
18,"Carry On",XXXTENTACION,1083806,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2
19,"All Mine","Kanye West",1057798,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
20,"Look At Me!",XXXTENTACION,1035184,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
21,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",985417,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
22,"Taste (feat. Offset)",Tyga,982889,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
23,"Psycho (feat. Ty Dolla $ign)","Post Malone",955276,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
24,"Depression & Obsession",XXXTENTACION,940942,https://open.spotify.com/track/2H3wWrnO758y0fPH7Ilerg
25,"Look Alive (feat. Drake)","BlocBoy JB",859669,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
26,"God's Plan",Drake,834420,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
27,"I Don't Wanna Do This Anymore",XXXTENTACION,825671,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
28,Youngblood,"5 Seconds of Summer",819218,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
29,"All Girls Are The Same","Juice WRLD",799305,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
30,"Back To You","Selena Gomez",787101,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
31,"ALONE, PART 3",XXXTENTACION,762433,https://open.spotify.com/track/2oe6dDthgthqUkfL3czpEd
32,"lovely (with Khalid)","Billie Eilish",730165,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
33,"no tears left to cry","Ariana Grande",725267,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
34,"Jackie Chan",Tiësto,688758,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
35,"infinity (888) - feat. Joey Bada$$",XXXTENTACION,687078,https://open.spotify.com/track/7J2gyNghNTzl4EsLhXp01Q
36,"rockstar (feat. 21 Savage)","Post Malone",680071,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
37,"Bed (feat. Ariana Grande)","Nicki Minaj",668841,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
38,Reborn,"KIDS SEE GHOSTS",660868,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
39,"before I close my eyes",XXXTENTACION,659654,https://open.spotify.com/track/16x9bQHw8TBNaGDyULvwad
40,"Ocean (feat. Khalid)","Martin Garrix",653372,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
41,"Praise The Lord (Da Shine)","A$AP Rocky",651383,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
42,"going down!",XXXTENTACION,644994,https://open.spotify.com/track/7CkbRn6S0itJqcqn88AtSV
43,"Plug Walk","Rich The Kid",644024,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
44,"Save Me",XXXTENTACION,638701,https://open.spotify.com/track/2UwbhMie1EAYuTZ0QXeMwl
45,"This Is America","Childish Gambino",629495,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
46,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",613447,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
47,"Ball For Me (feat. Nicki Minaj)","Post Malone",587847,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
48,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Carlos Andrez",XXXTENTACION,581072,https://open.spotify.com/track/14boA065HMHWvqyPPEeN4y
49,"Floor 555",XXXTENTACION,569025,https://open.spotify.com/track/6r7ULK6c5CLVvImjTIztl1
50,"Ric Flair Drip (& Metro Boomin)",Offset,561347,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
51,"$$$ - with Matt Ox",XXXTENTACION,558049,https://open.spotify.com/track/65u1dHQyQyE4y4aN2eDmMF
52,"I Fall Apart","Post Malone",542909,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
53,Yikes,"Kanye West",539290,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
54,Orlando,XXXTENTACION,538995,https://open.spotify.com/track/05bnEv2dpFzmGVLGdjD9UP
55,"Walk It Talk It",Migos,538125,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
56,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",525100,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
57,OTW,Khalid,518022,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
58,"Pain = BESTFRIEND - feat. Travis Barker",XXXTENTACION,515235,https://open.spotify.com/track/4zI04ezdmrN0lT2pHykYrd
59,"YuNg BrAtZ",XXXTENTACION,514065,https://open.spotify.com/track/2ooF4088y5L72c4YTEJQoB
60,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",511144,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
61,JAPAN,"Famous Dex",508888,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
62,"One Kiss (with Dua Lipa)","Calvin Harris",505230,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
63,"Playinwitme (feat. Kehlani)",KYLE,492408,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
64,"Love Lies (with Normani)",Khalid,491497,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
65,"Solo (feat. Demi Lovato)","Clean Bandit",486752,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
66,"Te Boté - Remix","Nio Garcia",483643,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
67,"Candy Paint","Post Malone",476248,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
68,"Born To Be Yours",Kygo,475168,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
69,"Dead Inside (Interlude)",XXXTENTACION,473994,https://open.spotify.com/track/2vQwlW8H1jFveGNXwZfJCV
70,"love yourself (interlude)",XXXTENTACION,473731,https://open.spotify.com/track/1Znlc3UZAbSodFaMBjdpsX
71,Mine,Bazzi,464954,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
72,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",462143,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
73,"Introduction (instructions)",XXXTENTACION,460367,https://open.spotify.com/track/2aOPvzjpMwikBgngKcxsA9
74,"SMASH! - feat. PnB Rock",XXXTENTACION,460122,https://open.spotify.com/track/6rAGFgcGtlIdYxlhDizXNo
75,Simple,"Florida Georgia Line",453045,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
76,"XO TOUR Llif3","Lil Uzi Vert",429164,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
77,"Spoil My Night (feat. Swae Lee)","Post Malone",425709,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
78,Paranoid,"Post Malone",423635,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
79,"Slipknot (feat. Kin$oul & Killstation)",XXXTENTACION,417486,https://open.spotify.com/track/3QVIBuVrIe5IHOZepa7JBZ
80,"Rich & Sad","Post Malone",416466,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
81,"Start Again (feat. Logic)",OneRepublic,414622,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
82,"Champion (feat. Travis Scott)",NAV,413000,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
83,"Looking for a Star",XXXTENTACION,412624,https://open.spotify.com/track/1B3TX5FbmcVROMv2riOwyE
84,"Ayala (Outro)",XXXTENTACION,409868,https://open.spotify.com/track/5xbrhx2tMMcN68IT3cJbhS
85,"Ghost Town","Kanye West",402998,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
86,APESHIT,"The Carters",396791,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
87,Stay,"Post Malone",396362,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
88,schizophrenia,XXXTENTACION,395970,https://open.spotify.com/track/5b6zjsBrZCqe6RFycLz2tc
89,"RIP Roach (feat. $ki Mask The Slump God)",XXXTENTACION,395697,https://open.spotify.com/track/658I1uDnmLSiltFCf98AWE
90,"New Light","John Mayer",395469,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
91,"Call Out My Name","The Weeknd",393650,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
92,"Boo'd Up","Ella Mai",379730,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
93,"The Middle",Zedd,378599,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
94,"Cops Shot The Kid",Nas,373389,https://open.spotify.com/track/1vi9adPJiD4d22ybGp25hy
95,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",368219,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
96,"Freaky Friday (feat. Chris Brown)","Lil Dicky",364103,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
97,King,XXXTENTACION,362549,https://open.spotify.com/track/1Wh5LO3TWAvaeDrwp4FZgo
98,"What in XXXTarnation",XXXTENTACION,361020,https://open.spotify.com/track/79R3qLqdbwUSYWX4cEOpbJ
99,"All The Stars (with SZA)","Kendrick Lamar",358103,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
100,KOD,"J. Cole",357482,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
101,"Red Roses (feat. Landon Cube)","Lil Skies",356291,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
102,Congratulations,"Post Malone",351002,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
103,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",350569,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
104,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",345089,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
105,HUMBLE.,"Kendrick Lamar",344360,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
106,Again,"Noah Cyrus",341038,https://open.spotify.com/track/2S2od3hT7ceytw7d1pTRuE
107,Somebody,"The Chainsmokers",337698,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
108,Lust,"Lil Skies",334836,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
109,"Stir Fry",Migos,331777,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
110,Heaven,"Kane Brown",327827,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
111,"4th Dimension","KIDS SEE GHOSTS",325717,https://open.spotify.com/track/6JyEh4kl9DLwmSAoNDRn5b
112,"Growing Pains","Alessia Cara",325003,https://open.spotify.com/track/003eoIwxETJujVWmNFMoZy
113,TATI,6ix9ine,324997,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
114,Gospel,"Rich Brian",322649,https://open.spotify.com/track/7uuBfgY1vBCalrQRyyQhqs
115,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,321900,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
116,"Take A Step Back","Ski Mask The Slump God",321772,https://open.spotify.com/track/2gQYziDV5cSTRSqr6akzi5
117,"92 Explorer","Post Malone",319885,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
118,"Better Not (feat. Wafia)","Louis The Child",318224,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
119,Esskeetit,"Lil Pump",317925,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
120,FRIENDS,Marshmello,317792,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
121,"Nowadays (feat. Landon Cube)","Lil Skies",315795,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
122,"Dance To This (feat. Ariana Grande)","Troye Sivan",310671,https://open.spotify.com/track/1NbGcdgwRHZ5rbPIT9hdR3
123,Tequila,"Dan + Shay",309965,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
124,"Over Now","Post Malone",305565,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
125,"In My Blood","Shawn Mendes",302954,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
126,Betrayed,"Lil Xan",302686,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
127,"Be Careful","Cardi B",302109,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
128,X,"Nicky Jam",299253,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
129,"The Explanation",XXXTENTACION,298322,https://open.spotify.com/track/0VJYhKhrHgJ7fgjGaC2k07
130,Havana,"Camila Cabello",298281,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
131,"Bank Account","21 Savage",296469,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
132,"Young Dumb & Broke",Khalid,294337,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
133,"Feel The Love","KIDS SEE GHOSTS",292975,https://open.spotify.com/track/3aUFrxO1B8EW63QchEl3wX
134,"Lean Wit Me","Juice WRLD",292570,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
135,Nervous,"Shawn Mendes",291942,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
136,goosebumps,"Travis Scott",290521,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
137,"Not For Radio",Nas,287197,https://open.spotify.com/track/5FYu8uBB6E11mepU601601
138,"Life Goes On","Lil Baby",286104,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
139,"Off the Wall!",XXXTENTACION,283645,https://open.spotify.com/track/0GRmh4ZlobfhvDE9L4CbOs
140,"Violent Crimes","Kanye West",283303,https://open.spotify.com/track/2VYb3Fb5iK5Y8HGZ8oEEkp
141,"Jump (with Trippie Redd)","Julia Michaels",282054,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
142,Nevermind,"Dennis Lloyd",281583,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
143,"You Make It Easy","Jason Aldean",278317,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
144,Thunder,"Imagine Dragons",276718,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
145,"FAKE LOVE",BTS,275250,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
146,1-800-273-8255,Logic,275153,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
147,"Zack And Codeine","Post Malone",273654,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
148,"ocean eyes","Billie Eilish",273584,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
149,2002,Anne-Marie,273440,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
150,1942,G-Eazy,271518,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
151,Everyday,Logic,271348,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
152,Location,Khalid,268921,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
153,"Creeping (feat. Rich the Kid)","Lil Skies",267100,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
154,"Bounce Out With That","YBN Nahmir",266620,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
155,"Audio - with Sia, Diplo & Labrinth",Sia,265515,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
156,BOSS,"The Carters",264500,https://open.spotify.com/track/4F8V44j8cbjHnXjfW2HruU
157,"Same Bitches (feat. G-Eazy & YG)","Post Malone",263956,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
158,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",263197,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
159,Believer,"Imagine Dragons",259589,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
160,"Bodak Yellow","Cardi B",259129,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
161,"Takin' Shots","Post Malone",258083,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
162,"Wouldn't Leave","Kanye West",256391,https://open.spotify.com/track/3dG6tjetoR4GMmUGZUprLt
163,"Plain Jane","A$AP Ferg",255753,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
164,"LOVE. FEAT. ZACARI.","Kendrick Lamar",253846,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
165,Chun-Li,"Nicki Minaj",252412,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
166,"Outside Today","YoungBoy Never Broke Again",247384,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
167,1950,"King Princess",246148,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
168,"BUTTERFLY EFFECT","Travis Scott",244808,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
169,"No Limit",G-Eazy,243457,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
170,"Bartier Cardi (feat. 21 Savage)","Cardi B",242495,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
171,"Banded Up (feat. XXXTENTACION)","Ronny J",242032,https://open.spotify.com/track/6vkczNPCftHsMJpjYYiXDp
172,Body,"Loud Luxury",241953,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
173,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",241870,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
174,"I Like Me Better",Lauv,240233,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
175,H2O,XXXTENTACION,239472,https://open.spotify.com/track/1j6CwAJS2PTMvDYp33zpWP
176,"Never Be the Same","Camila Cabello",237043,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
177,4Peat,XXXTENTACION,235950,https://open.spotify.com/track/05And5JRQJeIaMASE5D9Nj
178,"Cudi Montage","KIDS SEE GHOSTS",235312,https://open.spotify.com/track/4kUZvXB3LC3an3HX6h0s17
179,NICE,"The Carters",235227,https://open.spotify.com/track/44lusH2vzc4sRAwsooRhPh
180,SUMMER,"The Carters",234992,https://open.spotify.com/track/54vcvhmByc2BC4k9JDcQrj
181,"Let You Down",NF,234793,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
182,IDGAF,"Dua Lipa",234636,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
183,"New Rules","Dua Lipa",234005,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
184,Bowser,XXXTENTACION,233725,https://open.spotify.com/track/3axhnTsNa4YefoyLGxjdWz
185,"Marry Me","Thomas Rhett",233661,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
