,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"This Is America","Childish Gambino",5237347,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
2,"Better Now","Post Malone",5177952,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,"Nice For What",Drake,4484867,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
4,"One Kiss (with Dua Lipa)","Calvin Harris",4429424,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
5,"no tears left to cry","Ariana Grande",4091239,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
6,"God's Plan",Drake,3865545,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
7,"Psycho (feat. Ty Dolla $ign)","Post Malone",3860819,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
8,FRIENDS,Marshmello,3235992,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
9,X,"Nicky Jam",3002822,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
10,"I Like It","Cardi B",2949498,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
11,"rockstar (feat. 21 Savage)","Post Malone",2840934,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
12,"The Middle",Zedd,2683930,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
13,Paranoid,"Post Malone",2650197,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
14,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2534571,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
15,"Love Lies (with Normani)",Khalid,2509759,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
16,"Te Boté - Remix","Nio Garcia",2383414,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
17,"Call Out My Name","The Weeknd",2330509,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
18,Stay,"Post Malone",2213082,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
19,"Look Alive (feat. Drake)","BlocBoy JB",2192883,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
20,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2169424,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
21,IDGAF,"Dua Lipa",2167057,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
22,Nevermind,"Dennis Lloyd",2105692,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
23,SAD!,XXXTENTACION,2066709,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
24,"Spoil My Night (feat. Swae Lee)","Post Malone",2028287,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
25,"Rich & Sad","Post Malone",1931645,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
26,Flames,"David Guetta",1900112,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
27,"Youth (feat. Khalid)","Shawn Mendes",1887881,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
28,"Remind Me to Forget",Kygo,1863680,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
29,"Ball For Me (feat. Nicki Minaj)","Post Malone",1855624,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
30,OTW,Khalid,1828373,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
31,"In My Blood","Shawn Mendes",1779486,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
32,"Over Now","Post Malone",1689337,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
33,"Me Niego",Reik,1684162,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
34,"All The Stars (with SZA)","Kendrick Lamar",1678704,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
35,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1667583,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
36,"Candy Paint","Post Malone",1664895,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
37,Havana,"Camila Cabello",1633586,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
38,Mine,Bazzi,1628592,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
39,KOD,"J. Cole",1622324,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
40,"Playinwitme (feat. Kehlani)",KYLE,1602105,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
41,"Plug Walk","Rich The Kid",1587344,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
42,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",1583683,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
43,"Like I Do","David Guetta",1580510,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
44,"Walk It Talk It",Migos,1570923,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
45,Dura,"Daddy Yankee",1547949,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
46,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1543045,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
47,"Zack And Codeine","Post Malone",1535521,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
