,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,2494211,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,2121598,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
3,"Lucid Dreams","Juice WRLD",1546192,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
4,"No Brainer","DJ Khaled",1369722,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
5,SAD!,XXXTENTACION,1233912,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
6,"Taste (feat. Offset)",Tyga,1207126,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
7,"I Like It","Cardi B",1134253,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
8,Nonstop,Drake,1085080,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
9,Moonlight,XXXTENTACION,1035966,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
10,"Better Now","Post Malone",1002676,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
11,"Eastside (with Halsey & Khalid)","benny blanco",982147,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
12,"Girls Like You (feat. Cardi B)","Maroon 5",970373,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
13,"God is a woman","Ariana Grande",922044,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
14,"Yes Indeed","Lil Baby",898758,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
15,"Nice For What",Drake,824927,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
16,"God's Plan",Drake,743727,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
17,"Psycho (feat. Ty Dolla $ign)","Post Malone",721804,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
18,Youngblood,"5 Seconds of Summer",683881,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
19,"Jocelyn Flores",XXXTENTACION,662843,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
20,"Jackie Chan",Tiësto,658569,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
21,"I'm Upset",Drake,648337,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
22,Body,"Loud Luxury",645472,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
23,"All Girls Are The Same","Juice WRLD",641817,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
24,"Don’t Matter To Me (with Michael Jackson)",Drake,627723,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
25,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",619630,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
26,changes,XXXTENTACION,605805,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
27,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,600429,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
28,"rockstar (feat. 21 Savage)","Post Malone",590590,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
29,"Look Alive (feat. Drake)","BlocBoy JB",576666,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
30,"Praise The Lord (Da Shine)","A$AP Rocky",575263,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
31,"Mob Ties",Drake,555575,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
