,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"All Mine","Kanye West",1971870,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
2,"Lucid Dreams","Juice WRLD",1742123,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
3,"Ghost Town","Kanye West",1694134,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
4,Yikes,"Kanye West",1640962,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
5,"Nice For What",Drake,1452089,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
6,"Yes Indeed","Lil Baby",1424064,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
7,"Better Now","Post Malone",1339718,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
8,"I Like It","Cardi B",1212242,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
9,"Wouldn't Leave","Kanye West",1167624,https://open.spotify.com/track/3dG6tjetoR4GMmUGZUprLt
10,"Violent Crimes","Kanye West",1144919,https://open.spotify.com/track/2VYb3Fb5iK5Y8HGZ8oEEkp
11,"Psycho (feat. Ty Dolla $ign)","Post Malone",1114349,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
12,"This Is America","Childish Gambino",1057113,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
13,"God's Plan",Drake,1035204,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
14,"I Thought About Killing You","Kanye West",996489,https://open.spotify.com/track/6EuE9M1viu9gkdFSafia9o
15,"No Mistakes","Kanye West",988647,https://open.spotify.com/track/1DdgqEZk4Hqfpl3drdXJun
16,"I'm Upset",Drake,939173,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
17,"Look Alive (feat. Drake)","BlocBoy JB",911951,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
18,"All Girls Are The Same","Juice WRLD",847184,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
19,"Taste (feat. Offset)",Tyga,830373,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
20,"Girls Like You (feat. Cardi B)","Maroon 5",826111,https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W
21,"rockstar (feat. 21 Savage)","Post Malone",783392,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
22,"Back To You","Selena Gomez",760005,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
23,SAD!,XXXTENTACION,729514,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
24,"Plug Walk","Rich The Kid",725495,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
25,"Ric Flair Drip (& Metro Boomin)",Offset,695903,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
26,"no tears left to cry","Ariana Grande",693974,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
27,"Praise The Lord (Da Shine)","A$AP Rocky",685982,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
28,"lovely (with Khalid)","Billie Eilish",682224,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
29,"Ball For Me (feat. Nicki Minaj)","Post Malone",680181,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
30,"Playinwitme (feat. Kehlani)",KYLE,675207,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
31,Youngblood,"5 Seconds of Summer",668334,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
32,Paranoid,"Post Malone",640508,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
33,OTW,Khalid,632083,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
34,"Walk It Talk It",Migos,627488,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
35,"Love Lies (with Normani)",Khalid,602253,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
