,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,3836433,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"Lucid Dreams","Juice WRLD",1714379,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
3,Nonstop,Drake,1451673,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
4,SAD!,XXXTENTACION,1449574,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
5,"Taste (feat. Offset)",Tyga,1383469,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
6,"I Like It","Cardi B",1377127,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
7,"I Might Need Security","Chance the Rapper",1212956,https://open.spotify.com/track/3EApebexZ7YqDIqw2EMTDh
8,"God is a woman","Ariana Grande",1200045,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
9,Moonlight,XXXTENTACION,1194744,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
10,"Better Now","Post Malone",1105404,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
11,"Nice For What",Drake,1095104,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
12,"Don’t Matter To Me (with Michael Jackson)",Drake,1051074,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
13,"Girls Like You (feat. Cardi B)","Maroon 5",1017217,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
14,"Yes Indeed","Lil Baby",1010855,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
15,"God's Plan",Drake,956135,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
16,"I'm Upset",Drake,921799,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
17,"Eastside (with Halsey & Khalid)","benny blanco",823468,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
18,"Psycho (feat. Ty Dolla $ign)","Post Malone",813744,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
19,"Mob Ties",Drake,761767,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
20,"65th & Ingleside","Chance the Rapper",760133,https://open.spotify.com/track/5H0NU2sHWUnWCcZyYlX46X
21,"Summertime Magic","Childish Gambino",754618,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
22,Youngblood,"5 Seconds of Summer",737801,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
23,"Jackie Chan",Tiësto,734260,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
24,"Jocelyn Flores",XXXTENTACION,728030,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
25,changes,XXXTENTACION,697628,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
26,"All Girls Are The Same","Juice WRLD",683092,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
27,"Look Alive (feat. Drake)","BlocBoy JB",667380,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
28,"you should see me in a crown","Billie Eilish",633324,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
29,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,625544,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
30,"rockstar (feat. 21 Savage)","Post Malone",624277,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
31,Body,"Loud Luxury",619972,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
32,"Boo'd Up","Ella Mai",605161,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
33,"Ocean (feat. Khalid)","Martin Garrix",599295,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
34,"no tears left to cry","Ariana Grande",595789,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
35,"Work Out","Chance the Rapper",590047,https://open.spotify.com/track/3PdgIdRXJjgxfOr7slldel
36,APESHIT,"The Carters",586411,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
37,"Praise The Lord (Da Shine)","A$AP Rocky",577103,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
38,"Ball For Me (feat. Nicki Minaj)","Post Malone",574663,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
39,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",571597,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
40,"One Kiss (with Dua Lipa)","Calvin Harris",562677,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
41,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",549716,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
42,Rise,"Jonas Blue",543557,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
43,"All Mine","Kanye West",531573,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
44,"Solo (feat. Demi Lovato)","Clean Bandit",520134,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
45,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,519510,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
46,"Bed (feat. Ariana Grande)","Nicki Minaj",511477,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
