,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",3029855,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"Psycho (feat. Ty Dolla $ign)","Post Malone",2806289,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
3,Paranoid,"Post Malone",2633079,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
4,"Spoil My Night (feat. Swae Lee)","Post Malone",2283223,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
5,"Rich & Sad","Post Malone",2200965,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
6,"Nice For What",Drake,2191269,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
7,Stay,"Post Malone",2141626,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
8,"Zack And Codeine","Post Malone",2096807,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
9,"Over Now","Post Malone",2064013,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
10,"Ball For Me (feat. Nicki Minaj)","Post Malone",2034979,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
11,"rockstar (feat. 21 Savage)","Post Malone",1994460,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
12,"Takin' Shots","Post Malone",1963073,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
13,"Same Bitches (feat. G-Eazy & YG)","Post Malone",1939046,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
14,"92 Explorer","Post Malone",1688987,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
15,Otherside,"Post Malone",1644534,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
16,"Candy Paint","Post Malone",1627479,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
17,"God's Plan",Drake,1610129,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
18,"Blame It On Me","Post Malone",1591065,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
19,KOD,"J. Cole",1373831,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
20,"Sugar Wraith","Post Malone",1344580,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
21,"I Like It","Cardi B",1331913,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
22,"Look Alive (feat. Drake)","BlocBoy JB",1222346,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
