,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"This Is America","Childish Gambino",1899278,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
2,"Nice For What",Drake,1571101,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
3,"Better Now","Post Malone",1450502,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
4,"Psycho (feat. Ty Dolla $ign)","Post Malone",1333591,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
5,"God's Plan",Drake,1223639,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
6,"Look Alive (feat. Drake)","BlocBoy JB",1016069,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
7,"I Like It","Cardi B",927909,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
8,"rockstar (feat. 21 Savage)","Post Malone",926817,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
9,Paranoid,"Post Malone",920099,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
10,"Spoil My Night (feat. Swae Lee)","Post Malone",808369,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
11,Stay,"Post Malone",808131,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
12,"Rich & Sad","Post Malone",780029,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
13,"Plug Walk","Rich The Kid",767539,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
14,SAD!,XXXTENTACION,762030,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
15,"no tears left to cry","Ariana Grande",750712,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
16,"Ball For Me (feat. Nicki Minaj)","Post Malone",723940,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
17,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",718647,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
18,"Walk It Talk It",Migos,704871,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
19,KOD,"J. Cole",702255,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
20,"Candy Paint","Post Malone",664233,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
