,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Psycho (feat. Ty Dolla $ign)","Post Malone",5811278,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
2,"Better Now","Post Malone",5352412,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,"Nice For What",Drake,4858347,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
4,Paranoid,"Post Malone",4563707,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
5,"God's Plan",Drake,4560253,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
6,"no tears left to cry","Ariana Grande",4342549,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
7,"One Kiss (with Dua Lipa)","Calvin Harris",4184558,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
8,"rockstar (feat. 21 Savage)","Post Malone",4167377,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
9,"Spoil My Night (feat. Swae Lee)","Post Malone",3746759,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
10,X,"Nicky Jam",3592601,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
11,"Rich & Sad","Post Malone",3533285,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
12,FRIENDS,Marshmello,3430953,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
13,Stay,"Post Malone",3341481,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
14,"Zack And Codeine","Post Malone",3331468,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
15,"Over Now","Post Malone",3312500,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
16,"Ball For Me (feat. Nicki Minaj)","Post Malone",3245109,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
17,"I Like It","Cardi B",3234613,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
18,"Same Bitches (feat. G-Eazy & YG)","Post Malone",3121522,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
19,"Takin' Shots","Post Malone",3116695,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
20,"Call Out My Name","The Weeknd",2923171,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
21,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2907195,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
22,"The Middle",Zedd,2693666,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
23,"Candy Paint","Post Malone",2690758,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
24,"92 Explorer","Post Malone",2658692,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
25,Otherside,"Post Malone",2645628,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
26,"Blame It On Me","Post Malone",2514617,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
27,"Love Lies (with Normani)",Khalid,2478740,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
28,KOD,"J. Cole",2257226,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
29,"Look Alive (feat. Drake)","BlocBoy JB",2247712,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
30,SAD!,XXXTENTACION,2241894,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
31,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2238186,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
32,IDGAF,"Dua Lipa",2227032,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
33,"Wake Me Up - Radio Edit",Avicii,2153977,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
34,"Sugar Wraith","Post Malone",2151306,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
35,Dura,"Daddy Yankee",1976043,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
36,Nevermind,"Dennis Lloyd",1969542,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
37,Mine,Bazzi,1881895,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
38,"Me Niego",Reik,1848353,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
39,"Jonestown (Interlude)","Post Malone",1826326,https://open.spotify.com/track/0R6Jlsq25eZB3Wftpxi3oF
40,"Walk It Talk It",Migos,1812286,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
41,Havana,"Camila Cabello",1810546,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
42,"In My Blood","Shawn Mendes",1748357,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
43,"All The Stars (with SZA)","Kendrick Lamar",1740377,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
44,"Without You (feat. Sandro Cavazza)",Avicii,1734647,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
45,"Like I Do","David Guetta",1725226,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
46,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1717181,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
47,"Te Boté - Remix","Nio Garcia",1713163,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
48,"Plug Walk","Rich The Kid",1698945,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
49,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1651557,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
50,"Remind Me to Forget",Kygo,1632517,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
51,"Kevin’s Heart","J. Cole",1533798,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
52,Flames,"David Guetta",1523960,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
53,OTW,Khalid,1507711,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
54,ATM,"J. Cole",1499523,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
55,"Levels - Radio Edit",Avicii,1489682,https://open.spotify.com/track/5B03nSG8pLE48jh7kmasuL
56,"Playinwitme (feat. Kehlani)",KYLE,1470389,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
57,"Mad Love","Sean Paul",1444450,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
58,"Say Something","Justin Timberlake",1416477,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
59,Bella,Wolfine,1413744,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
