,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",4399583,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"Nice For What",Drake,4048384,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
3,"One Kiss (with Dua Lipa)","Calvin Harris",3851646,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
4,"God's Plan",Drake,3808582,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
5,"no tears left to cry","Ariana Grande",3719621,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
6,"Psycho (feat. Ty Dolla $ign)","Post Malone",3644029,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
7,FRIENDS,Marshmello,2980087,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
8,X,"Nicky Jam",2824436,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
9,"rockstar (feat. 21 Savage)","Post Malone",2707864,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
10,"I Like It","Cardi B",2559533,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
11,Paranoid,"Post Malone",2482312,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
12,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2403605,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
13,"The Middle",Zedd,2373888,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
14,"Love Lies (with Normani)",Khalid,2203794,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
15,"Call Out My Name","The Weeknd",2112016,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
16,"Te Boté - Remix","Nio Garcia",2060869,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
17,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2006992,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
18,Stay,"Post Malone",1978655,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
19,"Look Alive (feat. Drake)","BlocBoy JB",1952014,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
20,IDGAF,"Dua Lipa",1950344,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
21,SAD!,XXXTENTACION,1861462,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
22,"Spoil My Night (feat. Swae Lee)","Post Malone",1853977,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
23,"Rich & Sad","Post Malone",1780169,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
24,Nevermind,"Dennis Lloyd",1718089,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
25,"Ball For Me (feat. Nicki Minaj)","Post Malone",1671953,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
26,"Remind Me to Forget",Kygo,1570147,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
27,"Over Now","Post Malone",1569507,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
28,"In My Blood","Shawn Mendes",1554183,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
29,"Candy Paint","Post Malone",1553325,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
30,Havana,"Camila Cabello",1540091,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
31,Dura,"Daddy Yankee",1525548,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
32,Mine,Bazzi,1513427,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
33,"Me Niego",Reik,1503959,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
34,Flames,"David Guetta",1498801,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
35,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1490055,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
36,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",1469887,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
37,"Zack And Codeine","Post Malone",1458414,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
38,"All The Stars (with SZA)","Kendrick Lamar",1448986,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
39,OTW,Khalid,1447747,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
40,"Like I Do","David Guetta",1430852,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
41,"Same Bitches (feat. G-Eazy & YG)","Post Malone",1418149,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
42,"Walk It Talk It",Migos,1414531,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
43,"Youth (feat. Khalid)","Shawn Mendes",1406427,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
44,KOD,"J. Cole",1384006,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
45,"Plug Walk","Rich The Kid",1365800,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
46,"92 Explorer","Post Malone",1363324,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
47,"This Is America","Childish Gambino",1356105,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
48,"Takin' Shots","Post Malone",1329188,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
49,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1304483,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
50,"Playinwitme (feat. Kehlani)",KYLE,1242697,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
51,"Wake Me Up - Radio Edit",Avicii,1235003,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
52,"Shape of You","Ed Sheeran",1208034,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
53,"New Rules","Dua Lipa",1201350,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
54,Otherside,"Post Malone",1163233,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
55,2002,Anne-Marie,1144731,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
56,"Mad Love","Sean Paul",1133982,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
57,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",1105001,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
58,"Échame La Culpa","Luis Fonsi",1097557,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
