,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,SAD!,XXXTENTACION,7147019,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2,"Jocelyn Flores",XXXTENTACION,5109565,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
3,Moonlight,XXXTENTACION,4965769,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
4,changes,XXXTENTACION,4506279,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
5,"Better Now","Post Malone",4087206,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
6,"Lucid Dreams","Juice WRLD",3890575,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
7,"Girls Like You (feat. Cardi B)","Maroon 5",3836294,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
8,"One Kiss (with Dua Lipa)","Calvin Harris",3707570,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
9,"I Like It","Cardi B",3642630,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
10,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,3451571,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
11,Youngblood,"5 Seconds of Summer",3229000,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
12,"Back To You","Selena Gomez",3195033,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
13,"Solo (feat. Demi Lovato)","Clean Bandit",3082354,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
14,"no tears left to cry","Ariana Grande",3060153,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
15,"Everybody Dies In Their Nightmares",XXXTENTACION,2979681,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
16,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,2912824,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
17,"Taste (feat. Offset)",Tyga,2552086,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
18,"Te Boté - Remix","Nio Garcia",2497904,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
19,"Nice For What",Drake,2491931,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
20,"Jackie Chan",Tiësto,2477865,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
21,X,"Nicky Jam",2427847,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
22,"God's Plan",Drake,2352437,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
