,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",4335769,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"One Kiss (with Dua Lipa)","Calvin Harris",4077044,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
3,"I Like It","Cardi B",3448100,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
4,"All Mine","Kanye West",3427954,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
5,"Nice For What",Drake,3360823,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
6,"Back To You","Selena Gomez",3211849,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
7,"no tears left to cry","Ariana Grande",3147367,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
8,"Lucid Dreams","Juice WRLD",2972785,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
9,"God's Plan",Drake,2820145,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
10,"Ghost Town","Kanye West",2813872,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
11,Yikes,"Kanye West",2805490,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
12,"Te Boté - Remix","Nio Garcia",2686712,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
13,Youngblood,"5 Seconds of Summer",2607240,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
14,"Solo (feat. Demi Lovato)","Clean Bandit",2576815,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
15,X,"Nicky Jam",2574785,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
16,"Girls Like You (feat. Cardi B)","Maroon 5",2542010,https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W
17,"Psycho (feat. Ty Dolla $ign)","Post Malone",2526080,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
18,"This Is America","Childish Gambino",2521099,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
19,FRIENDS,Marshmello,2304987,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
20,"Yes Indeed","Lil Baby",2102965,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
21,Nevermind,"Dennis Lloyd",2088834,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
22,"rockstar (feat. 21 Savage)","Post Malone",2049152,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
23,Flames,"David Guetta",2035316,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
24,"Love Lies (with Normani)",Khalid,1942927,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
25,"In My Blood","Shawn Mendes",1917854,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
26,"lovely (with Khalid)","Billie Eilish",1905378,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
27,"Wouldn't Leave","Kanye West",1877762,https://open.spotify.com/track/3dG6tjetoR4GMmUGZUprLt
28,"The Middle",Zedd,1850089,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
29,2002,Anne-Marie,1823858,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
30,"Violent Crimes","Kanye West",1817019,https://open.spotify.com/track/2VYb3Fb5iK5Y8HGZ8oEEkp
31,IDGAF,"Dua Lipa",1786351,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
