,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"This Is America","Childish Gambino",4489976,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
2,"Better Now","Post Malone",4460325,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,"One Kiss (with Dua Lipa)","Calvin Harris",4099585,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
4,"Nice For What",Drake,4013216,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
5,"no tears left to cry","Ariana Grande",3530354,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
6,"God's Plan",Drake,3488549,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
7,"Psycho (feat. Ty Dolla $ign)","Post Malone",3190913,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
8,FRIENDS,Marshmello,2862001,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
9,X,"Nicky Jam",2792675,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
10,"I Like It","Cardi B",2647095,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
11,"Te Boté - Remix","Nio Garcia",2615038,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
12,"rockstar (feat. 21 Savage)","Post Malone",2441435,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
13,"The Middle",Zedd,2399770,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
14,"Love Lies (with Normani)",Khalid,2294686,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
15,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2169706,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
16,"Look Alive (feat. Drake)","BlocBoy JB",2121924,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
17,"Call Out My Name","The Weeknd",2065855,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
18,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",2043246,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
19,Nevermind,"Dennis Lloyd",2039104,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
20,Paranoid,"Post Malone",2008149,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
21,IDGAF,"Dua Lipa",1979532,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
22,"Yes Indeed","Lil Baby",1932430,https://open.spotify.com/track/1wsf1YFQSYND45y0GzJmf7
23,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1872585,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
24,Flames,"David Guetta",1861050,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
25,OTW,Khalid,1795040,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
26,"Remind Me to Forget",Kygo,1692408,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
27,"In My Blood","Shawn Mendes",1673459,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
28,Youngblood,"5 Seconds of Summer",1672256,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
29,"Me Niego",Reik,1661420,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
30,SAD!,XXXTENTACION,1623084,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
31,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1619020,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
32,"All The Stars (with SZA)","Kendrick Lamar",1585209,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
33,Stay,"Post Malone",1578159,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
34,"Spoil My Night (feat. Swae Lee)","Post Malone",1573849,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
35,"Youth (feat. Khalid)","Shawn Mendes",1532652,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
36,"Walk It Talk It",Migos,1528718,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
37,Mine,Bazzi,1500884,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
38,"Playinwitme (feat. Kehlani)",KYLE,1483345,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
39,"Ball For Me (feat. Nicki Minaj)","Post Malone",1473893,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
40,"Plug Walk","Rich The Kid",1461104,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
41,Havana,"Camila Cabello",1449364,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
42,"Rich & Sad","Post Malone",1441452,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
43,2002,Anne-Marie,1434479,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
44,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",1426600,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
45,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1405314,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
46,"Like I Do","David Guetta",1355236,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
47,"Shape of You","Ed Sheeran",1321564,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
48,KOD,"J. Cole",1303825,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
49,"Candy Paint","Post Malone",1286069,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
50,"New Rules","Dua Lipa",1249526,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
51,"Over Now","Post Malone",1225565,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
52,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",1202473,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
53,"Ric Flair Drip (& Metro Boomin)",Offset,1194689,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
54,Dura,"Daddy Yankee",1147011,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
55,"Dura - Remix","Daddy Yankee",1146855,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
56,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Rita Ora",1142457,https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
57,JAPAN,"Famous Dex",1135288,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
58,"Síguelo Bailando",Ozuna,1096457,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
59,"I Fall Apart","Post Malone",1084065,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
60,"Échame La Culpa","Luis Fonsi",1082346,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
61,Perfect,"Ed Sheeran",1079244,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
62,"Mad Love","Sean Paul",1079049,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
63,Somebody,"The Chainsmokers",1078729,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
64,Familiar,"Liam Payne",1075423,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
65,"Zack And Codeine","Post Malone",1056092,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
66,"Let Me",ZAYN,1052989,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
67,"92 Explorer","Post Malone",1042607,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
68,"Same Bitches (feat. G-Eazy & YG)","Post Malone",1030889,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
69,"Sin Pijama","Becky G",1024733,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
70,"La Player (Bandolera)","Zion & Lennox",1021861,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
71,"El Préstamo",Maluma,1009677,https://open.spotify.com/track/0QS5rZpm5zN9wV9lJgjyUE
72,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",987324,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
73,"Takin' Shots","Post Malone",972580,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
74,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",969057,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
75,"lovely (with Khalid)","Billie Eilish",965432,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
76,"I Wanna Know (feat. Bea Miller)",NOTD,958774,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
77,"Wake Me Up - Radio Edit",Avicii,951379,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
78,"XO TOUR Llif3","Lil Uzi Vert",947073,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
79,1950,"King Princess",938199,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
80,"Lucid Dreams","Juice WRLD",936653,https://open.spotify.com/track/32iYwQ4OYiurnGnOfJ1aEh
81,Believer,"Imagine Dragons",933348,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
82,"Done For Me (feat. Kehlani)","Charlie Puth",932954,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
83,"Never Be the Same","Camila Cabello",923822,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
84,Thunder,"Imagine Dragons",920179,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
85,Wolves,"Selena Gomez",918979,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
86,Delicate,"Taylor Swift",915721,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
87,Criminal,"Natti Natasha",902887,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
88,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",897096,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
89,"Genius - with Sia, Diplo & Labrinth",Sia,892486,https://open.spotify.com/track/73F87Sqh6jQWucOOvz1WFx
90,"Say Something","Justin Timberlake",891670,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
91,"Te Amo","Piso 21",881871,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
92,Otherside,"Post Malone",864473,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
93,Dembow,"Danny Ocean",856644,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
94,"Madura (feat. Bad Bunny)",Cosculluela,855707,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
95,"Feel It Still","Portugal. The Man",853485,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
96,Bella,Wolfine,847380,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
97,"Too Good At Goodbyes","Sam Smith",846568,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
98,HUMBLE.,"Kendrick Lamar",845191,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
99,Chun-Li,"Nicki Minaj",841433,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
100,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",841282,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
101,"Without You (feat. Sandro Cavazza)",Avicii,837117,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
102,Happier,"Ed Sheeran",832738,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
103,"Be Careful","Cardi B",831318,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
104,Congratulations,"Post Malone",829716,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
105,Esskeetit,"Lil Pump",827939,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
106,"Pray For Me (with Kendrick Lamar)","The Weeknd",826301,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
107,Corazón,Maluma,812463,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
108,"I'll Be There","Jess Glynne",811406,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
109,Silence,Marshmello,810996,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
110,Moonlight,XXXTENTACION,810672,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
111,"Jocelyn Flores",XXXTENTACION,798313,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
112,"All Girls Are The Same","Juice WRLD",786552,https://open.spotify.com/track/1dNyRyz1QBN9kO1etUs1PI
113,"Young Dumb & Broke",Khalid,785837,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
114,"Blame It On Me","Post Malone",780481,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
115,Amorfoda,"Bad Bunny",774511,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
116,Downtown,Anitta,771226,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
117,Attention,"Charlie Puth",768437,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
118,"Por Perro","Sebastian Yatra",764323,https://open.spotify.com/track/1XM5PgxjpYcF0JuE9nfUbS
