,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Nice For What",Drake,1749448,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
2,"Better Now","Post Malone",1740526,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,"Psycho (feat. Ty Dolla $ign)","Post Malone",1537768,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
4,"God's Plan",Drake,1352148,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
5,Paranoid,"Post Malone",1206515,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
6,Stay,"Post Malone",1083286,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
7,"rockstar (feat. 21 Savage)","Post Malone",1072346,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
8,"Look Alive (feat. Drake)","BlocBoy JB",1061432,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
9,"I Like It","Cardi B",1013086,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
10,"Rich & Sad","Post Malone",1004283,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
11,"Spoil My Night (feat. Swae Lee)","Post Malone",989326,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
12,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",972328,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
13,"no tears left to cry","Ariana Grande",907106,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
14,"Ball For Me (feat. Nicki Minaj)","Post Malone",904874,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
15,SAD!,XXXTENTACION,903077,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
16,"This Is America","Childish Gambino",857044,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
17,"Candy Paint","Post Malone",839764,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
18,"Over Now","Post Malone",832271,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
19,"Zack And Codeine","Post Malone",831255,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
20,KOD,"J. Cole",815559,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
21,"Plug Walk","Rich The Kid",801787,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
22,"Walk It Talk It",Migos,769995,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
23,"92 Explorer","Post Malone",767954,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
24,"Takin' Shots","Post Malone",761786,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
25,"Same Bitches (feat. G-Eazy & YG)","Post Malone",756638,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
26,"Freaky Friday (feat. Chris Brown)","Lil Dicky",722322,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
27,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",709827,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
28,JAPAN,"Famous Dex",679083,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
29,"Ric Flair Drip (& Metro Boomin)",Offset,678592,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
30,"Call Out My Name","The Weeknd",672747,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
31,OTW,Khalid,650791,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
32,Otherside,"Post Malone",647303,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
33,"Love Lies (with Normani)",Khalid,635373,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
34,"Blame It On Me","Post Malone",607497,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
35,"The Middle",Zedd,595292,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
36,"I Fall Apart","Post Malone",561028,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
37,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",553096,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
38,"Sugar Wraith","Post Malone",550632,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
39,"One Kiss (with Dua Lipa)","Calvin Harris",545180,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
40,"Kevin’s Heart","J. Cole",538155,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
41,Mine,Bazzi,517200,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
42,"Be Careful","Cardi B",516842,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
43,"Stir Fry",Migos,515374,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
44,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",512610,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
45,FRIENDS,Marshmello,511692,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
46,"Playinwitme (feat. Kehlani)",KYLE,504103,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
47,Moonlight,XXXTENTACION,502290,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
48,ATM,"J. Cole",501838,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
49,"All The Stars (with SZA)","Kendrick Lamar",459932,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
50,"Youth (feat. Khalid)","Shawn Mendes",459881,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
51,"CLOSE (feat. Travis Scott) - From SR3MM","Rae Sremmurd",445993,https://open.spotify.com/track/1oUudyBYVGMIC8JXeIsFzq
52,Motiv8,"J. Cole",444812,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
53,Famous,"Mason Ramsey",444798,https://open.spotify.com/track/2HGymMoOdB4ZYv0AAqYmgF
54,Chun-Li,"Nicki Minaj",431765,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
55,"XO TOUR Llif3","Lil Uzi Vert",427612,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
56,Esskeetit,"Lil Pump",422815,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
57,"1985 - Intro to “The Fall Off”","J. Cole",393656,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
58,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",391050,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
59,"Lift Yourself","Kanye West",385718,https://open.spotify.com/track/3uYDO9dPLTVrgfwg7EYXSf
60,"Jonestown (Interlude)","Post Malone",368103,https://open.spotify.com/track/0R6Jlsq25eZB3Wftpxi3oF
61,"Red Roses (feat. Landon Cube)","Lil Skies",367768,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
62,Congratulations,"Post Malone",366424,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
63,1942,G-Eazy,365526,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
64,HUMBLE.,"Kendrick Lamar",359824,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
65,Heaven,"Kane Brown",358683,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
66,"Te Boté - Remix","Nio Garcia",357122,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
67,"Jocelyn Flores",XXXTENTACION,347672,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
68,"Bartier Cardi (feat. 21 Savage)","Cardi B",344264,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
69,"In My Blood","Shawn Mendes",342979,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
70,"Young Dumb & Broke",Khalid,338512,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
71,Photograph,"J. Cole",335237,https://open.spotify.com/track/0bhnUFDQFCEHCBlsQfHnj5
72,"Drip (feat. Migos)","Cardi B",334652,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
73,goosebumps,"Travis Scott",332568,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
74,X,"Nicky Jam",329378,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
75,Havana,"Camila Cabello",329237,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
76,"Bank Account","21 Savage",328356,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
77,"lovely (with Khalid)","Billie Eilish",325443,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
78,"Bodak Yellow","Cardi B",325222,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
79,"Plain Jane","A$AP Ferg",323712,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
80,Nevermind,"Dennis Lloyd",323534,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
81,changes,XXXTENTACION,321439,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
82,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",320767,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
83,"Remind Me to Forget",Kygo,316260,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
84,Everyday,Logic,314063,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
85,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,312987,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
86,"Pray For Me (with Kendrick Lamar)","The Weeknd",311463,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
87,Tequila,"Dan + Shay",311376,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
88,"Nowadays (feat. Landon Cube)","Lil Skies",310065,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
89,"Guatemala - From Swaecation","Rae Sremmurd",307232,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
90,Location,Khalid,306732,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
91,"Marry Me","Thomas Rhett",304233,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
92,"I Do (feat. SZA)","Cardi B",300553,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
93,"You Make It Easy","Jason Aldean",299005,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
94,"LOVE. FEAT. ZACARI.","Kendrick Lamar",297921,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
95,"BUTTERFLY EFFECT","Travis Scott",297912,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
96,"Outside Today","YoungBoy Never Broke Again",295134,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
97,"Bounce Out With That","YBN Nahmir",289547,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq
98,"I Wanna Know (feat. Bea Miller)",NOTD,288454,https://open.spotify.com/track/2og9I9rQwr2XdTLJUupfT1
99,Betrayed,"Lil Xan",287775,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
100,MotorSport,Migos,287501,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
101,"Never Be the Same","Camila Cabello",286093,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
102,Youngblood,"5 Seconds of Summer",285235,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
103,"No Limit",G-Eazy,280688,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
104,Redbone,"Childish Gambino",277589,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
105,Beautiful,Bazzi,276605,https://open.spotify.com/track/5TVirkSwFEXF1nLJEebe2I
106,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",274674,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
107,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",273683,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
108,1-800-273-8255,Logic,270516,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
109,Delicate,"Taylor Swift",266780,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
110,Thunder,"Imagine Dragons",263295,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
111,IDGAF,"Dua Lipa",258950,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
112,Unforgettable,"French Montana",257749,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
113,"I Get The Bag (feat. Migos)","Gucci Mane",255192,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
114,"New Rules","Dua Lipa",253545,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
115,"Sky Walker",Miguel,251506,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
116,"Priice Tag",Desiigner,249844,https://open.spotify.com/track/0w7IgpqkxKyRBTqGuQbZNp
117,"Let You Down",NF,249626,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
118,Perfect,"Ed Sheeran",247041,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
119,BRACKETS,"J. Cole",246870,https://open.spotify.com/track/5sWbwccBcyHsg5LEKWGZo9
120,"The Cut Off (feat. kiLL edward)","J. Cole",240190,https://open.spotify.com/track/3rFF7kSm5qBOOPs6ljFgPp
121,"Like I Do","David Guetta",239392,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
122,"All Girls Are The Same","Juice WRLD",238120,https://open.spotify.com/track/1dNyRyz1QBN9kO1etUs1PI
123,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",237243,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
124,Believer,"Imagine Dragons",236617,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
125,"Body Like A Back Road","Sam Hunt",236463,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
126,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",235635,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
127,Somebody,"The Chainsmokers",235483,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
128,"Window Pain - Outro","J. Cole",235467,https://open.spotify.com/track/5Lgqu1th1KqlG97OF2gWGe
129,"No Role Modelz","J. Cole",235212,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
130,"Go Flex","Post Malone",231104,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
131,Silence,Marshmello,230572,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
132,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",230269,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
133,"Everybody Dies In Their Nightmares",XXXTENTACION,227355,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
134,"Rubbin Off The Paint","YBN Nahmir",226995,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
135,"Ring (feat. Kehlani)","Cardi B",226635,https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA
136,"Wasted Times","The Weeknd",225929,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
137,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",224333,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
138,"When It Rains It Pours","Luke Combs",224296,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
139,"Creeping (feat. Rich the Kid)","Lil Skies",223640,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
140,"One Number Away","Luke Combs",223134,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
141,"Wanted You (feat. Lil Uzi Vert)",NAV,221813,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
142,Narcos,Migos,221533,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
143,1950,"King Princess",221285,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
144,"White Iverson","Post Malone",221006,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
145,Passionfruit,Drake,219774,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
146,"Shape of You","Ed Sheeran",217094,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
147,"Say Something","Justin Timberlake",216452,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
148,"Sorry Not Sorry","Demi Lovato",216280,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
149,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,216277,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
150,GOTTI,6ix9ine,215423,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
151,"One Dance",Drake,215274,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
152,"Let Me",ZAYN,215175,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
153,DNA.,"Kendrick Lamar",213747,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
154,"FRIENDS (feat. kiLL edward)","J. Cole",210049,https://open.spotify.com/track/6onwlDmIVKE8bBgyBRSuS0
155,Yours,"Russell Dickerson",206703,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
156,"Lemon - Drake Remix",N.E.R.D,206025,https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB
157,"Up Down (feat. Florida Georgia Line)","Morgan Wallen",205583,https://open.spotify.com/track/6SkeXwlWEHhjSZPNVSpJae
158,Familiar,"Liam Payne",204916,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
159,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",203312,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
160,"44 More",Logic,202870,https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO
161,"Feel It Still","Portugal. The Man",200674,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
162,"Written in the Sand","Old Dominion",200512,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn
163,"I Like Me Better",Lauv,200215,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
164,"X (with 2 Chainz & Saudi)","ScHoolboy Q",199913,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa
165,Wolves,"Selena Gomez",199577,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
166,"Best Life (feat. Chance The Rapper)","Cardi B",199258,https://open.spotify.com/track/00B7TZ0Xawar6NZ00JFomN
167,"Bedtime Stories (feat. The Weeknd) - From SR3MM","Rae Sremmurd",198286,https://open.spotify.com/track/6nI74KsH94IN0J2vp5shdT
168,"2 Vaults (feat. Lil Yachty)","Tee Grizzley",197338,https://open.spotify.com/track/0KmgnnbSO6Iqye27Rdtv13
169,"Slippery (feat. Gucci Mane)",Migos,197048,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
170,"Genius - with Sia, Diplo & Labrinth",Sia,196665,https://open.spotify.com/track/73F87Sqh6jQWucOOvz1WFx
171,Africa,Toto,195816,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
172,"Singles You Up","Jordan Davis",195634,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6
173,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,194995,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
174,"Love Galore",SZA,194565,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
