,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Nice For What",Drake,6008355,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
2,"God's Plan",Drake,5100261,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
3,"One Kiss (with Dua Lipa)","Calvin Harris",4185782,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
4,"Psycho (feat. Ty Dolla $ign)","Post Malone",4026222,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
5,"Call Out My Name","The Weeknd",4005055,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
6,FRIENDS,Marshmello,3634997,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
7,X,"Nicky Jam",3558953,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
8,"Freaky Friday (feat. Chris Brown)","Lil Dicky",3458803,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
9,"I Like It","Cardi B",3457680,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
10,"The Middle",Zedd,3054921,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
11,"Love Lies (with Normani)",Khalid,2967488,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
12,IDGAF,"Dua Lipa",2940070,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
13,"Look Alive (feat. Drake)","BlocBoy JB",2827900,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
14,SAD!,XXXTENTACION,2772463,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
15,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2538805,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
16,"All The Stars (with SZA)","Kendrick Lamar",2415395,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
17,Mine,Bazzi,2401536,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
18,Nevermind,"Dennis Lloyd",2250871,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
19,"Walk It Talk It",Migos,2150391,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
20,"In My Blood","Shawn Mendes",2123133,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
21,rockstar,"Post Malone",2121746,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
22,Dura,"Daddy Yankee",2090583,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
23,"Plug Walk","Rich The Kid",2090373,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
24,"Like I Do","David Guetta",1999059,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
25,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1973711,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
26,"Me Niego",Reik,1904866,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
27,"Be Careful","Cardi B",1894140,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
28,Havana,"Camila Cabello",1882623,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
29,"Let Me",ZAYN,1830840,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
30,"Remind Me to Forget",Kygo,1816818,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
31,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1692746,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
32,"Say Something","Justin Timberlake",1652706,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
33,JAPAN,"Famous Dex",1618101,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
34,"Mad Love","Sean Paul",1607127,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
35,Delicate,"Taylor Swift",1602163,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
36,Flames,"David Guetta",1551878,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
37,"New Rules","Dua Lipa",1550679,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
38,"Ric Flair Drip (& Metro Boomin)",Offset,1522768,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
39,"Échame La Culpa","Luis Fonsi",1517038,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
40,"Powerglide (feat. Juicy J)","Rae Sremmurd",1506641,https://open.spotify.com/track/2yUbCEiaolfSMluDo9RMmG
41,Bella,Wolfine,1496488,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
42,"Shape of You","Ed Sheeran",1475689,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
43,"Wasted Times","The Weeknd",1469036,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
44,Esskeetit,"Lil Pump",1410396,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
45,"I Fall Apart","Post Malone",1405381,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
46,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",1404889,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
47,"Playinwitme (feat. Kehlani)",KYLE,1398783,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
48,Moonlight,XXXTENTACION,1374314,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
49,"Never Be the Same","Camila Cabello",1363046,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
50,Perfect,"Ed Sheeran",1348862,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
51,"Síguelo Bailando",Ozuna,1347380,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
52,Everyday,Logic,1276595,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
53,"Te Boté - Remix","Nio Garcia",1218829,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
54,1950,"King Princess",1215078,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
55,"El Préstamo",Maluma,1209765,https://open.spotify.com/track/0QS5rZpm5zN9wV9lJgjyUE
56,Wolves,"Selena Gomez",1203967,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
57,"Feel It Still","Portugal. The Man",1182313,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
58,"Pray For Me (with Kendrick Lamar)","The Weeknd",1157301,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
59,"Barbie Tingz","Nicki Minaj",1145635,https://open.spotify.com/track/2qsQ8eVDPmobZpvDxQCVQu
60,"Lemon - Drake Remix",N.E.R.D,1137238,https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB
61,"River (feat. Ed Sheeran)",Eminem,1117563,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
62,"Try Me","The Weeknd",1104016,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s
63,"Stir Fry",Migos,1099179,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
64,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",1087208,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
65,Criminal,"Natti Natasha",1082435,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
66,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",1075810,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
67,Thunder,"Imagine Dragons",1071806,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
68,"I Wanna Know (feat. Bea Miller)",NOTD,1070473,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
69,Chun-Li,"Nicki Minaj",1042989,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
70,Amorfoda,"Bad Bunny",1041804,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
