,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Lucid Dreams","Juice WRLD",1877892,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
2,"I Like It","Cardi B",1363651,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
3,"Better Now","Post Malone",1345329,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
4,"Yes Indeed","Lil Baby",1318017,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
5,"Nice For What",Drake,1296714,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
6,"All Mine","Kanye West",1186933,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
7,"Girls Like You (feat. Cardi B)","Maroon 5",1161359,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
8,"I'm Upset",Drake,1127199,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
9,"Psycho (feat. Ty Dolla $ign)","Post Malone",1019047,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
10,"Taste (feat. Offset)",Tyga,998414,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
11,"God's Plan",Drake,949392,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
12,Youngblood,"5 Seconds of Summer",902440,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
13,"Look Alive (feat. Drake)","BlocBoy JB",868362,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
14,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",804173,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
15,"Back To You","Selena Gomez",763812,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
16,"All Girls Are The Same","Juice WRLD",756969,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
17,Reborn,"KIDS SEE GHOSTS",738209,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
18,"no tears left to cry","Ariana Grande",729724,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
19,"rockstar (feat. 21 Savage)","Post Malone",726274,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
20,"This Is America","Childish Gambino",715631,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
21,"Praise The Lord (Da Shine)","A$AP Rocky",693222,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
22,"lovely (with Khalid)","Billie Eilish",676410,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
23,SAD!,XXXTENTACION,664395,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
24,Yikes,"Kanye West",655991,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
25,"Bed (feat. Ariana Grande)","Nicki Minaj",655612,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
26,"Plug Walk","Rich The Kid",649750,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
27,"Ric Flair Drip (& Metro Boomin)",Offset,628468,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
28,"Jackie Chan",Tiësto,626709,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
29,"Ball For Me (feat. Nicki Minaj)","Post Malone",626022,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
